fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist
5.0145826,8.4812,1.9681519,2.9180324,3.1130717,1.458208,1.5639901,1.0034349,4.9000683,1.5552444
5.0035524,1.8582773,0.323794,4.433145,3.990523,3.0004466,6.4704294,3.938623,4.2668276,2.472005
5.0088534,9.476353,2.0245936,3.147927,3.2863736,3.003615,6.64747,7.056413,5.339792,1.7037702
5.0071497,5.3219748,2.0023825,3.0832813,2.9297066,2.9985993,5.9054937,5.4510384,2.0757852,2.6993635
5.0017323,6.80965,1.9966888,2.844705,2.9115202,2.999601,7.553522,6.837633,2.586564,2.9942918
3.11193,6.5094695,-0.4733323,4.518262,4.0119753,2.998328,3.9109344,5.6191998,11.55703,1.3422492
5.003828,5.91271,0.35361326,3.9867768,3.977002,3.001248,6.264064,4.097811,4.6003294,1.5886313
5.0077934,5.462551,1.9945776,3.766523,2.8001766,2.999698,6.454731,5.7188187,6.7492833,-0.14935291
4.991987,10.171686,2.014469,2.6693208,2.8617828,2.5116498,7.2570868,4.0836267,0.82205415,3.5791154
4.9913716,6.3060427,1.280303,4.456397,3.1842237,2.9531004,3.4639356,4.437365,3.970161,-0.2760961
4.9898224,9.263668,1.999149,1.6517859,1.6000023,2.5649178,3.75743,7.195524,6.6877594,0.8851956
5.0063195,8.990676,2.002516,2.7658577,2.8151257,2.9938483,2.7027473,6.277236,-0.34412718,3.0290031
4.9507437,5.2088194,2.0005808,4.8336434,3.8162131,3.0721886,4.5197344,4.702192,4.560931,3.794996
4.9955654,5.9031205,1.9977587,3.9850037,3.9800766,2.9757185,5.9109,3.7301016,7.380653,0.9583422
5.0057774,6.7100186,2.0041912,2.6901186,2.8487613,3.0034475,4.656767,5.5481977,-4.08887,2.010406
5.010375,9.917771,2.0101697,1.6395681,1.4935479,3.1921,7.2037187,3.8678422,-0.9404857,2.6103148
5.012864,9.273901,1.9981496,3.934273,3.9486337,2.8897533,3.3395948,2.7317429,7.3897686,2.1885831
4.9913054,2.051013,1.0112939,5.4611783,3.9703631,2.9984722,5.8620677,4.977111,-1.0178027,2.8512304
5.009325,9.793417,1.9992322,2.4465752,2.6308043,3.0255356,8.315286,8.16696,0.13566947,3.090189
5.0022573,6.387365,1.9867551,4.1661158,3.0218594,2.9992385,5.062283,5.750369,5.825213,-0.12538564
5.016931,6.731245,1.9974345,3.9515676,3.9822526,3.016124,6.3275795,2.9023185,1.537555,2.4488459
5.0168657,5.489647,1.9926128,3.9763942,4.020163,3.015154,3.5707085,5.8533564,4.6171093,-0.66816735
4.1333156,7.5266733,-0.6255672,4.087595,4.0290713,2.9806035,4.70289,6.446244,2.283584,0.9554604
7.702998,9.758228,2.0041473,2.0997584,3.3575046,3.0705938,9.050046,-0.8761554,6.641521,-1.53056
5.004824,5.5868096,1.9423583,3.9679375,3.9886208,3.0008554,5.5489345,3.2142406,6.5565987,-0.3135358
4.958587,5.1900563,-0.6600503,4.005997,3.9999352,3.0014503,3.812479,5.3602324,5.026534,0.3717662
5.002912,6.549899,2.001435,4.0055723,3.9997687,2.9995217,5.4872684,4.803871,2.5829196,1.1518295
5.005981,7.398314,2.0040169,3.0569441,2.987633,2.9991379,5.719564,2.0502675,2.201366,0.35315198
4.999159,4.723505,1.9814866,4.099893,4.0039797,3.0584242,5.943829,4.194468,7.5218506,-1.8553054
5.008297,6.3026204,2.0055726,3.0838304,3.0959222,1.9031136,6.6867547,3.7872775,1.3225976,1.8693364
5.0039873,6.0681524,1.9790933,3.2877505,2.9540963,3.000345,4.310265,4.8916297,6.782864,-1.1227943
10.557955,10.506053,2.0005774,1.9529426,1.9283303,-0.856817,0.79804945,7.463846,2.4935193,3.2076852
4.5782275,-383063520000.0,1.7249253,17413035000000.0,686743700000000.0,3.1121182,-3.9932643e+16,1.2568696e+18,-5.8870197e+19,-5.914795e+20
4.6101484,6.689607,-0.79285514,3.9939718,3.9378853,2.9990447,4.8114285,5.9177423,13.352694,0.7858455
5.004609,8.11846,1.9878887,2.8960648,2.6743724,1.9895858,-2.6884408,-1.2114797,-0.46846604,5.9180946
5.0031714,6.7747617,1.9921666,2.8096943,2.8844995,2.9993224,6.892759,5.3814054,1.7811898,2.64377
4.891533,6.953443,-0.6297909,3.9376097,3.912634,3.0012434,4.1129313,6.680369,10.438093,0.27985144
5.0219717,11.7339,2.0781548,2.8238873,3.2693696,2.7930226,7.5776763,9.052045,-1.3201764,4.5223446
5.0293674,10.018427,1.9974508,1.4261593,2.2519,2.2875395,5.9134536,3.9193966,1.0422783,3.136654
2.1957119,6.6538963,0.11145377,4.6028967,3.9947662,3.0007286,5.194676,5.4013104,5.8612385,-1.4075841
7.388403,12.62821,2.0054123,0.97844124,1.0221748,1.7316186,0.33222008,1.2743537,1.6081393,1.9706727
5.0070877,8.489026,2.007413,2.8418667,2.9151134,3.001758,4.5212135,4.956082,-1.6233864,1.6014198
2.9808617,7.9520106,1.6055479,3.8589482,4.029098,3.0040832,6.2955413,8.2569475,1.3967806,-1.202084
5.0043135,7.9254646,1.9958394,2.8415418,2.8915327,2.000129,6.3849654,2.1627042,-0.51848435,3.3316078
2.2980087,1.9469366,-0.15156019,5.105819,3.9807198,3.000336,2.741871,9.265853,14.81381,3.002141
5.014239,4.8011065,1.835416,3.9525023,4.0128355,3.0052128,5.3981977,4.4768143,6.54061,-1.5063934
5.0067663,10.685042,0.8776944,3.3752446,3.529588,2.9959521,7.792531,10.549379,3.6539302,0.026145935
9.496471,11.173591,1.9993684,1.6798707,1.7044661,-1.8661978,0.72356176,8.294838,6.5080013,4.306654
7.206044,9.354925,1.999642,2.4836736,2.4552412,3.0769973,5.65461,6.954762,1.170985,1.5425575
5.0333652,6.9594736,1.9960542,2.813628,2.6448314,1.8987893,2.888296,4.9355917,12.034903,-0.5576427
5.315157,10.249434,1.9963455,1.892925,1.8894616,2.1813164,-1.5383868,1.6714807,6.1599708,1.8047097
5.024222,10.797322,1.5416523,2.9517908,3.3839688,2.9914036,7.1669016,9.003372,6.626535,0.5875855
5.004215,5.450668,1.7799916,3.9395764,3.9748883,2.999434,6.4869337,6.428595,3.9726648,-0.6229036
5.0048337,7.623223,2.0078,2.9643247,2.8844664,3.001911,6.7325835,6.122111,7.3447337,1.4674674
5.0300403,6.605154,1.9964077,3.0263424,3.026627,3.0500264,6.188442,5.6993084,1.3924866,2.6779294
4.9886208,4.7260675,0.07521832,4.201329,3.9917285,3.0005932,6.355073,5.235453,10.311033,0.8719166
4.836829,6.419487,-0.31123757,4.6222653,4.02909,2.9962122,4.6539555,2.8177361,16.214006,0.38216877
5.008926,7.991028,2.0000052,1.9781375,2.245386,2.998819,6.580634,4.5946174,0.9254366,1.5003546
5.0037117,6.323271,1.9976592,3.0292163,3.0159729,3.0020943,3.2587059,6.353943,7.213245,0.74902624
5.0110006,6.2734346,1.9984214,3.0078685,2.9905386,3.040616,6.863291,5.0850325,5.625817,-0.18133259
4.3345633,4.8897758,0.03995502,4.842365,3.9390955,2.9991736,6.3383884,3.7001324,15.99572,0.31666964
5.003618,7.5246334,2.010387,2.932554,3.032521,2.9999175,5.919694,5.9588523,4.785965,0.55418783
4.8957853,6.1038966,-0.33853245,4.110013,3.9562697,3.002009,4.8244724,3.1964874,9.105546,-0.63005996
5.000583,8.680193,1.9990594,2.8810997,2.931585,3.0001612,5.2837906,5.869239,0.4295529,3.884088
5.0010004,6.613914,1.989763,2.5473201,2.5723696,2.9997196,7.4366865,2.8376417,0.8698745,2.9781055
5.1501164,9.690867,1.9935157,1.0244942,2.1118531,1.8384898,3.8271103,8.909326,1.1032373,1.821618
5.009523,8.287773,0.6890888,3.8388822,3.983509,3.0026948,4.0301843,5.1375985,7.2022552,-0.30187047
4.9783573,11.508486,1.9977429,2.4188094,2.3098845,3.7256854,4.65583,0.025717735,3.512077,1.4550229
5.036566,8.197212,1.9983503,2.411839,2.419282,2.8471963,0.12008619,4.0334487,5.021848,0.9595596
4.9239306,9.177868,1.9952455,4.129076,3.8587844,3.059615,10.318549,6.4507766,2.5052965,4.6704807
4.999747,5.513287,1.9979056,3.1040807,2.9823236,3.0008426,5.8601866,2.6174347,0.78753066,0.8243659
5.0289516,5.818583,2.0003698,3.965282,3.996587,3.076843,5.82761,5.2966046,0.405622,2.1415377
5.2851124,7.41986,1.9989332,3.898656,3.9183989,1.8857068,4.822358,5.8179407,-5.125061,1.965409
8.949968,11.213594,2.0081239,2.7794642,2.8261385,-1.1914649,8.225367,8.137692,4.4733415,1.525459
5.00256,8.506079,2.0033178,2.4009123,2.385155,3.0015354,5.5489235,6.86168,1.2828401,1.5616333
5.0099893,7.9203124,2.0018513,2.9790547,2.9896994,2.9924135,2.1487198,4.125662,2.446764,2.7788017
5.0049644,8.987765,2.0069861,2.4161544,2.2399054,2.9485762,5.455211,5.601369,0.98824096,3.3431845
5.012641,6.4995937,1.9960617,2.9747725,2.9873729,3.002303,6.0399084,4.6861033,3.2358396,0.6761609
5.00671,6.028081,2.0060434,3.9635642,3.988545,2.9995584,6.9358597,3.2682605,-1.5354216,0.55822706
2.3590972,6.439909,0.31569588,4.071023,3.9982677,3.0004797,5.096831,4.0744777,2.6529474,0.48570156
5.267368,16.250208,2.2728782,-0.25491738,2.6743407,2.6798887,6.9715977,17.022621,-6.5656323,4.3879986
5.0000734,7.6032686,2.0006633,2.9882298,3.0440536,2.9988642,6.4000974,6.530553,5.7785416,1.4758005
5.0024157,4.8700867,1.0152664,3.9766707,3.9781828,3.0000942,5.7666993,4.551407,3.9542966,0.06470287
5.0205727,8.3053465,1.9988258,2.8934498,2.9846294,3.097407,7.4903793,4.7324,1.2333496,1.6374465
4.993118,7.2214994,1.9956301,2.9756355,2.9892175,3.19128,3.0898328,7.0617523,6.190937,0.039512753
7.2815595,11.672199,2.000379,1.3953277,1.3460691,2.9484928,10.229224,8.508765,6.6567187,3.4932296
4.7141466,6.033589,-0.6190611,4.1211596,3.9689937,3.0003343,5.256807,6.606369,9.179618,0.010785103
5.0034895,6.590499,1.9959652,3.0399249,2.953857,2.9983735,7.899857,3.9539254,2.3509958,0.64229155
5.0088525,5.847491,0.9268839,3.9602606,3.978982,3.0002804,5.4199924,3.5363455,8.698137,1.5678008
4.9484735,8.210808,1.0838876,3.851349,4.012448,2.8674183,4.8224907,6.251108,-3.7125359,-0.2335434
5.00173,6.796548,2.001863,2.9028726,2.9409382,2.999153,7.166777,5.211979,0.100218534,3.1157143
2.1402655,5.432228,-0.08060467,4.265154,3.97748,3.0017323,4.376095,6.108807,5.873184,1.210047
4.999616,5.861062,-0.09883487,4.14707,4.075313,2.999208,4.898954,4.6004043,17.013794,-0.1370511
5.0064783,7.538526,2.0032606,2.7835164,2.8027349,2.9917116,4.8625407,3.726657,2.893285,0.7102718
5.0567474,8.974539,2.0325022,3.0325115,3.2125719,1.7165484,6.3966455,5.4426665,3.2028947,1.2318991
4.979489,9.01511,0.99914193,3.7245417,3.9373434,3.0000274,5.5411916,6.698683,9.425517,0.4201225
5.002983,6.796444,1.9807707,3.9718168,3.9983072,2.9998791,6.619346,5.8661246,5.6613665,-0.014831185
4.999876,6.3659325,2.0049057,3.1581395,3.0887463,2.00389,6.1882334,3.755498,3.2222178,0.7147619
5.011808,9.341939,2.0141478,0.80793476,-1.0610192,3.07747,6.5905504,2.6390178,0.61124897,1.4688611
4.981579,3.4661481,1.9962313,4.279873,3.9340558,3.0000603,5.9869637,3.5150237,2.292166,2.9373064
3.790586,5.865142,-0.40708995,3.8164291,3.926492,2.9998932,6.3975353,6.0328,5.791052,2.2167451
5.0088367,7.6743793,2.0038505,2.959106,2.9582562,3.0039814,4.274627,2.6777358,1.3423319,2.3627858
5.002019,6.805212,1.9919717,2.9664721,2.979967,3.0003605,2.3057556,4.8264017,-1.7477322,1.8512602
5.0001507,7.6157913,1.9947493,4.14292,3.0580707,2.9970043,6.490745,4.6562314,0.6998364,1.9411545
5.10916,6.266073,2.0029569,3.7439466,3.715201,2.9940274,3.3838696,3.0498757,-7.2375755,2.5025597
5.0067687,7.899561,2.0101833,2.9415607,3.0530481,3.0006778,5.463418,2.6904576,-1.1687534,1.7559857
5.3053465,9.021996,2.0008023,2.7001705,2.7616596,1.6527228,-2.2760959,7.3690825,5.190799,1.5212193
-740.83374,4.962973,2.2172735,67612.93,2975576.5,3.1113718,-172786610.0,5438655500.0,-254747430000.0,-2559490000000.0
5.0033393,5.6048083,1.9411762,3.9585834,3.975731,3.000653,4.36642,4.1451244,5.0646048,-0.31521022
5.0034175,6.021177,2.0058365,3.936788,3.9970496,3.0000224,3.3354676,4.0931454,-0.7809472,2.5529892
4.98907,6.8526044,1.9972694,4.1243906,3.987579,2.9287162,6.8614917,3.8551075,1.752944,1.7545217
4.9966803,4.5053334,1.0071955,3.9512675,3.9787626,2.9996855,5.3570056,6.927511,1.2496574,0.37513685
5.0066385,7.4331126,2.0094535,2.3356783,2.4696987,2.0520606,4.8638606,5.075852,0.7757437,1.0883623
4.9979444,8.097588,1.9972738,3.0567589,3.011464,2.9993205,4.931016,4.691758,3.732278,0.47025448
4.9805007,9.718723,1.974515,1.168138,1.1184368,1.9194329,7.0395412,6.6394196,-0.4296353,5.212981
5.0074778,9.559174,1.9974163,2.06114,1.91548,3.003129,6.2629094,1.6053259,1.5593622,2.4380045
4.9982214,6.934924,1.9890871,3.01472,2.9829216,2.999492,6.4945316,3.4186208,0.98522973,2.780118
5.005975,6.409632,2.006297,2.8530114,2.9860315,3.0009828,5.384332,6.268004,-2.988851,2.355979
6.8081174,10.153994,2.006078,2.9476678,2.8930748,2.7358894,-0.2833171,-0.63445616,4.720691,5.0582924
6.44851,10.971395,1.9993839,1.3301748,1.3622031,2.8549328,4.0576825,1.1234593,3.168137,2.7444472
4.997936,5.863392,1.9983926,3.201542,2.9060912,2.9994435,6.0994263,4.183983,4.4087777,0.3876621
5.00556,7.1273007,1.9962286,2.9267654,2.8835583,1.9848304,7.944784,3.970398,-1.2099745,3.6615582
4.362383,6.009969,-1.4875671,4.437476,3.9633863,2.9987457,4.5492783,2.5984285,8.210452,2.3113606
4.9822063,6.8643494,1.9974453,2.8071501,2.9259977,1.7978234,5.336015,6.7426834,2.1646607,2.1575308
4.9525423,7.6088977,-0.025380492,3.8214283,3.9600208,3.0024762,5.310887,6.6916523,11.075449,0.12771356
7.6926384,10.739979,2.002581,0.5485103,0.5670495,4.3025084,8.558321,-0.35123205,2.8894317,2.544783
5.0495462,6.9410725,1.9960129,2.8041983,2.7959301,3.0146456,1.3915145,3.125056,7.650297,-0.20534396
4.9520783,7.8178873,1.9978713,4.398697,3.872305,2.9058785,5.8127575,5.840871,5.218704,3.946901
4.998404,4.3016243,0.3276664,4.132657,3.9891639,3.0008333,5.3512,4.7108164,6.1504135,0.5688985
4.9841256,5.6778655,1.994513,3.9841158,3.9769392,2.1333036,4.79548,3.2835984,8.494699,1.4364256
5.005042,5.478654,1.9457378,3.991239,3.988189,3.0006368,5.105938,5.055113,7.66635,0.3739456
4.9832487,9.361736,0.64979595,3.4765632,3.7236288,2.994216,4.170118,5.5283737,8.061081,-0.07543504
5.003862,6.560226,1.9870824,3.9858148,3.995705,2.999396,3.6243896,4.3443565,3.5345812,0.2829671
4.713519,7.047365,-0.5676447,3.9867043,3.9593618,3.0002782,4.6018414,5.506356,12.245861,0.0390296
5.0927973,7.872688,1.9975555,2.8311913,2.8447142,3.1377406,1.0114107,2.5128226,4.6036053,0.63562393
10.779159,7.2120805,2.0011609,4.2718353,3.2912188,-0.8355911,1.8861904,6.4187613,2.7295806,3.34547
5.000459,9.915577,2.0172312,1.9787908,2.412918,2.8958771,7.2526355,4.0345984,0.5067253,2.7760675
5.2845907,5.3011,1.9977828,3.08353,3.2444906,1.7080655,8.424847,2.6604295,-4.6325493,0.8420381
5.0091076,7.3207817,2.002777,2.8375013,2.9120934,3.0016947,6.8578415,4.3412066,1.6286161,2.4241564
5.0043573,6.9779124,2.0031395,3.05265,3.0958624,1.9757006,7.58192,5.699478,1.4171119,2.3647652
5.002991,5.3487654,1.5108695,4.0099144,3.9867985,2.9991665,4.7556267,6.952406,4.2919245,0.18293583
5.3114834,9.632734,1.9962091,2.6709964,2.7803123,2.7151537,7.823801,1.1607184,1.4689636,3.5844676
5.004342,6.8789525,1.9943253,3.950773,3.975851,3.0008333,4.6411443,7.0862527,10.669867,-0.035790086
5.0413904,10.640507,1.95485,2.6966355,3.3653107,2.9846423,4.3835964,9.342071,5.187367,1.1859872
5.0036755,8.461532,1.9841299,3.0141613,2.7025597,3.0038092,5.444026,-0.19002008,2.8765984,0.28063464
-115986.85,11264880.0,1.9331517,-698123500.0,-96463510000.0,3003627300000.0,-9703113000000.0,-216108680000000.0,876891460000000.0,1.5254646e+16
5.0386806,5.606146,1.9970578,3.7687988,2.8888197,3.1238015,2.941237,4.3836336,3.5291944,-0.71349096
5.0366964,6.5104465,1.9994531,2.9342132,2.8922436,2.0689847,7.0021977,5.636606,0.8877549,3.3623781
4.992421,5.710252,1.9985769,4.023792,2.9494348,2.9462395,3.8899944,4.6382813,4.3268948,-0.043326735
5.134053,8.699834,1.9995325,2.819573,2.8730745,3.0301533,7.6462774,6.580458,2.6205895,0.32638
5.004008,6.84547,1.9970906,2.9860306,2.9674003,2.998425,5.197,5.3145213,6.723784,0.6412958
5.001216,6.861385,1.9915212,2.9838514,3.000078,3.0,6.506308,4.354073,1.3043298,1.2644737
6.6519527,8.355212,2.0013192,4.293779,4.1274633,1.8453887,1.4911911,5.0549703,0.5681839,2.929762
6.4552865,11.518614,1.9914458,2.436796,2.439637,1.721478,3.390057,1.5541296,1.2577312,2.2184157
5.000504,5.5624585,2.0001466,3.9651954,3.9994407,2.9995086,2.523817,4.344145,-0.9694097,2.5345426
4.847842,6.199055,-0.68886054,4.0013857,3.98281,2.9992785,5.2162056,5.131511,4.6155205,-0.087528825
5.0015063,8.061833,1.9993045,2.394262,2.3990068,3.3411715,7.3900156,6.7751055,5.509379,1.2700183
4.9996457,6.857156,2.0079803,3.3828347,2.9434898,2.9976265,3.3180509,3.969991,6.028347,-0.19123459
4.981534,6.3539214,0.26069224,4.0432725,4.0141535,2.921474,4.465632,5.4038715,5.8518744,1.4661973
5.007671,6.7578945,1.9964035,2.9772885,3.012916,3.000295,2.4315803,4.8082366,1.0632725,1.3897682
5.0051007,7.2881403,2.0012774,2.9709456,2.997252,2.9995453,6.389659,4.944426,4.0082793,1.5621582
6.157071,10.735454,2.0001493,2.2989879,2.3389182,3.675644,8.209838,0.08392954,7.7334175,2.2841253
5.006508,5.1733036,1.1326377,3.997731,3.9843442,3.0011017,4.794095,5.86866,8.607707,0.909301
4.999889,7.13975,1.9986095,3.0333703,3.02722,2.9995947,4.971456,4.700983,1.3563844,1.9942515
4.9996715,8.66814,2.0141413,2.0789962,1.5724678,2.9917524,7.0692763,2.3587315,-1.501713,1.7753541
5.8707047,11.481035,2.0011954,2.828579,2.803041,1.6034167,1.0187807,8.231245,2.7576518,2.6984835
5.070916,8.722959,1.6141369,2.8443468,3.3900917,2.9965734,5.7073946,5.5860844,7.934688,-0.8275038
5.03867,9.742115,2.0220633,2.9832022,3.4182916,2.9802785,8.589191,6.032044,6.760675,0.76165754
4.9403043,7.406209,1.9986289,3.225835,3.161455,1.7689412,5.0312343,4.454917,-0.6101699,0.57700485
5.030118,4.2169213,1.997221,4.077,4.0091577,3.0010881,6.5684834,4.8255925,1.7218316,0.21960866
4.9975576,6.5981946,1.3400501,3.9680598,3.9861555,3.000766,3.9542885,5.472311,8.366665,-0.08779383
5.0096555,8.260037,2.0206628,2.6687148,2.822651,2.9934785,6.8350344,4.675049,7.6501966,0.7455125
5.001635,6.4973807,1.9975178,3.0415633,3.0025527,2.9989579,4.3660545,6.0655336,0.18061972,1.3364164
5.001919,6.683358,2.0001101,2.9442966,2.9714339,2.9992647,7.932498,5.909114,1.0347688,3.9642215
5.0050473,7.005614,2.01094,2.9188926,2.9880366,3.0012481,5.607158,5.2296433,6.413323,0.20071483
4.9964447,5.533837,1.9996809,4.912143,3.4200385,2.9991672,6.0031548,3.5293515,8.334393,1.1886524
5.0094004,6.293436,1.7652048,3.9761906,3.984295,3.0020435,5.5807133,5.649441,7.982929,-0.7430413
5.009821,4.93135,1.6365939,2.7685344,3.005802,3.0007975,3.9483747,5.651695,7.909417,-0.44126582
5.1289816,6.2575736,1.9956353,3.108293,3.078699,1.7325163,6.7052755,2.7098713,0.25373363,1.0749216
5.003032,7.0326314,1.9912597,3.068931,2.9955554,2.9996624,5.658561,2.9803495,1.2286848,1.762651
5.0086966,7.9019036,2.004574,2.827519,2.870608,3.0027034,7.5925827,4.8571925,-1.4708371,4.2906017
6.3126087,7.6424093,2.0019336,2.8652785,2.8382463,5.148342,1.2018116,3.487544,3.9692593,1.3481737
4.958502,6.540015,-0.15045953,4.0799313,4.0161614,2.9310431,5.092991,4.3854594,4.31204,2.0339985
5.043775,5.6011815,1.9981109,2.6951542,3.7407005,1.7418673,5.7026443,3.7407446,4.282992,0.92859274
4.9908037,5.752621,-0.6196109,3.98915,3.993159,3.001361,4.485263,4.094815,3.5272713,1.3197982
5.001077,6.2389674,2.0299032,2.8200479,3.348944,4.262483,5.7606363,2.381028,2.5359657,-0.5141963
5.653657,8.291786,1.990897,2.3063087,2.5757213,1.8444784,8.048927,6.212079,-3.4861574,0.47151816
5.0011,7.424308,2.0005057,2.9368033,2.987516,2.999401,6.339188,5.8583665,3.9353585,1.5552943
5.0070205,7.7013464,1.9927536,3.240715,3.0058928,3.0016916,3.7716582,2.7799864,6.7817802,-1.0551738
5.0013475,6.275667,0.82174337,3.9579945,3.9937134,2.9990232,4.433894,5.6351905,0.6367513,1.4244077
6.3604803,14.705939,1.9992692,1.997018,2.0744057,2.7226868,7.48187,-0.22347832,6.8802333,4.5690002
5.002384,2.6353235,2.0000658,4.069482,3.9868588,3.0157616,4.587728,5.3437653,8.427754,0.8747011
-4743.4287,4.727418,2.2742536,394278.1,17538088.0,3.1112747,-1018000600.0,32044356000.0,-1500980200000.0,-15080582000000.0
4.956909,6.2598896,1.9977396,3.7727065,2.7323658,2.9442768,3.4650273,3.741933,-3.691965,-0.023486137
5.001943,5.7581315,1.9954613,3.355719,3.4555066,1.9384706,6.1792846,3.922225,1.0484045,1.33352
4.997406,6.702027,1.9801167,3.2714233,2.985272,3.000839,5.5145025,2.801488,3.2285056,-0.7300973
5.0072217,8.712326,1.9993117,2.8364463,2.920028,2.9889598,4.8637137,5.04623,-1.319401,3.4311285
5.003273,8.163281,1.9956027,2.9900105,2.977627,2.9998395,8.10005,1.6673908,-1.1275117,4.0145326
5.007251,7.436364,1.9959524,2.9393446,3.0783267,1.9553125,6.3395543,0.6536877,3.338923,2.275129
5.0229697,10.356898,2.0848815,3.0191817,3.5525339,2.949853,4.223349,4.51545,9.996754,3.5414128
5.0210733,9.716485,1.9964632,2.7953186,2.8064332,3.0171232,3.5157661,7.3686414,4.7011824,0.71190614
3.9013612,6.925089,-0.7136005,3.9895074,3.924571,3.000603,4.5600877,7.9839067,13.979574,1.1643871
4.9855723,7.073655,2.0004864,4.3720503,3.5394855,3.0384188,5.8329763,4.6650963,6.172083,4.8368936
7.599473,9.225149,1.9982488,2.1117282,2.1785805,3.5223835,7.8599396,2.8973484,6.2583942,1.7510902
5.0002685,6.6554837,2.0075026,2.8075137,2.5699856,2.9979408,3.027673,3.0684674,3.851637,0.9316268
4.99967,4.3728485,1.8126174,4.1150885,3.983277,3.005775,6.249179,4.3475995,4.5486183,-1.4110136
5.0107846,6.9952755,0.6279229,3.9081633,3.9878235,3.0006464,5.4217362,5.3476033,9.557812,0.7059423
5.0060344,6.8493814,1.9884306,3.019783,2.9639895,2.9976735,3.126553,1.7325404,8.897915,-0.32155502
5.015058,6.7090287,1.9987649,3.1008081,3.7647843,3.0239465,5.377848,5.42643,0.97783685,-1.1138616
4.975679,3.1026917,1.9974544,4.742436,3.2097392,3.1718411,5.620351,1.0247924,11.544413,6.903661
