0,1,2,3,4,5,6,7
-8.241713e-08,-4.0178413e-08,-2.9000567e-08,1.1964073,7.3089126e-09,-4.35488e-08,-2.3698778e-08,-1.0062528e-07
3.3203668e-10,1.0372476e-09,-3.93675e-09,3.2230172,1.1577154e-09,-1.8844306e-09,-1.6693433e-09,5.3810614e-09
9.95464e-09,-4.118361e-09,-2.3909834e-09,3.71385,1.803222e-09,2.804926e-09,4.428834e-09,-3.829107e-09
-5.740551e-09,7.837925e-09,4.988029e-10,1.7042983,1.3358482e-09,9.354594e-10,-5.949842e-09,3.7297774e-09
-7.822227e-08,-2.5931861e-08,-2.806358e-08,0.8832829,7.1927815e-09,-4.2136968e-08,-4.5479357e-08,-1.0048558e-07
-7.174008e-08,-3.5760625e-08,-3.013112e-08,-0.23809147,6.456415e-09,-4.212431e-08,-3.4336043e-08,-8.747783e-08
-1.3437054e-09,-3.364178e-09,-1.0046179e-09,-1.0936671,5.443333e-10,7.0986156e-10,2.4543756e-10,4.675675e-09
-8.3563435e-08,-3.0875285e-08,-3.1562713e-08,1.8924851,5.4606177e-09,-4.3388116e-08,-3.0336242e-08,-9.377478e-08
-8.1492914e-08,-3.29247e-08,-2.9046076e-08,-2.1940174,1.1742805e-08,-4.067543e-08,-3.268718e-08,-9.673635e-08
-8.630506e-08,-3.0663905e-08,-3.0310908e-08,-1.6477011,1.0032786e-08,-4.0228752e-08,-3.293041e-08,-9.739259e-08
2.1086406e-09,4.2531565e-09,-4.2255097e-09,1.1970509,-2.3218014e-09,-2.7264986e-09,2.3742897e-09,1.8192398e-09
2.7498823e-09,4.374939e-09,-3.0223788e-09,0.9316228,-9.0942365e-10,-2.155238e-09,3.7320144e-10,-2.940611e-10
-4.093504e-08,-4.4804023e-09,-1.5135937e-08,-1.899742,-8.919542e-09,-5.0661356e-08,-1.43956465e-08,-4.7982066e-08
1.1313693e-09,3.5674205e-10,-4.217946e-09,1.2774074,-2.5364866e-11,3.4929812e-10,-1.6140486e-09,2.9161957e-09
-6.1399334e-08,-1.8369164e-08,-2.1239753e-08,-3.7889724,-7.5844575e-09,-4.2208928e-08,-2.9775608e-08,-8.7695824e-08
-5.2616214e-09,2.997444e-09,7.362195e-10,1.9781322,-4.7947983e-09,1.0178223e-10,3.7678385e-09,3.4149759e-09
2.2675495e-09,-1.5607051e-09,-4.39139e-09,-0.25178075,-5.8644484e-10,-1.342284e-09,3.5035064e-10,9.1880314e-10
2.1786195e-09,-5.8257608e-09,-5.2307896e-09,-0.89849985,-1.0778437e-09,1.4560751e-09,-1.1806585e-09,2.0651794e-09
1.1313158e-09,-2.3251991e-09,-3.6675936e-09,-0.3593092,-1.6549359e-09,-1.01901494e-10,-9.9793e-10,8.8078954e-11
3.1573086e-09,-8.3671947e-10,-3.3216436e-09,2.5987434,-6.1164546e-10,-1.2184392e-09,9.607934e-10,5.656922e-09
-6.681227e-08,-2.9766218e-08,-2.581956e-08,-0.36779308,1.2616004e-08,-4.4028546e-08,-3.6610967e-08,-7.868118e-08
-5.7482957e-08,-2.7333497e-08,-2.8019784e-08,-1.750606,1.2932969e-08,-4.7036085e-08,-2.363244e-08,-8.293097e-08
-2.4806854e-10,4.5516074e-11,-2.1102478e-10,2.310394,1.7256162e-09,8.7461184e-11,-7.951869e-10,-8.9393104e-10
-3.0431473e-09,-5.4039645e-10,7.6883955e-10,0.91808957,-2.4284321e-09,2.2555646e-09,-1.3320155e-09,1.9921143e-09
-6.143671e-08,-2.5449681e-08,-2.3190138e-08,-3.3638334,9.266383e-09,-4.005598e-08,-2.2614762e-08,-8.335853e-08
-4.156694e-09,2.974951e-09,1.2303412e-09,2.3955069,-1.2907433e-09,-5.945808e-11,-2.7131475e-09,5.4453984e-09
1.3436791e-09,1.3409761e-09,-3.1358651e-09,3.025333,-1.6748094e-09,-4.3168722e-11,-2.0509983e-09,1.9813489e-09
3.8961008e-09,-5.4505483e-10,-3.922268e-09,3.5617433,-1.1452111e-09,3.6710585e-10,8.267047e-09,2.6684877e-10
3.0234424e-09,-2.3143128e-10,-5.921357e-09,2.9272494,-2.9296578e-09,-2.0789424e-10,3.2655773e-10,5.0160325e-09
-5.429242e-10,-4.338678e-10,5.235942e-10,1.3767725,-2.3608204e-09,2.0304602e-09,4.2853898e-10,5.7518297e-09
-5.5731924e-08,-2.497206e-08,-2.1504706e-08,-0.49838114,-3.5291908e-10,-3.874862e-08,-4.626254e-08,-7.564922e-08
4.379264e-09,2.7966252e-09,-5.0933147e-09,3.150589,-6.605686e-10,-3.1029403e-09,1.8992834e-09,1.5409656e-09
-6.808405e-08,-2.421857e-08,-2.6697503e-08,-2.0684,1.4483124e-08,-4.2065334e-08,-2.1721199e-08,-8.681838e-08
7.50057e-10,-1.9469983e-09,-3.7370342e-09,2.468558,1.3946333e-09,-2.9084601e-10,1.7404252e-10,9.3053135e-11
-2.1071236e-09,-6.3036903e-10,-3.2458074e-11,0.30643666,-2.7010696e-09,2.1023658e-09,9.143832e-10,2.9660807e-09
-6.3893786e-08,-2.4735536e-08,-2.4321896e-08,-3.377665,1.5147789e-08,-3.8980872e-08,-2.570095e-08,-9.2328705e-08
-8.1794816e-08,-2.9613403e-08,-2.8088827e-08,-4.739519,1.0924098e-08,-4.3122263e-08,-2.6806081e-08,-9.7415366e-08
2.809904e-10,-6.1513483e-09,-3.0802896e-09,-1.3069004,-1.0601878e-09,8.362244e-10,-1.7472466e-09,1.8229311e-09
-4.282831e-08,-2.3714266e-09,-2.132996e-08,1.1493309,1.976141e-08,-2.6555757e-08,-3.5930785e-08,-2.7528623e-08
-7.056938e-08,-3.2924277e-08,-2.6809996e-08,-0.7141317,1.0814373e-08,-4.376073e-08,-3.5564735e-08,-9.5383925e-08
1.9107276e-09,-1.6780568e-09,-4.301574e-09,2.2429366,-7.0989026e-10,-1.929173e-09,1.9851707e-09,-1.9466728e-09
-1.311406e-09,-1.2618729e-08,-4.1431876e-09,-3.4414415,7.2501777e-10,3.438207e-09,-2.0657023e-10,4.3727253e-09
-3.806673e-09,5.1800253e-10,3.557326e-09,1.6739163,-2.405547e-10,3.607301e-09,-1.8736368e-09,9.184577e-09
-6.153746e-09,5.14986e-09,4.3755755e-09,1.1847904,-3.5422472e-09,2.839629e-09,3.4441914e-09,9.426928e-09
-3.256373e-09,5.2246394e-09,2.0647835e-09,0.6388956,-3.3586784e-09,3.281555e-09,2.649932e-09,6.736033e-09
3.8748735e-10,-6.192445e-09,-4.1095953e-09,-1.5218524,2.2431235e-10,2.2678908e-09,2.9482536e-10,2.4742268e-09
-3.358764e-09,2.1996678e-09,2.6319816e-10,-3.3673658,-3.234753e-09,-5.5213734e-10,-4.2772487e-11,4.7136686e-09
-8.132159e-10,-5.0303317e-09,-1.2522852e-10,-3.780748,-2.9545024e-09,1.9505754e-10,4.972074e-10,1.2533146e-09
-1.1230092e-09,-4.71539e-09,-2.841558e-10,-0.763301,-2.3788593e-09,1.1791285e-09,-1.0171988e-09,4.2032955e-09
-8.456427e-08,-2.929873e-08,-3.1444998e-08,-0.3131088,9.456413e-09,-4.3727496e-08,-2.7609978e-08,-8.942841e-08
1.8815491e-09,-1.710982e-09,-3.6476027e-09,1.9920554,-3.1012501e-09,-6.6296096e-10,-3.0350727e-10,6.947064e-10
4.004225e-09,6.100333e-09,-4.1790758e-09,2.6360145,2.0725701e-09,1.1355391e-09,4.487312e-09,1.1298635e-09
-6.4346257e-09,5.4758815e-09,3.0716478e-09,2.272099,-9.608868e-10,4.3778323e-09,1.7996572e-09,1.2178748e-08
-4.0935323e-08,-2.856246e-08,-9.7107495e-09,0.30784,-1.8210953e-08,-5.1444797e-08,-2.2949902e-08,-6.55448e-08
2.0885929e-09,1.4111454e-09,-2.8098628e-09,2.3909757,-3.4386713e-09,-1.4670986e-09,2.7050766e-09,2.0973914e-09
3.7560017e-09,-2.0351993e-09,-5.6938734e-09,2.9495506,-2.1944693e-10,-2.172788e-09,4.4360524e-09,-1.6313838e-09
-6.933375e-08,-3.1801946e-08,-2.4733147e-08,-5.714503,7.965348e-09,-4.2527763e-08,-3.096401e-08,-9.499416e-08
4.260334e-09,1.4890671e-09,-5.5281393e-09,1.9851555,1.0904356e-09,1.8234714e-09,-3.8332287e-10,-2.3939371e-11
-5.53697e-09,2.66741e-09,1.131072e-09,-3.7253442,6.1750793e-10,2.5106368e-09,-1.8659848e-11,3.5717354e-10
-4.6718465e-09,5.396358e-09,2.3987334e-09,0.80340886,-5.0053157e-09,-1.1239223e-09,1.3193253e-09,3.8914676e-09
-1.720064e-09,-2.2522975e-09,-1.6388904e-09,-1.1428727,-4.0141916e-09,-9.475772e-10,2.1891162e-09,4.7198068e-09
-7.111811e-08,-3.5021788e-08,-2.8898135e-08,-1.7040855,9.002061e-09,-4.4249106e-08,-2.6036409e-08,-9.2406296e-08
-6.0791955e-08,-3.0743266e-08,-3.256781e-08,-1.2828189,1.3800872e-08,-3.9651624e-08,-4.3509825e-08,-7.795976e-08
-8.2956255e-08,-3.402325e-08,-2.9812025e-08,0.08628714,6.745593e-09,-4.153043e-08,-2.701614e-08,-9.803399e-08
-7.885127e-08,-2.5933565e-08,-3.094839e-08,1.6720294,1.1021982e-08,-4.427806e-08,-3.3973826e-08,-9.5422024e-08
1.3921819e-09,-4.99073e-09,-4.245283e-09,0.19862795,7.1976536e-10,-1.3188943e-09,-6.752851e-10,3.673516e-09
-4.406733e-08,-2.5031477e-08,-9.693307e-09,-1.901522,1.3747489e-08,-4.30543e-08,-2.0088269e-08,-6.184965e-08
-4.111607e-09,-3.9881037e-08,-5.341722e-09,-9.110515,3.2589336e-09,1.055586e-08,4.738363e-09,4.4504285e-09
-6.206498e-08,-3.257602e-08,-3.089743e-08,-2.0637794,-2.4774756e-09,-4.3120448e-08,-2.1777227e-08,-9.2092414e-08
5.1085713e-09,-4.9575677e-10,-4.897432e-09,2.7410364,-5.041958e-10,4.214683e-10,-2.6854943e-09,-1.5694885e-09
9.769263e-09,-6.6774486e-10,-5.333585e-09,3.62667,2.3683082e-09,4.0473327e-09,4.42897e-09,3.2269312e-09
8.08372e-09,-2.9389722e-09,-4.3155846e-10,3.8548708,6.038213e-10,1.5204942e-09,-1.4572652e-09,3.7929726e-09
-7.8292864e-08,-3.2842003e-08,-2.5994588e-08,-1.4109663,1.1193166e-08,-4.264989e-08,-3.3026435e-08,-1.0169112e-07
1.622717e-09,-4.269932e-09,-4.282166e-09,-0.47613287,-2.302612e-10,-6.901522e-10,2.4112867e-09,1.9765942e-09
-2.061395e-09,-1.1943855e-09,2.1417599e-09,2.1703088,-2.5996771e-09,3.2484349e-10,-1.6430693e-10,7.675584e-09
-4.989672e-08,-1.8713772e-08,-2.9556107e-08,-1.0046686,-3.884138e-09,-3.878317e-08,-6.3045142e-09,-7.021898e-08
-6.7839395e-08,-2.8202365e-08,-3.569467e-08,1.5132742,1.083186e-08,-3.9025874e-08,-1.4517602e-08,-8.456664e-08
-6.9464164e-08,-2.8962724e-08,-2.473194e-08,-2.9049983,1.1901827e-08,-4.4887052e-08,-3.206816e-08,-9.460809e-08
1.3326092e-09,2.8558844e-09,-3.3942191e-09,2.493358,1.7171968e-10,-6.545906e-13,5.1426796e-10,-8.9428825e-11
1.13026075e-10,2.6485445e-09,1.5402956e-09,2.9942832,-6.0581784e-10,3.3053662e-09,-8.720577e-11,-2.6937401e-09
-6.829552e-08,-3.2934874e-08,-3.0795327e-08,-3.1710696,4.305895e-09,-3.930157e-08,-2.8695814e-08,-8.949823e-08
-2.9849703e-09,-1.290372e-09,-1.91259e-09,-1.5421699,-3.4818588e-09,2.2370275e-09,-2.1136944e-10,5.200828e-09
8.481532e-10,3.4237072e-10,-2.8231248e-09,0.5962977,3.5801886e-10,-1.7548896e-09,-1.5353861e-10,2.874777e-09
-7.60741e-08,-2.4226145e-08,-3.5027057e-08,3.103006,1.24445325e-08,-4.3771653e-08,-2.2297794e-08,-8.718007e-08
-4.3415344e-08,-3.418649e-08,-3.2324365e-08,0.6969559,-1.6111901e-08,-3.588672e-08,-1.985443e-08,-7.0892575e-08
-2.0690336e-09,-2.78983e-09,1.3854413e-09,1.1934592,-2.8122198e-09,2.1955462e-09,-1.5985869e-09,6.2233857e-10
-7.432079e-08,-2.7707948e-08,-2.2671383e-08,-2.7623029,8.409189e-09,-4.3449315e-08,-3.3139155e-08,-1.01739374e-07
-6.868554e-08,-2.8283429e-08,-2.9410884e-08,-4.0230756,7.397324e-09,-3.9493216e-08,-2.9506753e-08,-8.834607e-08
3.9127563e-09,-1.0130912e-09,-3.0178007e-09,1.352154,2.6943736e-10,-1.1194188e-09,-2.0319318e-10,-2.0228158e-10
1.3711706e-09,-4.107475e-09,-4.1768584e-09,-1.5291263,-4.7230258e-11,8.8921737e-10,2.949574e-10,1.5050485e-09
-8.285195e-08,-3.4697287e-08,-3.0625912e-08,-1.432263,8.2276195e-09,-4.3113314e-08,-2.9349678e-08,-9.758063e-08
-7.390705e-08,-2.2319623e-08,-3.3495756e-08,-1.6610438,1.1268183e-08,-4.306154e-08,-2.0609342e-08,-8.734132e-08
1.8213391e-09,-2.9020046e-09,-4.442352e-09,1.9362617,-3.0776401e-09,-9.764256e-10,3.5985546e-09,2.7156405e-10
-7.365803e-09,3.9466492e-09,3.6523713e-09,-1.167364,-2.9496225e-09,8.1060386e-10,6.7850026e-10,3.2314098e-09
-6.6270784e-09,7.358289e-10,1.4769519e-09,0.44308674,-4.149387e-09,-1.4733993e-09,1.1321902e-09,-7.218439e-10
1.150392e-09,-4.6112475e-10,-3.9733807e-09,1.8850324,-9.097898e-10,1.1071686e-09,-1.2987156e-09,1.4917371e-09
-8.624353e-08,-3.2761953e-08,-3.0261592e-08,-5.177874,8.250678e-09,-4.303411e-08,-2.8087774e-08,-1.0053018e-07
4.034122e-09,-2.2973656e-09,-2.8216827e-09,3.5142593,3.7317798e-09,-1.0031022e-09,2.0948305e-09,4.4008805e-09
-9.57545e-09,1.12189245e-08,7.76665e-10,-4.9708567,-1.2191427e-09,1.063701e-10,-4.2530945e-10,1.0449326e-08
4.7873523e-09,-2.9687623e-09,-5.43491e-09,3.9196973,2.5604043e-09,3.156967e-09,-3.1815166e-09,4.167878e-09
-4.99029e-08,-3.1535187e-08,-2.4392776e-08,-1.8527144,1.0911947e-08,-3.8378985e-08,-3.36832e-08,-7.453256e-08
-3.0550809e-09,7.839298e-09,-9.521203e-10,2.3934991,1.6115902e-10,2.4799358e-09,2.1378614e-09,1.501968e-09
-4.3567048e-09,1.1311437e-09,-1.0536501e-09,-0.5976721,-4.33783e-09,1.976804e-09,-2.8691358e-10,5.5936193e-09
5.663671e-09,-2.006499e-09,-2.592137e-09,3.4914813,1.4581505e-09,1.366069e-09,-2.2108528e-09,1.3763417e-09
-6.688424e-09,6.5564643e-09,2.3397873e-09,1.4641232,-5.5257385e-09,-1.2470076e-09,6.588094e-09,5.45001e-09
7.827879e-10,-1.7162627e-09,-3.2241048e-09,-1.3851899,-1.1172523e-09,1.5214954e-09,1.0771598e-09,1.988193e-09
-1.0251824e-09,-9.2649755e-09,-4.7689963e-09,-2.6489186,6.1744815e-10,2.7730493e-09,1.4524892e-09,2.2518705e-09
-6.836952e-08,-3.4185245e-08,-2.7892524e-08,0.16697395,8.737739e-09,-4.2354642e-08,-2.6027152e-08,-1.00100415e-07
-5.7888396e-08,-3.301705e-08,-2.4047022e-08,-0.27173436,-5.908232e-09,-4.0071406e-08,-2.6232438e-08,-9.181944e-08
-1.2700486e-10,-3.3401877e-09,1.4155312e-10,-2.2021184,-3.1958716e-09,2.2017556e-10,2.0707824e-09,-1.7626784e-09
-2.9373861e-09,-7.3847074e-11,3.1398656e-10,-2.7937193,-2.0073256e-09,1.8296785e-09,-1.758911e-11,2.3379703e-09
4.8927036e-09,-6.791685e-10,-3.2231755e-09,3.5163407,-2.620836e-09,1.4158297e-09,1.1162249e-09,6.902536e-09
-7.050013e-10,-2.8028202e-10,-5.445132e-10,3.0798252,-1.3404234e-09,2.8542353e-09,-1.1619782e-09,2.7355282e-09
9.120171e-10,-8.148235e-09,-3.4417338e-09,-1.8883566,3.5316908e-10,6.3818595e-10,7.9726625e-10,1.0820309e-09
-6.672614e-08,-3.091074e-08,-2.9969705e-08,0.8813059,1.6210564e-08,-4.641191e-08,-3.0530863e-08,-1.012895e-07
1.7058234e-09,3.6380254e-10,-4.0825503e-09,1.9472098,1.2886657e-09,-3.032648e-10,-2.2127733e-09,1.6507349e-09
4.3467924e-10,1.5993748e-10,-1.2033581e-09,1.9594861,-3.7346757e-09,2.0887587e-09,8.4692403e-10,1.0595045e-09
2.7948315e-09,-2.1808746e-09,-3.819378e-09,2.7181826,-1.6310041e-10,1.1848834e-09,1.3665173e-09,2.6357971e-09
2.2746312e-09,-5.714895e-10,-3.5765053e-09,1.6793699,-8.9674823e-10,3.2391834e-09,1.7961617e-09,1.4139346e-09
-8.462994e-08,-3.563381e-08,-3.012536e-08,-2.2344966,8.227685e-09,-4.300031e-08,-2.6767662e-08,-9.8612084e-08
-8.1377243e-07,1.6946719e-06,-1.3066359e-06,0.47622663,-5.264646e-07,-2.1639105e-06,-2.237249e-06,-1.2264737e-06
-1.816553e-09,-4.0626208e-10,8.315358e-10,2.1315656,-2.929314e-09,-6.032434e-10,1.0793606e-09,-2.6631835e-09
-1.0020652e-09,-2.0352509e-09,-1.7827045e-09,0.8959751,-3.2034635e-09,5.3753046e-10,7.2390516e-10,1.5405541e-11
-1.177502e-09,-2.2242475e-09,2.1601527e-09,0.041704774,-4.1991006e-09,1.4910099e-09,2.6659737e-09,2.8878024e-09
-1.4878758e-09,-2.2428803e-09,-3.4965225e-10,0.874972,6.9791783e-10,3.0026677e-09,-1.5542562e-09,4.4618607e-09
-8.3458986e-08,-3.1498164e-08,-3.1281463e-08,-6.162703,8.689395e-09,-4.3813312e-08,-2.858165e-08,-9.8822476e-08
-2.3967292e-10,-1.6288211e-09,-4.0567327e-09,1.5563446,-2.6034317e-09,-9.0472935e-10,-1.5678643e-09,3.8512873e-11
-6.3770345e-09,4.9207065e-09,6.445277e-10,-2.212977,-6.66208e-10,3.0178507e-10,6.380835e-10,5.9401395e-09
-8.5762935e-08,-3.455391e-08,-3.0093727e-08,-1.680493,7.520087e-09,-4.241453e-08,-2.7977274e-08,-9.6953585e-08
-7.2861695e-08,-2.8302637e-08,-2.400869e-08,-0.5854951,1.1995842e-08,-3.623249e-08,-2.1593788e-08,-9.6800974e-08
-2.5191374e-10,-8.984955e-09,-4.1407033e-09,-2.1937852,9.6556346e-11,5.339292e-10,-5.4022464e-10,2.5965818e-09
6.8717815e-10,-6.505877e-09,1.7522585e-10,-0.5810636,-3.4925705e-09,7.380846e-10,1.4942199e-09,2.0321514e-10
2.2304363e-09,-6.6219835e-10,-4.8999866e-09,1.2755797,-2.021176e-10,-3.2452677e-10,5.331803e-10,-5.828013e-11
-5.748278e-09,7.814193e-09,-1.2929904e-09,1.4628592,-2.001971e-12,4.9748365e-09,-2.1799704e-09,1.1629017e-08
4.5671396e-09,-4.5160102e-09,-4.397122e-09,3.2030983,1.3890483e-09,1.8704354e-09,-4.3948903e-10,3.579224e-09
1.7210172e-09,-2.810491e-09,-4.0315675e-09,-0.39839995,-8.108393e-10,-1.0649789e-09,-4.911848e-10,1.1475043e-09
-3.9230814e-09,9.378717e-09,2.8265639e-09,4.732106,-4.30367e-09,-4.2272035e-09,-9.97993e-09,1.4075504e-08
5.937316e-09,-5.3496536e-09,-6.1046936e-09,3.8594513,-1.5310361e-09,2.8913012e-09,6.275587e-09,1.3660051e-09
9.10209e-09,2.2684432e-09,-2.865352e-09,3.8180227,-3.908827e-09,2.2049393e-09,8.473958e-10,3.247258e-09
