time,a1,a2,a3,a4,a5,a6,a7,a8
2.0,4.0,3.0,7.0,8.0,6.0,5.0,0.0,0.0
1.0,2.655345618411692,8.13570716411851,7.0,7.0,6.0,9.0,4.0,0.0
5.112194965599231,5.616465385874608,6.179436374006666,6.514804939820837,5.0,1.0,5.036325332755668,3.851141444458472,2.820896164789244
1.0,5.0,2.0,5.0,7.0,5.0,5.0,1.0,0.0
0.0,4.0,2.0,7.0,4.0,3.0,8.0,3.0,1.0
0.6235016058754983,3.3455093401434994,2.282798824272801,4.831415735000454,6.9180714356276045,0.0,7.246924057907148,1.0209763020277904,0.0
4.0,4.0,1.0,5.0,0.2211945030752332,1.8061180093117057,1.0,8.438758395455222,7.0
8.0,4.0,4.356559755536424,5.0,0.0,8.158168933685522,0.0,9.0,9.0
3.667590919324163,3.0,7.0,7.0,6.0,7.081713113853704,7.0,3.0,1.0
1.0,5.0,1.0,7.0,6.0,5.0,5.0,0.0,0.0
0.0,4.299191128968215,8.0,5.0,5.0,5.604992734693535,9.0,5.0,1.0
1.0,5.0,5.0,7.0,7.0,5.0,7.0,2.0,0.0
5.0,4.0,3.0,7.0,8.0,8.0,4.0,0.0,0.0
0.0,4.0,6.0,7.0,4.0,3.0,9.0,6.0,2.0
0.0,5.0,2.0,6.902326406570736,6.0,3.151492563879087,6.0,2.0,0.0
0.0,5.0,1.0,7.0,2.0,8.631459262148606,7.0,5.16784748882666,3.4996651286619147
-0.07897001003125372,4.0,1.327110820829403,5.0,4.793723726277953,5.0,7.015990550725603,3.0,1.7717245072142598
0.0,4.0,3.0,7.0,4.0,8.0,9.0,4.835605386848125,2.080506664941435
5.0,3.517301951603367,2.0,5.155070335402455,4.0,2.769976288002963,3.0,3.0,3.0
0.0,4.00795386349353,2.0,7.775481271850059,4.0,8.0,7.0,4.0,2.0
0.0,4.0,1.0,9.0,4.0,5.0,6.0,3.0,1.0
1.0,3.072349235371206,4.6534070271506796,7.0,6.0,1.0,7.047584243875432,2.0,0.0
0.0,5.0,2.0,7.0,6.0,8.0,8.0,2.0,0.0
3.8568484090751114,4.0,6.0342399183547615,7.0,7.0,1.0,6.360214905943209,2.0,0.1476546551978694
5.0,5.0,6.0,7.0,7.0,3.0,7.0,2.0,0.0
1.0,4.705113282936551,2.0,7.0,6.0,5.0,5.0,1.0,0.0
4.0,4.0,3.0,6.887047006314212,0.02890362039893052,2.9197153724210083,3.129216963070229,8.357151059627848,7.05589052075172
1.0,4.0,4.0,5.0,6.0,5.0,7.0,2.0,0.0
0.0,3.7680318616646393,1.0,5.0,5.0,5.0,7.0,2.0,0.0
0.0,4.0,2.0,9.0,5.975981274278393,5.0,7.0,2.0,0.0
1.0,2.816368756752266,2.0,9.0,6.0,8.0,6.0,1.0,0.0
4.983212807427937,2.99012512250499,2.0,7.0,8.0,5.0,2.0,0.0,0.0
0.0,3.0,1.0,9.0,6.0,5.0,6.0,1.0,0.0
0.0,4.158326179886854,1.0,9.0,5.106079442742748,1.0,6.0,2.0,-0.08821027151871111
0.0,4.0,1.0,7.0,4.0,8.0,7.034945910106762,4.0,2.0
0.8329172632701239,3.475925198790949,8.0,9.0,7.0,4.963571169615732,9.0,3.7455462926958,0.0
1.0,4.0,4.0,7.0,7.0,1.0,6.0,1.0,0.0
2.0937301181750163,3.773820034486256,0.7704017233910174,1.5734416502698791,6.343252909794037,5.55521746864396,1.0,1.935580484508135,1.9267620927328313
0.0,4.387379371198056,5.0,7.0,4.0,8.0,9.0,5.0,2.0
1.0,4.0,3.0,5.0,7.0,5.0,6.0,1.0,0.0
0.29305810188564363,2.0,6.747184776895124,7.6717618339549425,6.6210748071730094,2.1657498861180704,9.0,2.8952911345535384,0.0
8.0,3.6010153041473925,3.0,7.0,0.0,9.295875206858206,0.0,9.0,8.0
4.209044439384617,4.0,6.0,7.0,6.0,3.0,7.0,3.0,1.0
0.0,4.0,1.0,7.0,5.0,1.1660718764868485,7.0,2.0,0.0
4.539085911909503,2.0,4.0,7.0,8.0,8.0,5.0,0.0,0.0
0.0,4.0,2.0,7.0,5.0,1.0,8.0,2.0,0.0
9.0,2.765925103283933,8.0,6.8243132131371755,9.0,3.5160504091091362,0.0,0.0,3.0
0.0,5.0,2.0,7.0,6.0,5.0,6.0,2.0,0.0
1.0,3.0,7.0,7.0,7.0,5.0,9.0,3.0,0.0
2.860796339379034,2.4926414716559404,2.4300449176742984,7.0,2.5788799496580044,5.0,7.9963109748756045,6.0,4.006145309646671
1.0,2.891736663420821,4.0,9.0,7.0,4.477817707823908,7.0,2.0,0.0
0.0,3.4588376270566967,3.964469111614769,5.0,5.334633741058044,6.0,9.0,2.38002967301927,-0.5485842650098689
0.132165285663303,4.0649937352532985,2.94668319090877,6.940580356191755,5.756392734457613,6.0,7.0,2.0,0.0
1.0,2.0,1.0,7.0,6.0,5.0,5.0,1.0,0.0
0.0,4.0,1.0,7.0,4.0,8.0,7.0,3.0,1.0
0.0,3.8062774462964777,6.024469384810583,7.0,5.0,1.0,9.0,4.0,0.0
5.0,4.0,1.0,7.0,1.0,0.7197135912950379,1.0,7.0,7.0
0.0,4.0,0.7416339444303799,6.999894381810498,4.0,6.0,6.528801514978429,2.822941680639917,1.0
1.0,4.0,3.0,7.0,6.0,3.0,7.0,2.0,0.0
5.0,3.0,6.0,7.320163877677441,7.479157502431718,8.0,7.0,1.6975602225483484,0.5784233473309721
0.0,4.0,8.031449145700174,9.0,4.0,3.160499107507534,9.0,6.0,1.4551483018248061
0.0,4.0,2.0,7.0,4.0,3.566760652282306,7.0,4.0,2.0
0.0,4.0,2.0,7.0,3.0,3.0,7.944117936512398,5.0,3.0
0.0,4.0,1.0,7.0,6.0,8.0,6.0,1.0,0.0
4.098020484084334,4.0,1.293639585204822,5.0,3.0,6.951013111161223,2.635519264615918,5.0,5.0
0.11213764224040004,5.0,3.8312853343440922,7.0,6.0,6.0,9.0,2.0,0.0
1.0,4.0,4.0,7.0,6.0,1.0,7.0,2.0,0.0
0.0,5.0,1.0,7.0,4.496066467929786,3.0,6.0,1.891772337299571,2.1134009428865097
1.0,5.0,2.0,7.0,6.0,5.0,6.0,2.0,0.0
8.0,6.0,5.0,7.0,3.0,7.358520403561089,0.0,6.0,7.0
0.0,4.0,6.0,5.0,5.0,8.14854032926602,9.0,4.0,0.0
0.0,4.0,3.0,6.6068782293584825,4.0,7.109700563996394,9.0,3.0,1.0
6.263690331385281,4.0,9.035348488169744,7.0,8.0,2.73677441246482,9.0,2.0,0.0
4.0,3.634063005609266,1.0,7.6312190498527555,8.0,5.025739453044074,2.0,0.0,0.0
0.0,3.0,2.0,5.0,6.0,5.0,7.0,2.0,0.0
1.0,4.0,2.0,7.0,7.0,1.2928207520381372,4.0,0.0,0.0
5.0,4.272426410393727,1.0,6.743749690019163,1.0,5.0,2.0,8.0,7.0
0.6041593030388066,5.0,3.0,7.0,6.0,1.0,7.0,2.0,0.0
0.0,4.0,2.5421494614743763,7.0,5.0,6.0,8.65024466807902,2.0,0.0
0.0,4.0,2.0,5.0,4.0,3.339567055768732,7.0,3.0,1.316176822891268
1.0,5.0,3.0,7.0,7.0,6.0,5.0,1.0,0.0
1.0,4.0,4.628112392292558,5.733393252775929,7.0,5.0,7.651220678077038,2.0,0.0
1.0,4.290974900064546,1.0,9.0,6.0,5.0,5.0,0.0,0.0
0.0,4.682386595993096,1.0,7.0,2.0,3.0,7.0,5.0,3.0
4.0,4.0,1.0,7.0,5.0,6.0,2.0,2.0,2.0
0.0,5.0,1.0,7.0,6.0,1.0,5.0,1.0,0.0
1.0,5.0,3.0,7.0,7.0,3.0,5.0,1.0,0.0
1.0,4.0,3.0,7.0,6.0,5.0,6.0,2.0,0.0
2.59364264158081,4.0,4.0,5.0,8.0,3.0,5.0,0.0,0.0
3.9359559210338233,3.803040795712005,6.8869962618205065,9.0,5.665955011449819,3.0,8.927802592853286,3.0,-0.49899897036413426
0.0,4.0,5.882276840474306,9.0,5.696669502051272,5.0,9.0,3.0,0.0
1.0,3.0,2.0,7.0,6.0,1.0,5.0,1.0,0.0
0.0,4.0,6.0,7.0,4.0,5.878299332188243,9.0,5.0,2.0
0.0,4.0,2.0,5.0,6.0,5.0,7.0,2.0,0.0
1.0,5.0,3.5559246541408482,9.0,7.0,7.2568283940413565,5.600885518085877,1.9563088684599539,0.0
1.0,2.0,3.0,7.0,7.0,5.0,5.0,1.0,0.0
0.0,4.0,2.0,7.512759101353237,3.0,8.0,8.0,5.0,3.0
3.6489868290290124,4.0,2.0,5.0,1.0,5.0,3.0,7.0,6.0
1.0,4.0,8.0,7.0,7.0,8.0,9.0,3.0,0.0
0.0,4.0,6.0,7.0,5.0,8.237377066852101,9.0,4.0,0.0
0.0,5.0,2.0,7.0,5.0,6.0,8.0,2.0,0.0
5.0,5.0,7.0,7.0,6.0,1.0,7.0,3.0,1.0
1.0,5.0,1.0,7.120490425055067,6.595422952047273,8.051798994800832,4.667856067656764,0.0,0.0
4.0,4.0,6.0,7.0,6.9717150239149674,8.0,6.0,2.0,0.2301966701514121
1.0,4.0,2.0,5.0,6.0,1.0,5.0,1.0,0.0
0.0,4.547553539344052,0.8731445648156159,9.0,6.0,5.0,6.0,1.0,0.0
0.0,4.0,1.0,7.0,5.0,8.0,6.0,2.0,0.0
0.0,3.812449620577943,7.211174654509975,7.0,5.091658622402859,8.0,9.0,4.65429636007031,0.0
1.0,4.0,2.0,7.0,6.0,3.0,5.0,1.0,0.0
1.0,3.844800922558783,4.0,4.676693251854792,7.0,2.638400471491013,6.0,2.0,0.0
1.0,4.0,3.0,7.0,6.0,1.0,6.0,2.0,0.0
0.0,3.492480416466614,0.2085955184907401,5.0,5.0,3.0,6.596901746732129,2.0,1.0
4.0,4.0,6.0,5.0,8.0,3.0,7.0,2.0,0.0
2.0,2.6778311550750797,2.3417716492516205,7.2202637881597465,7.244315878636232,4.775294404133897,5.0,0.0,0.0
1.0,3.0,4.0,5.0,7.0,5.0,6.0,2.0,0.0
4.0,4.0,2.0,7.0,2.0,8.0,3.0,6.133037739698359,6.0
1.0,5.0,3.0,8.033557624269386,7.0,6.0,5.0,0.0,0.0
1.4029764094942572,2.441505860151459,6.086219657509213,5.0,6.0,3.9989760480173135,9.0,1.7732854667531432,0.0
0.0,4.0,3.0,7.0,6.0,1.0,7.0,2.0,0.0
1.0,5.0,4.0,7.0,6.0,8.0,7.0,2.0,0.0
0.0,2.2505605700831364,7.2197801732594575,7.705924457520225,5.0,4.093559912516653,9.0,4.0,0.0
0.2127831938491565,1.1520409664203684,2.0,9.0,2.0,5.0,7.205837318895189,5.0,3.253415757476412
0.0,5.0,1.0,6.970820620367818,5.0,4.812479985718149,6.0,2.0,0.0
1.0,4.0,3.0,7.0,7.0,1.0,5.0,1.0,0.0
0.0,4.0,5.0,7.0,5.0,8.0,9.0,3.0,0.0
1.0,5.0,3.0,7.0,7.0,5.0,5.0,0.0,0.0
1.0,3.0,3.022035707069708,5.66349211589896,7.0,3.789283287632997,5.0,1.0,0.0
3.431677815426811,1.7428889928641127,3.6860988014447726,4.888233638773535,7.554847671615946,3.0,1.070217473076049,1.6786056364373851,2.0599170701011493
0.0,4.0,5.613814937691977,7.0,4.0,8.0,9.0,4.073136502137692,1.0
0.0,4.0,2.0,7.0,5.0,1.0,8.0,2.0,0.0
5.0,4.0,6.0,7.0,7.0,3.0,6.586964193200352,2.0,0.0
1.0,5.0,2.970726891963711,7.0,6.0,5.0,6.859855443437911,2.0,0.0
8.0,6.0,5.0,7.0,3.0,8.0,0.0,6.0,7.0
9.0,4.0,8.0,7.0,9.0,8.0,0.0,0.0,3.0
2.1794950121870587,4.0,8.010045015204,7.0,8.0,8.643893626898839,9.0,2.0,0.0
0.0,4.02262012465399,6.0,7.0,4.0,0.8829510911791352,9.0,5.464674739933313,1.0
4.0,3.282582484344681,4.957605910035873,7.0,8.0,3.0,4.984766150699583,1.0,0.0
0.0,4.0,4.0,5.0,6.0,6.0,9.0,2.0,0.0
0.0,4.261268204899535,7.807164202671418,9.0,3.9415815262632576,5.0,9.0,4.569786602846398,1.3427379721388162
0.0,2.721064682675957,2.0,7.0,4.0,5.2792639760747635,8.0,3.0,2.0
0.0,4.0,1.0,7.0,4.0,2.737822504041226,7.0,4.0,2.0
-0.01111880756450468,3.287612468749274,2.0,7.0,6.0,5.0,7.285284795727081,2.0,0.0
4.4757413543088695,4.256705823866881,4.08949192891472,5.0,1.9491295185140673,5.0,-0.9278753774400937,7.0,7.0
6.0,4.0,9.0,9.0,8.0,5.211191931121886,9.0,3.0,0.0
1.0,4.34918670383891,4.668660482055078,7.4374260815922355,6.0,9.0,7.686622279627798,2.064928609994802,0.0
5.0,3.292730787606876,2.0,7.119593307341912,6.67839875326022,1.0,2.0,0.25063197482565136,-0.4388371310743534
4.0002750681797545,5.0,5.0,7.0,8.0,3.2552677786361564,5.0,1.0,0.0
1.0,5.16798880229029,3.0,6.96338616706606,7.0,6.0,5.0,0.0,0.0
0.0,4.0,5.0,7.0,6.0,8.0,9.0,2.0,0.0
0.0,3.9070584665951023,7.931951401683519,9.0,4.903596106600011,4.89853694088998,9.0,5.0,0.0
0.0,4.0,1.0,4.276577019865261,5.0,2.5472523751054146,6.0,2.0,1.0
0.0,5.0,2.0,9.0,6.0,5.0,6.0,2.0,0.0
1.0,3.0,3.0,7.0,7.0,6.0,5.0,0.0,0.0
0.0,5.0,1.0,5.0,6.0,5.0,6.0,2.0,0.0
0.0,3.9903719561431212,1.0,7.222458109910271,4.0,6.9896481899738285,7.176228978481236,3.0,2.0
0.0,4.0,6.0,7.0,4.0,6.0,9.0,5.0,2.0
6.0,4.0,3.8245355017530698,5.0,8.0,5.0,5.098538600406289,0.0,0.0
1.0,4.643947365485422,4.0,9.0,7.0,5.0,5.552039380631547,2.0,0.0
-0.12189489833746525,2.0,2.9662910328426264,7.007212925594068,7.062335638673243,1.0,5.345190780826053,1.1398943057638493,0.0
0.0,4.023013909072027,1.0,5.0,5.0,3.0,7.0,2.0,0.0
5.0,3.911103482229236,1.0,7.001219885764106,1.0,3.036413401088213,1.0,7.0,6.0
1.0,4.0,3.0,7.0,7.0,1.0,5.0,1.0,0.0
0.0,3.1410597695004814,8.0,7.0,5.0,1.0,9.0,5.0,0.0
0.8518398736393177,2.8335119367041215,2.0,5.0,6.0,4.828585871468885,6.0,1.117263903701346,0.0
8.0,4.0,3.0,7.087442306524334,0.0,2.236500746179055,0.0,9.0,8.0
-0.15511766677711752,4.1631734913537315,9.0,9.0,5.8431834772146525,8.21330991980742,9.0,4.54015239934644,0.0
5.0,4.0,1.0,7.0,2.0,6.889220353984231,1.0,6.0,6.0
1.0,4.0,2.0,5.0,7.0,3.0,5.0,1.0,0.0
5.0,4.0,6.0,7.0,6.0,2.6760205075586248,7.0,3.0,1.0
4.0,4.0,2.0,7.484647947380205,2.0,6.0,3.0,6.0,6.0
1.0,4.0,4.0,7.0,7.0,8.0,7.0,2.0,0.0
3.141584500481979,5.0,2.0,7.0,8.0,5.0,3.0,0.0,0.0
8.0,3.499533934910746,3.412361770487586,5.0,0.0,6.0,0.0,9.0,9.0
0.0,5.0,1.4178933281068609,7.540530624061011,5.0,4.8050240082632225,7.131866609165263,2.0,0.0
0.0,4.208168338258645,1.0,7.0,4.0,6.0,6.66015366686578,4.0,2.0
5.0,5.0,7.0,7.0,6.6089747171264,6.0,7.0,3.0,1.0
1.0,3.0,2.0,7.0,6.0,1.0,5.0,1.0,0.0
0.0,4.0,2.0,7.0,5.0567622389451365,1.6755714305655507,8.0,2.0,0.0
5.0,4.07329836624677,2.0,7.0,8.0,7.507356418506493,2.51589333642823,0.0,0.0
1.0,5.0,1.0,7.0,6.0,5.0,6.0,1.0,0.0
0.0,3.0,2.0,7.0,6.0,5.0,7.0,2.0,0.0
0.0,3.0,8.0,7.0,5.0,1.0,9.0,5.0,0.0
1.0,2.0,1.0,7.0,7.0,1.0,4.0,0.0,0.0
0.0,4.0,1.0,7.0,4.0,3.0,6.0,3.0,1.0
8.0,4.2552185792963595,4.1283735320935016,7.239321191409224,1.0,5.0,0.0,9.0,8.0
0.0,4.0,2.0,7.0,4.0,3.0,7.0,4.0,2.0
5.0,4.0,2.0,7.0,4.0,8.0,2.951142785239354,4.228463488026747,3.899297428161129
0.0,5.0,1.0,7.0,6.0,5.0,6.0,1.0,0.0
4.051008189776694,1.2265492295200433,0.5423976657769627,4.010527677357595,2.0,4.70598571476587,0.9435543429058975,4.992039206608618,6.0
5.8522588612470585,7.0,3.0,7.0,0.0,3.0,0.14963781132760867,9.0,8.0
9.0,5.580018466314452,9.208659871610871,4.551333049864809,9.0,5.0,0.0,1.0,3.219727870596874
9.033735394949316,3.5328148949189204,8.03326745069172,4.688733790692161,9.0,6.412633261113288,0.0,0.4661617308374481,2.9427837186395727
8.0,3.2763041157754067,5.0,5.422302747845489,3.0,7.2105838052348625,0.0,6.0,7.0
5.0,5.0,7.0,7.0,6.0,4.7674194695705765,7.0937051693375395,3.530999465659959,0.03347972256350351
0.0,4.138751450998269,1.0,7.761916044281766,5.0,0.0805511952852016,6.0,2.0,0.24885750280242502
0.0,4.350303619995949,1.0,7.0,5.299545065367861,5.0,6.0,2.0,1.0484586181808566
0.0,1.5800700365444054,1.0,6.707536082136052,4.0,2.486720546496441,6.0,1.6407630480815696,1.0
1.0,2.0,8.245682240569895,7.0,7.0,5.0,9.0,3.0,0.0
1.0,3.5108515568091083,3.0,5.0,7.0,3.0,5.0,0.0,0.0
1.0,4.0,3.0,7.0,6.0,5.0,6.0,2.0,0.0
8.0,5.0,3.108094478467389,9.0,0.0,1.0,0.0,9.0,9.0
1.0,4.793286860887685,2.0,7.0,5.625115057998259,1.0,5.0,1.0,0.0
9.0,5.0,8.0,7.0,9.0,0.6713030535218576,0.0,0.0,3.0
5.0,4.022774917373291,6.0,7.0,7.0,1.0,7.0,2.0,0.0
0.5091992499953941,3.0,5.786710039366114,7.0,6.0,5.0,9.0,3.0,0.0
1.0307284971370136,2.5821970731791075,2.0,6.942115747346031,6.0,8.158567774575648,5.2745541477486615,1.0,-0.0005592441144611181
0.0,4.0,1.0,7.0,5.0,2.5357389480458163,6.0,2.0,1.0
1.0,4.0,5.0,5.0,7.0,8.0,6.993968348177625,2.0,0.0
8.0,4.658897670182869,2.110120444277401,7.0,0.0,4.031508113101252,0.0,9.0,9.0
0.0,4.0,2.0,7.0,2.6928309135714765,7.506807927883249,7.0,4.896119180293314,3.1990430886692875
1.0,4.0,3.225408937020146,5.0,7.0,8.0,6.0,1.0,0.0
0.0,5.262573716879265,3.749814197875933,7.0,6.0,5.0,9.677318211769215,1.5509012926098247,0.0
1.0,3.9889526996524927,0.9746084757962151,9.0,6.0,1.0,5.0,1.0,0.0
5.0,4.0,6.0,7.0,6.921944320563535,7.670382949948092,5.904700203860407,2.1078248593738964,0.0
4.300052838361835,3.0,3.2878147412083045,7.0,8.271660878404697,5.0,4.0122196588338515,0.0,0.05159078816986865
4.0,4.0,6.0,7.0,7.0,1.0,7.0,2.0,0.0
5.0,4.482932352123306,4.498552052901496,7.163852102565973,1.748184172674383,6.060152295569422,4.153586338000757,7.0,6.0
5.0,5.0,3.0,7.0,8.0,8.0,3.0,0.0,0.0
0.0,3.632344946001639,2.0,7.0,5.0,6.0,7.0,2.0,0.0
2.0,2.8392148566547304,2.0,7.0,8.0,8.0,5.0,0.0,0.0
1.0,4.0,4.0,5.0,6.0,6.0,8.0,2.0,0.0
0.0,3.6067090427506168,2.0,7.0,6.0,1.0,6.0,2.0,0.0
0.0,5.0,8.26748205065796,7.210822213146973,6.0,8.0,9.0,4.0,0.0
1.0,5.0,2.0,7.0,7.0,5.0,5.0,0.0,0.0
0.0,4.0,1.0,5.0581072263907405,1.0,0.40055485661624957,7.0,7.0,5.0
1.0,4.0,1.0,5.0,7.0,5.0,3.0,0.0,0.0
4.777436093148436,3.755617859895038,1.0,9.371149807895055,3.902279726757664,5.0,2.0,2.8717095281578566,3.0
0.0,5.0,0.9944412292204241,5.0,6.0,5.0,5.344916317893835,2.0,0.0
0.0,4.0,1.0,7.0,6.0,6.0,6.0,1.0,0.0
-0.6295412959772846,3.0,5.229351448763716,7.0,6.0,4.616836044759661,9.0,2.0,0.0
1.0,4.0,3.0,7.0,6.0,1.0,7.0,2.0,0.0
1.0,4.0,1.0,7.0,6.0,1.0,5.0,1.0,0.0
1.2526021321434313,2.0,3.0,7.0,6.0,5.0,7.007760642801963,2.0,0.0
4.0,4.24165789204924,1.0,6.9261050838885385,5.6158349447723515,1.0,1.834491991987763,2.0,2.3841711061360003
5.6382841374785695,4.544107639136276,3.0,7.685326576637926,8.0,4.595637415621752,3.0,0.0,0.0
8.0,4.0,3.0,7.0,0.0,6.0,0.0,9.0,8.0
0.0,4.0,1.0,5.0,4.0,3.657899929185725,7.0,3.0,2.0
0.0,5.0,1.0,7.0,4.0,5.0,6.0,3.4661063089391813,1.8540059367683153
1.0,2.0,4.0,5.0,7.0,3.0,6.0,1.0,0.0
1.0,4.0,3.0,7.0,7.0,6.0,5.0,0.0,0.0
4.0,4.0,2.0,7.0,3.0,3.0,2.0,5.0,5.0
0.0,3.0,1.0,5.0,6.0,3.0,6.0,1.0,0.0
4.0,4.0,6.0,5.0,8.0,5.021717569195123,7.0,2.0,0.0
0.30496354241551393,4.0,8.0,7.0,7.044948281232353,6.0,9.0,4.0,0.0
1.0,4.0,3.188817146813259,7.0,7.0,9.0,6.0,1.0,0.0
0.0,4.0,1.0565029271230815,7.0,3.0,3.0,7.0,5.0,3.0
1.0,4.0,1.0,5.0,6.0,5.0,5.0,0.0,0.0
0.0,4.0,5.956351397269443,5.0,5.0,5.0,9.0,4.0,0.0
1.0,3.0,2.0,7.0,7.0,3.0,5.0,0.0,0.0
1.0,4.0,1.0,9.0,6.0,5.0,5.0,1.0,0.0
1.0,3.8328710658734373,4.0,7.0,6.0,5.0,7.0,2.0,0.0
1.0,4.575502660449189,1.0,9.0,6.0,5.0,5.286587884128552,1.0,0.0
1.0,4.6350731103909855,3.981606053744707,9.0,7.0,5.0,6.211158568019956,1.1590448190699616,0.0
0.0,4.0,1.0,7.0,6.0,8.0,5.0,1.0,0.0
9.0,4.0,8.96155083268409,5.0,9.0,8.0,0.0,-0.011259861178173347,3.0
1.1516174830547226,2.0,7.565723432556389,7.100414522147234,7.0,3.825973626413771,8.88628485125507,3.0,0.0
0.0,2.0,1.0,7.0,6.0,1.0,6.0,1.0,0.0
2.0,4.0,2.0,7.0,8.0,8.0,5.0,0.0,0.0
1.0,3.204044880266375,3.0,5.0,7.0,5.0,5.0,1.0,0.0
2.0,2.6540859778542636,1.0,7.0,7.0,1.6484281402473326,3.0,0.0,0.0
0.0,5.0,1.0,7.0,4.0,8.0,6.0,3.0,2.417538381432669
1.7027927240176521,3.0,3.7604555138608173,5.98839884427955,7.378365042804798,8.0,1.880462714107924,1.0,0.09436015058520009
0.0,4.0,7.355586847896338,5.0,5.0,5.0,9.0,4.844002836041002,1.0
0.0,3.9674505966280047,8.0,7.2096762336531635,4.0,4.941722737638258,9.0,5.0,1.0
1.0,4.0,1.0,7.0,6.0,3.0,5.0,0.0,0.0
4.0,4.0,1.0,7.0,4.0,6.0,2.0,4.0,4.0
0.6591837061181474,5.0,2.0935546176269106,7.0,6.193094397497692,3.0,6.0,1.0,0.0
1.0,4.0,3.0,5.0,6.0,5.95684953926155,6.0,1.4123397833145184,0.0
1.3205127328653452,4.0,3.0,9.0,6.0,5.0,8.0,2.0,0.0
0.0,4.0,4.0,7.0,6.0,8.0,9.0,2.0,0.0
0.0,4.0,2.0,7.0,6.0,8.0,6.0,2.0,0.0
0.0,4.150856718540794,0.7078020367744606,7.0,5.0,7.357629694633116,6.0,2.0,1.0
1.0,4.503021898859434,6.0,9.0,7.0,2.4646953155425972,9.0,2.0,0.0
0.0,3.968811473029553,3.0,6.37905923133241,2.0,4.800359113336287,9.0,5.686781283638883,4.0
