0,1,2,3,4,5,6,7,8,9
9.0,0.0,2.2674542353674974,5.5191732421144435,0.0,0.0,2.1302537525486462,0.0,0.0,1.036260569560643
9.0,7.323392426416281,0.0,4.809998404727517,2.0100872922742923,4.307516604410662,6.71309297586931,4.17054761419792,3.9186124533049704,1.9255491873335826
4.040880573998746,12.0,2.0704914144087527,0.0,1.6251841085185588,1.9738683921978835,7.7879949997660685,0.0,3.629260226080161,1.5332696778734443
3.9484350497998895,2.9810018007397487,1.2044695507922678,5.069172735986856,2.3028308814865683,2.936723193205917,6.868776305005156,6.192116754079958,4.397954297935693,2.361303917197118
0.0,12.0,3.0,1.7696269837774707,0.5203641807568675,4.615033501434421,9.640416601171859,0.0,7.0,3.8081305646772234
9.0,0.0,2.229592865374151,4.461879158035051,4.0,3.4082156746372805,2.882114034899533,1.4168655319610353,3.8209950751048467,2.81771813613537
5.001596456346402,6.850245714354012,1.9632408308154696,3.6746836261241187,4.0,2.085327818131476,6.908960708400354,5.682504242315439,3.9227277441549324,2.6024445385345527
4.359204540808236,4.831060868645635,1.9974338646264214,6.0,3.308452867977582,3.3243210105917522,2.080683591236805,3.5495068728937,2.864020075384152,2.351234957231819
3.1761973917990027,5.627110401004002,3.0,6.0,4.0,4.182433766010215,0.37242526225217565,0.0,5.145968613388548,4.0
5.261916395013735,6.328348347136542,2.99055050770658,2.8315079810619332,2.3777514989251265,3.761598097583725,0.0,6.4556199967798165,6.452431626472587,1.9231324581388438
5.51406572367099,9.406968431049751,2.109186354926366,2.4429309647784128,2.0950348707788966,3.3979316349590287,3.442292804421807,0.0,3.984701484796841,1.3052315893765005
6.676673783052567,6.218627879959829,3.0,6.0,4.0,3.2454043205295853,10.0,3.3098174821140276,5.565564271694461,2.3115153682169622
9.0,7.561641839199149,0.0,2.2683075352386064,2.3818749573531273,3.7898745075026654,9.859045030537926,8.0,3.1541733658403337,0.0
7.43494319454432,4.024614433772106,0.0,5.954771565547727,2.7126065590717787,5.135816256585969,0.0,8.0,5.48502397913417,2.279870448764347
0.0,6.194810400238761,2.345052300682506,5.807329944612216,2.139417451568156,3.047022980969499,10.0,6.274142363426101,7.0,4.0
7.645771139396788,6.302548442133701,2.0473382418475565,3.2784453344859106,1.8504857254224518,2.080498617126113,10.0,3.374106589536348,6.247385015505293,2.4687365662313123
4.813731299893284,9.625895576809828,2.988386323528498,4.417864753725595,1.3323327349165712,6.0,10.0,5.808179621073599,7.0,3.659762124991203
0.0,8.820908431773535,3.0,1.167984174997897,3.750597171293653,6.0,6.741692138585676,2.1578694082873007,7.0,4.0
9.0,12.0,1.4550141006388715,1.612360832476298,2.0058431008996505,0.0,9.550331327294268,3.1321956533565167,0.0,0.0
9.0,9.838676059138674,0.0,2.43810305813238,1.8587628054679954,6.0,5.132736988323977,1.7592180492857685,4.991182712578939,4.0
7.806103493560191,12.0,2.9074156814577927,2.9880571197248376,2.638550345315342,4.7370789617239755,0.0,2.7300268891473314,7.0,2.8432113573239404
0.0,4.444675248646337,0.47742210271303537,0.09373288102906885,1.0836972395050597,3.1599546513905414,5.02323910872176,0.38032631820632723,1.363237622409962,2.7599463038967893
0.0,5.178539626078803,2.385325243668425,6.0,4.0,4.791276286459909,6.777893685249388,3.8668277456145423,4.727810912686735,0.0
4.478525436655771,5.6643917294441755,2.5288254853036274,3.507714935791998,1.47247388089062,2.6503572760085397,3.9131801310867407,0.0,0.0,1.9472347177959213
5.558293881852412,0.0,3.0,0.0,4.0,0.0,10.0,8.0,7.0,2.4050805188155953
2.7979868925757843,8.344877582128849,0.7054019603393061,2.731681731512434,2.0041054988381783,5.724784661538873,4.157445812636931,3.93244752526559,7.0,2.0437634083561678
6.052969075083618,6.039701089249137,1.6319447703360024,4.640873647343746,2.8897099580111574,5.998892195528078,10.0,5.224479146395268,4.982728865452293,4.0
6.854357112637161,4.789783533286875,1.3778337332259412,2.0666681415065122,0.1296466557501741,4.258053464656821,7.75369734001441,0.0,4.506361162619936,3.8477093651340715
0.0,0.0,3.0,2.5453827881613984,3.681412805813772,1.3513244572300633,0.0,3.2674836585993106,4.12580527602228,2.3904484366116088
6.5595177875096615,12.0,3.0,0.0,1.6874550585360193,3.0098572400872925,7.511904589098339,4.121482855506452,3.795340473314967,1.3214467162853363
6.769495650159423,12.0,3.0,3.0833639974727083,2.9076518597427476,2.6916275665080494,5.853977715585901,4.716147515340455,1.925967393579551,3.8577333565244847
7.493937521686767,12.0,2.5360839504536106,6.0,2.281416365760417,4.129094717030503,3.9855207624436195,1.0134804347047992,7.0,4.0
5.839372068138918,0.0,3.0,2.6897686314550735,1.6306695104763826,4.342688869000576,4.8104040529262715,6.8244988291211754,3.6850150162834088,4.0
9.0,6.752097483843074,3.0,2.4753523002979922,1.9350758062247506,3.106097045596711,6.158146923415997,5.986788517233927,2.8819290316864254,3.3058411850649705
4.947155576374878,12.0,0.15141648449059536,3.791460807796351,1.711269434722226,6.0,8.207186015558015,4.996997303501085,7.0,1.9662701136016187
4.71425647358805,5.660949613896546,2.731632253449644,0.17998506273884818,3.2819954289587887,6.0,1.8970632106681529,5.809270933196476,6.229657122606939,2.59439297758958
7.671011026821197,9.460931764977415,3.0,4.5417807994278885,2.759668327523443,6.0,5.411350798907446,2.5751070592578085,4.22591847275005,4.0
0.0,2.0872757944036127,2.788020414043343,0.0,1.9565309790014487,5.931565149234151,5.968774346955119,6.379261763334959,6.61138771994841,3.8660465447242256
5.917379881378475,5.87791594353918,3.0,4.300591914373815,3.2653701311924976,0.0,6.006129916886136,4.417419026489677,4.482546292353652,4.0
9.0,3.5899859204787754,3.0,4.72202879176171,1.938129810905682,3.618771383035208,8.275045664862333,6.644734542126107,4.0247167975769695,2.3113063060295835
5.859181982757301,9.338034598419098,1.0418138642163515,2.953513148111848,3.2782972615509927,6.0,7.874513680513693,8.0,0.0,2.310368155063774
9.0,8.241100572878315,2.013472875793247,4.620832948850974,2.1094062672658307,4.1541181021915925,6.840048467022235,8.0,7.0,0.0
5.574956109109635,5.531290880540601,1.2826721319019174,2.4588823103806203,0.0,3.0856833075797434,7.522589432547832,1.652310876877615,4.041964543647306,4.0
4.764010115243075,5.2756802539777885,2.9668189510375473,1.682937781613449,4.0,6.0,3.5710278422063144,1.636233524217852,7.0,0.0
0.03546765430010773,12.0,1.5848643236607531,0.0,2.7738369005905406,3.0773441118575136,10.0,3.758041643048205,6.791775295490548,2.948640925999453
9.0,8.402788125121605,1.1022757481831564,5.106786329115758,4.0,2.6044319970790193,3.8639669662626335,3.1341668636715627,3.7479474213243047,4.0
8.504649728209545,0.0,3.0,6.0,3.1703482388864397,3.280625165884777,6.973593229931157,8.0,5.6955144357238945,2.576268867115586
5.348052717757504,12.0,1.5560094359643504,3.713941395168252,2.9924639890146576,0.9491496438975382,4.692158011246491,3.070042392668426,7.0,2.3017361290658913
5.18868369374846,12.0,2.128704906803155,6.0,0.0,6.0,3.8458649516289105,3.8823205191672425,4.186792392229263,1.0963648138600024
5.436068293810631,6.1276982327389735,2.1751721156633033,4.494502816128819,0.4048248882087959,0.0,3.2484479802384434,8.0,2.896262599654529,1.4579698669735166
8.1126260314209,6.042199103069133,2.049949256863087,0.0,2.779505293747923,4.462477216087531,5.390857448615994,5.627176362212722,0.0,4.0
6.0741430133262515,12.0,2.1630673569927663,6.0,0.0,0.0,10.0,4.382138166776556,4.956964742372626,3.0611721194719435
0.0,6.698691640780675,3.0,0.20752477393151236,0.9181106695579198,6.0,2.239642696918567,5.896869676657941,5.01164938498579,0.0
1.5700828684591683,3.5733104940051703,3.0,3.4216932162795874,1.6973698996290834,2.5365168929012363,2.6625937837676195,7.3254566718707155,4.9776672206739105,1.9358153762111672
4.355105365367621,6.463074391449507,1.9956511981542502,2.0131666253022154,4.0,6.0,7.612833415793276,5.496855798029216,0.5009547054064262,2.3889263527146536
6.046058941374211,2.8691037037519855,1.98091697946106,2.8187931654871896,2.3020346606086837,2.5740329680657905,2.21587596078906,4.491951283961018,6.790506778164219,2.786579850334164
3.226291430678406,5.982016257349099,2.0625353758805502,6.0,2.874748682961647,6.0,9.489886834090822,2.9735546084117024,4.115366711489253,0.0
5.922279769963084,5.698562042601061,3.0,2.974930741781087,4.0,6.0,5.5093876993669895,0.0,7.0,2.804870776383995
0.0,5.368958457913362,3.0,6.0,4.0,2.086125042008104,6.669622876508428,0.0,3.367987532486546,3.6986993938369532
5.113389029482666,6.889099929135219,3.0,4.291600006302339,0.0,2.2404679503615093,10.0,3.93166741311354,6.404197073787211,1.8653887767068944
9.0,6.494406440722639,1.634507991385196,6.0,0.0,5.531625412703085,5.030504888089347,4.233849181126668,0.0,3.182651727988568
0.0,4.631305086290223,2.1974999096197743,6.0,4.0,5.281271307174886,7.629668041753576,5.285883165260927,0.6774736804661721,0.0
8.694362803798112,3.5314507018669072,2.003181493109998,0.0,2.649616350581737,4.943508286489998,3.2631413234011717,5.722867721251106,0.0,2.1792132204264862
2.156864850130659,0.0,2.277811908778456,0.0,1.019957682690334,1.9803769004772804,0.0,6.306049281342,4.463839335385506,2.6995783070290065
9.0,12.0,0.0,3.0933178712324945,3.1233678608401556,6.0,0.4861070663598005,2.378501411465379,4.985667120295212,3.244123443574769
0.0,12.0,3.0,4.921761616554298,2.8145476433736807,1.1780187772635062,0.0,2.3713586593549385,5.628274931705467,0.5770122176959176
9.0,5.587900947468039,3.0,1.6771082667922863,3.086593761455367,6.0,10.0,6.039155059293101,4.689261464611883,4.0
5.927449170246626,12.0,2.2151648508179216,4.897409556328453,1.8960253225842068,3.5292976189564214,5.796346680559175,4.504694355701255,0.0,3.213379804134
7.641279151273209,6.353254326138345,2.06714907574683,4.4493775497517145,4.0,0.0,6.1941536014031335,4.294658027588382,5.417918226545261,3.1579521858426216
6.831538720709381,0.11516911970300447,1.2478579242889365,3.443310510567828,2.2088392531633914,2.386058437952445,6.836182677529797,0.0,3.4432971707485907,2.8654395270866453
6.779537136907986,8.9589795963558,2.217493558156438,5.413458013606898,2.374204424197021,0.0,4.427150791585636,5.233174216745828,5.171896851730831,1.4953017491750136
1.8309028429413776,9.656428332847359,2.36143563267886,5.027512926400252,4.0,4.064968190054464,10.0,5.305047083496317,4.122330923432266,2.0393353420282194
3.600952763725097,12.0,1.9403593126160887,2.1457401212343488,2.4037540385263787,3.0994484449112885,6.644945592069954,3.0131294137101703,2.1085441589870997,0.0
5.431912621538947,0.0,2.045092901028869,6.0,1.963072990986637,4.804881982143243,6.77418627882481,4.711458443655553,0.0,0.0
2.4923592365776464,0.0,0.552796081617789,2.0821047761445737,2.1584047460750826,3.1380211478929385,4.226801409746715,8.0,7.0,0.0
4.528519080756887,5.351635654137807,0.0,3.8726125936708073,4.0,2.4238997767546753,7.791550343896483,6.351641213996668,5.280537685532464,2.811886645185746
5.135431774727394,4.940943612639997,2.0143155211950785,1.87185440495018,3.7356294894827413,2.516286546211564,10.0,4.843491946485943,1.9708751334029,0.8544102540778713
5.357979564444725,10.231287867762703,2.601836586065778,1.912442633802916,2.3871496827315912,5.398199404989613,6.048222415969021,4.381312309656046,5.571451602998255,0.35046515482849516
6.541866292184411,2.6369313023064205,1.3411853928166853,6.0,2.345237536284931,6.0,10.0,3.2601216659879677,7.0,3.675243382096126
0.0,12.0,1.4427608611229923,2.673487340513142,2.2331122779549446,0.0,4.107519440411427,6.2831090334715745,4.435239664834651,1.7874654214533832
6.278909891300677,11.735127249475106,2.4503450989437727,3.4765905045117047,4.0,1.9820875316071844,7.8584937805305,2.919374829029702,1.9371341713543406,4.0
0.0,3.8165126070716893,2.805392096081753,4.526663574059548,1.8502236454172496,3.6251303101009085,5.274408474282582,6.01510255563486,6.181466577842082,3.478774282393133
0.0,12.0,1.9280460303715077,6.0,3.445572358757567,0.004229497969091223,6.583614362902723,4.999800414835682,0.0,1.9213271341829388
0.0,3.684060303865054,1.9572558889554872,2.6383003655926545,1.9018342847356995,3.4634025207844896,5.305778096518888,4.548070225025847,7.0,2.6171393905703386
9.0,12.0,3.0,2.386528318029827,2.61548406414295,2.1868173966081397,6.785046414695806,8.0,7.0,2.9199352907089198
9.0,6.464382991379895,0.8957828511203056,3.8717054730563643,0.0,2.419114367813878,5.5577859180837015,6.026005480915524,7.0,2.779771089779678
0.5517799658568564,7.9776025140455324,0.7928336277502277,0.0,2.891196717568023,4.892553001868678,4.03194216934557,4.551825973440838,0.0,2.474217487016083
6.17514123993968,5.823675429139098,3.0,5.581272656839486,0.9487834936454695,5.407820001625428,0.0,8.0,3.8293975540168503,4.0
2.7604802177220256,5.686212254779129,1.248637233338715,6.0,3.015120665837088,2.1453134192980787,10.0,4.031245260584467,3.196764443351806,0.0
5.92491161082321,1.0428084711298613,2.0414744069773403,5.037641837343616,3.751418540187949,2.906708353686235,0.0,3.088791213706226,7.0,2.9004553829713813
7.0078973770611706,5.610546111787776,1.6940155778993808,3.1288755899026413,2.962372347942506,3.509635806653261,4.889904031776662,8.0,4.8439188372051145,1.5489405983875817
4.723254148497747,0.0,0.0,6.0,1.48520900019356,4.538418457899253,5.017017438562249,3.741138281101068,4.091402736360019,0.0
6.071611742529005,9.735137301268683,2.1319701356535945,2.3367982836897885,1.8062419560053238,3.6093296265439556,6.391562735338687,3.5530729497908173,7.0,1.5300672795614982
4.232428841246523,7.365157507861049,2.231812356051228,3.467097263466311,2.180208342188534,0.0,10.0,0.0,6.386492772336789,4.0
7.612434581383957,5.695301134710363,0.0,6.0,0.0,3.557352290181528,5.186979661185516,0.0,2.1772581789921044,3.8771999638087324
6.124138894770023,12.0,2.890249479146284,4.872786665905927,2.98304616209382,3.1748612868178,0.0,8.0,0.0,2.934866890618951
9.0,6.399313078587175,3.0,0.0,4.0,2.9730958985146185,7.370913881011874,2.7152817158944824,0.0,4.0
4.825527832929656,12.0,0.0,0.0,3.71941313193509,4.737219279138963,0.0,8.0,4.681958867266608,3.880153194167111
2.850256444130064,4.77889381229485,1.673379979038826,4.367160936928114,0.534147689826254,2.896323636233268,5.202932576626918,8.0,4.511955921131023,0.0
5.9126223295781575,6.735917114559783,0.0,4.690017697236546,2.6595935894694627,3.6315647584152413,6.374738965959171,4.673451094926051,3.295039233022952,2.833679839998261
5.991431524293031,7.954767806755053,1.4864142825063629,3.399451492801291,0.0,1.2889743540549776,4.945767061889545,4.585752271965216,0.0,3.199662547823819
6.568395309316551,4.500754298901876,2.521672040790103,4.449852179632286,4.0,4.000281094928682,7.288076853089238,5.327018640058129,4.338387782219397,0.0
9.0,3.9542892170502757,2.8073624425972534,3.421350403577695,4.0,3.8139333563606166,6.571833813944457,8.0,6.181771495477905,2.1931135062400053
0.0,7.215469282994667,2.8565361132887106,3.4022578313048686,0.9722938069847058,0.0,10.0,3.6724042256690828,1.9163551361423652,4.0
5.722626928674413,9.633517960937912,1.376202060268113,5.742165654813937,2.9151830108573797,4.299281696095492,3.7025839710484685,0.0,4.569726843805913,2.546516799278734
9.0,7.940949788514663,1.74251560375146,2.5743927632202417,2.386228355926314,6.0,0.0,4.327208138330209,4.073695747904178,1.2506833081461748
0.0,7.370246440216517,3.0,4.854093348485949,3.3463937443936267,5.280216142546248,7.951726630773002,6.40851480688295,1.0261734796431436,4.0
5.013574960377503,10.169828134111503,0.0,0.0,0.0,3.403975457198615,5.110372494354117,7.894484882605037,5.803070351357409,4.0
2.88462753167161,4.2051839263516335,3.0,2.9443306263480085,0.0,2.2567970595015643,8.401941568139861,0.0,3.5419523546492147,3.605792610752578
7.06623682119883,1.3672760593085906,2.1087765023121747,4.681395402491702,2.6609696479250253,3.430360774032016,5.012057670333208,0.0,2.9307902847556337,3.4488370732626
0.0,10.353691299556385,1.7006569934347768,2.8303574448334667,3.309988789855275,3.1821422610491017,10.0,8.0,4.107395032969544,3.965474648455234
7.98859432224171,12.0,1.7019539036353422,6.0,1.691617464088736,3.2946230893828634,8.691583660694512,8.0,5.825431459785134,2.3213210418237846
6.352160560147864,0.0,2.9234923943265856,2.160744500125358,2.718298107915527,2.396192806828528,4.555314030292045,4.135498604001893,2.565593724647936,2.1435451964823447
3.739717413162523,6.161007275739311,2.2957530212447073,3.5336032006844573,4.0,3.114755647117511,5.710522401142566,6.092861224800787,3.1937726251000758,4.0
2.4868937320286846,0.0,3.0,0.0,2.8281631793214475,6.0,6.550558994137977,0.0,5.055382310049118,0.0
0.0,12.0,0.0,2.4954442312448126,2.4391205354437306,3.5930163945859475,10.0,8.0,7.0,2.4584956903939195
8.655889216104079,0.5440545048778631,3.0,3.4314386481475476,3.2184392066146548,6.0,8.00571336285902,0.0,5.159322275802653,3.3520302982654977
4.037851655107823,2.714334197461634,3.0,4.986593667905174,4.0,3.7292583590205886,4.980189610786198,5.804729972720489,3.30611468607637,4.0
4.521946460340217,7.809301313307104,1.8773099367203236,4.0253855283671856,1.2465563380014988,2.958061824136251,5.631701865275539,4.585273003328495,3.976295957141705,1.503959154879685
9.0,0.0,2.8582930832591185,2.472052291083451,2.122616281343904,6.0,7.162753372165903,8.0,3.8874341025067722,1.8404367708408724
0.0,9.090451580737659,0.0,2.8357420737223356,4.0,0.0,7.597490149385308,5.294884566792501,3.3426491457269116,4.0
0.0,8.506764667052732,1.9915421722080726,4.43601372682503,3.0520283158041304,6.0,2.675567630275989,5.301149658081809,4.627872017064486,1.1491020859980325
0.0,8.765257641568203,1.1086565543039109,0.0,3.108180673796193,4.263683462836416,6.578941222971886,2.4231668064156286,7.0,2.252095329046365
6.050660666092778,0.0,1.7728121505102865,6.0,2.9217533219929055,4.519964162851192,10.0,5.67190503819136,4.593160316418775,3.6252783356045213
2.0141162544685085,6.4470954145161645,0.5273242634547088,3.165934492131257,2.51086919016186,3.9763699249002045,6.149321095829686,4.000312237954801,0.4394099677992236,2.3984854859711873
5.2022091890979745,6.7616367674770155,3.0,1.7174676617706843,1.9459197627555722,0.0,6.6315017108725955,1.3623240584260672,3.616055300402324,4.0
5.012177496021467,7.485684329540065,2.140053746114804,3.169716795698546,4.0,2.447041291430506,5.838609487041221,4.90975292930749,4.819306382302223,4.0
0.0,3.5172491254538385,3.0,1.9343239432986625,0.0,0.0,2.371281984029429,3.9280512206983964,4.004889309134026,2.9887488468220393
0.0,8.42612779369064,3.0,5.305177389453313,2.2962113445151573,0.0,5.999371185838743,7.438230303140864,7.0,2.1602250088525943
3.8978516401006127,7.766683193565782,0.0,3.430961460493485,2.7428836305057995,0.0,10.0,2.8893721300055373,7.0,2.665455726145778
5.917978196860777,5.860191648313013,2.097218963588659,5.3618274186573025,3.3840703898837967,5.3464440572425485,10.0,0.0,2.413714843141803,2.8591023350583447
6.906150574232566,6.5867847268092365,2.633491775364527,4.765886549598114,3.1240343669976376,3.5079762572216255,0.9064384173534612,8.0,3.6480208747404186,2.613067986781625
4.442058374069461,11.662821428106616,3.0,5.523076614827624,3.2027200167727177,4.111379252579278,0.0,8.0,0.0,0.0
7.071811091583897,6.982334412701643,1.3112397048157245,6.0,2.041768187085086,4.419884208979162,6.456600902132715,0.0,5.234180679504984,0.7834410834701468
3.902513767143088,12.0,3.0,6.0,2.0276579065625397,6.0,7.951869579571607,0.0,1.6609870728801295,1.5094232869553985
9.0,5.169406175276198,2.3189694051826217,6.0,0.0,6.0,10.0,3.8634604476773506,5.562062774599473,4.0
6.385998654212408,5.201893421027109,2.0236515766580756,6.0,4.0,3.5401780520571013,2.0874412762113628,3.016874100763121,4.8098416766999765,0.0
5.074195024108878,4.6450274648969225,3.0,3.0073263276117426,1.6525462616838722,2.749250157300475,10.0,7.198691439995567,4.731708034946316,2.5817308783084765
4.372093599333186,6.799135091652297,0.0,2.753264868350622,1.8629964539310249,6.0,7.418018764438147,0.0,5.310538507417698,2.2067225950662253
9.0,8.219398348393876,2.884599008962977,3.328012920876526,2.9926879146998253,0.0,4.714704123665567,0.0,1.7335898069120195,2.306656436325481
6.172971873593381,10.162686722692278,1.976571279771029,4.523962388075377,1.3779681536885384,6.0,8.150872752409684,5.07111028126034,0.0,4.0
2.783127949754945,5.0210718989063725,2.168833732645122,3.077963869931641,2.028228066018533,2.370942821898341,4.193228834104711,4.59278832948289,3.0938251663859164,0.0
6.82016032908138,8.32902454655359,2.627145424352919,6.0,2.1280335643800337,5.011403335049165,4.240625168618391,5.553425235097631,0.0,2.8506665029300793
9.0,4.452420649148156,1.8795472160997988,3.785258787993115,4.0,3.641589346211042,7.594486629909349,5.55411783073388,0.0,4.0
5.056939639291074,12.0,1.590536790259463,0.0,4.0,4.602032645430412,6.2767193046341685,3.6329467225429988,4.086637931095217,4.0
5.139645925382434,9.930825278456448,1.6509322011946892,3.4763357987145955,1.0043582561208124,0.0,2.83909702261594,4.181390265493315,2.8297533537262436,2.3230037655813067
0.0,6.88352704842519,2.021732127648642,3.118519267681887,0.0,0.0,6.294701495799518,6.596416739773435,2.6562279726380877,2.4052395569978566
0.0,1.0260785179999774,3.0,6.0,2.2234702491364775,2.598756841663584,6.3942616180213125,5.232561278701928,3.5265916183155537,3.147637834524261
4.586731491369096,8.935547342870825,0.9941847218473666,4.075981507334141,3.5681648501321974,3.3938890768258303,5.817035157134478,5.111994848534593,1.8616035157537734,2.796502958871082
0.0,4.967203944600019,2.075882035217469,0.0,2.9972833655427857,2.80043948024533,10.0,4.097425341201325,3.9967178353500357,1.5759252184907655
4.332168863839225,10.062277127767894,0.7980682845564829,3.7245481449721805,0.0,1.3297741833869574,8.871586562098177,3.208930161392241,7.0,3.2045641470481687
7.190958684370101,11.81413191558143,1.917542084744131,4.391209563172895,1.2523506394160784,3.2163768391289578,4.069284267343087,8.0,1.9077096402953786,4.0
4.254674855833332,1.170117208690808,3.0,5.5551124260335465,0.7075411162459251,5.702175622791923,7.645232039484184,3.761779572020856,7.0,3.5575664925640185
5.387622561147482,4.301921367877712,2.2847395707455855,2.239647756853146,2.8154796994183373,0.0,4.4291031630266575,4.503267421338178,4.9054846205754785,1.408223250485329
3.2031610833731086,3.7162251328690266,1.9178930926413595,3.720184578153816,3.0261927883797535,3.8948506620826633,0.0,8.0,3.4337164563605898,1.8427451205537915
0.0,8.141392510543922,3.0,4.193150187837513,1.6952490849470816,4.9590680485002725,4.310400102442996,1.9445467530721898,3.690125685934823,4.0
