0,1,2,3,4,5,6,7
0.9999849,0.16721377,0.99981534,0.6971756,0.999467,-0.24335857,-0.8321165,0.9992118
0.99998474,0.12064441,0.9997616,0.6061505,0.9994996,-0.22452433,-0.83564734,0.99931425
0.9999885,0.19995151,0.96192944,0.5956372,0.99980634,-0.1734477,0.98856235,0.999707
0.99998766,0.14859548,0.9998058,0.6807406,0.999554,-0.19952527,-0.83036584,0.9993114
0.9999852,0.15047598,0.99982184,0.76535535,0.9994022,-0.2815001,-0.8259964,0.9994336
0.99998796,0.19825311,0.94824225,0.6011395,0.9998068,-0.21276435,0.98886174,0.9997861
0.99998885,0.22714238,0.9631329,0.72444427,0.99981284,-0.23779039,0.98981816,0.9997758
0.99999,0.20871356,0.94509053,0.6078379,0.9998453,-0.17251204,0.9933934,0.9999745
0.99998254,0.12823501,0.99981946,0.634789,0.9995547,-0.17506899,-0.8367195,0.9991964
0.99998957,0.2100033,0.9478511,0.68705153,0.9998597,-0.15307951,0.9945267,0.9998318
0.9999829,0.15020886,0.9998239,0.67297626,0.99949896,-0.21908243,-0.83166623,0.999263
0.9999894,0.20707329,0.9269135,0.6425593,0.99981105,-0.108279996,0.99551105,0.9999399
0.9999854,0.13218698,0.99979365,0.6617788,0.9995032,-0.23285785,-0.83293176,0.9991727
0.9999828,0.1157234,0.9998025,0.6332503,0.9995814,-0.21044089,-0.8317226,0.99917096
0.9999845,0.14862238,0.9998346,0.718641,0.99945754,-0.18602411,-0.828187,0.9994954
0.99998826,0.21601628,0.94898546,0.642155,0.99984676,-0.15511653,0.99354,0.9992395
0.9999802,0.10734896,0.99978334,0.5482334,0.99957293,-0.13940184,-0.83384967,0.99943465
0.99999005,0.22074683,0.9626202,0.6918643,0.9998362,-0.22584327,0.991169,0.9998461
0.9999845,0.13129176,0.9998191,0.6557332,0.9994337,-0.2158152,-0.836708,0.9991006
0.9999892,0.2024624,0.9421893,0.634794,0.99984413,-0.089002356,0.99377483,0.99986136
0.9999831,0.22630136,0.94539905,0.66792786,0.9998198,-0.15356635,0.9945158,0.9993748
0.9999859,0.2138015,0.89915025,0.6522064,0.9998092,-0.14568867,0.9966705,0.99985814
0.99998516,0.1626146,0.9998258,0.7697516,0.99944395,-0.27009705,-0.8224255,0.99936754
0.9999835,0.15813647,0.99983704,0.74749315,0.9993199,-0.26534674,-0.83199173,0.9993266
0.99998546,0.2273156,0.9277017,0.7253221,0.99980575,-0.17325458,0.9961903,0.999392
0.99997914,0.13555963,0.9998252,0.6824453,0.99938786,-0.2531681,-0.84390986,0.9991154
0.99998534,0.14179184,0.9998158,0.7065586,0.9995192,-0.26484394,-0.8292082,0.99922395
0.99998206,0.117884815,0.9998404,0.712661,0.999447,-0.26211482,-0.8325856,0.9992192
0.9999853,0.20079435,0.94076663,0.5828557,0.99986905,-0.11812361,0.9935711,0.9997849
0.99998856,0.19762106,0.93622524,0.5170458,0.99987346,-0.11262201,0.9926081,0.99940187
0.99998873,0.2076917,0.94634664,0.64042735,0.99985945,-0.15148741,0.9917872,0.99980855
0.9999869,0.19376804,0.9252955,0.6388766,0.9998526,-0.10592576,0.9955546,0.9999409
0.9999883,0.17446193,0.9998263,0.80733025,0.9993865,-0.31835586,-0.8190537,0.99936587
0.9999881,0.21813004,0.94403344,0.6817348,0.99983215,-0.20616594,0.9944112,0.9999715
0.99998677,0.14849669,0.9997967,0.6734832,0.9995613,-0.21382657,-0.8301026,0.999346
0.99998975,0.1982224,0.8979287,0.6003563,0.9998024,-0.18353766,0.99551934,0.99939305
0.99998504,0.12229506,0.99978954,0.608287,0.9995653,-0.1964967,-0.83777106,0.99925005
0.9999868,0.14160618,0.9998105,0.7299439,0.999416,-0.23633014,-0.824098,0.9994667
0.9999887,0.19596536,0.92793167,0.53031564,0.999827,-0.17429788,0.9923517,0.9999639
0.9999842,0.13430664,0.99979985,0.6602732,0.999515,-0.22321942,-0.8330019,0.9992986
0.9999873,0.21299782,0.9338879,0.6611157,0.9998365,-0.17137507,0.99442655,0.99997693
0.9999824,0.16327904,0.99983495,0.7688939,0.99938005,-0.26998967,-0.82910997,0.99942285
0.9999855,0.20691018,0.8986222,0.5919127,0.9997956,-0.113177165,0.9957476,0.9999997
0.9999843,0.084216334,0.9997117,0.43996242,0.999654,-0.15618727,-0.8278434,0.99939215
0.9999848,0.1472023,0.99982935,0.6764661,0.9994759,-0.21100995,-0.82992214,0.99930394
0.9999903,0.22710581,0.9653738,0.6872071,0.9998339,-0.21248402,0.98828167,0.9993422
0.99998766,0.20732237,0.9153932,0.6537291,0.9998154,-0.1160596,0.9954618,0.99997145
0.9999826,0.16538252,0.99985015,0.7629788,0.99951303,-0.23178612,-0.8206141,0.99939644
0.9999873,0.22494756,0.96525633,0.7193593,0.9998394,-0.17466451,0.9931566,0.9992122
0.99998397,0.13693753,0.99981034,0.68623954,0.99947655,-0.25664508,-0.83402944,0.9992339
0.9999888,0.2099317,0.95369226,0.64720416,0.9998063,-0.17113777,0.99214876,0.9998765
0.9999888,0.20732597,0.94243056,0.64638126,0.99978757,-0.18158361,0.9929248,0.9993822
0.999988,0.21293887,0.9379728,0.6618637,0.99981487,-0.19517447,0.99392617,0.9993092
0.99998564,0.21228296,0.94306165,0.6620713,0.99982136,-0.1967233,0.9931035,0.9992377
0.99998724,0.21493202,0.9608735,0.73597604,0.99983996,-0.22781254,0.9926036,0.99997777
0.9999845,0.2356023,0.9212989,0.68815655,0.9997502,-0.17141552,0.9957869,0.99945563
0.9999877,0.1914846,0.9379571,0.55888313,0.99981904,-0.1813687,0.99166197,0.9999997
0.9999885,0.21964939,0.9345187,0.66267896,0.99980074,-0.13175628,0.9949996,0.9999983
0.99998724,0.14070202,0.9998155,0.7795666,0.9993098,-0.31173426,-0.82261825,0.9993476
0.999983,0.12471457,0.9997736,0.6219767,0.9995526,-0.21831639,-0.83314884,0.9992276
0.99998814,0.18323328,0.92741036,0.4644853,0.9998255,-0.14709829,0.99240917,0.99941945
0.99998933,0.19742516,0.9324165,0.6462232,0.99981695,-0.1550289,0.99385285,0.99999815
0.9999884,0.20024487,0.9123595,0.5674524,0.99981594,-0.12882033,0.99476767,0.99985594
0.9999891,0.20556615,0.92938393,0.6526617,0.9998055,-0.14516649,0.9950274,0.99999887
0.9999793,0.16176915,0.9998333,0.67888224,0.9994795,-0.18295135,-0.8369121,0.99932885
0.99997735,0.1203627,0.9997989,0.6552986,0.999476,-0.23385735,-0.83546716,0.9993023
0.99998724,0.21517137,0.95858103,0.66180795,0.99981457,-0.21737033,0.99038637,0.9999876
0.99998945,0.2268711,0.93950796,0.7785296,0.99979705,-0.23809162,0.9961584,0.9992626
0.9999852,0.1589814,0.999833,0.786492,0.99942464,-0.33465654,-0.8247729,0.9990515
0.9999849,0.12658459,0.99979275,0.68417335,0.99951077,-0.24063586,-0.83083045,0.99931914
0.999983,0.120465055,0.9997565,0.56595665,0.9995473,-0.20315193,-0.83234394,0.9993393
0.9999841,0.17471455,0.9998381,0.76193583,0.99938136,-0.27863723,-0.8228925,0.99932295
0.9999845,0.16530493,0.99983364,0.71205544,0.99945074,-0.192345,-0.8284708,0.9993482
0.99998534,0.1225363,0.99979466,0.6796614,0.99945575,-0.25116622,-0.8335625,0.9992909
0.99998707,0.2047739,0.90289253,0.6115962,0.9997958,-0.14808999,0.9962083,0.9991291
0.9999863,0.13761665,0.9998005,0.66488916,0.9994917,-0.24849056,-0.83393794,0.9991809
0.99998,0.15530416,0.999825,0.6448632,0.9995345,-0.15125833,-0.83519614,0.99935204
0.99998856,0.21834117,0.9258715,0.6236422,0.9998237,-0.11630852,0.99472237,0.999485
0.99998206,0.14430274,0.999837,0.75351036,0.99929947,-0.29073647,-0.8292959,0.999296
0.9999897,0.20698583,0.9656564,0.62340915,0.99977005,-0.19251922,0.9875284,0.99982697
0.99998796,0.2250433,0.95307046,0.7247221,0.99978185,-0.25076234,0.99321073,0.999837
0.9999873,0.21761148,0.9504955,0.73375916,0.9998071,-0.17412698,0.9939254,0.99945587
0.999984,0.13654006,0.9998001,0.66034985,0.99938583,-0.22524406,-0.8338082,0.99929243
0.999989,0.16434239,0.99981225,0.76655346,0.999454,-0.29876557,-0.8229797,0.99932
0.99998486,0.15324228,0.99981666,0.6794226,0.9995113,-0.19092935,-0.827787,0.9994498
0.9999871,0.18867183,0.9141325,0.49591956,0.99986243,-0.045805946,0.99521255,0.9998781
0.9999838,0.1435617,0.9998073,0.6995417,0.9994929,-0.23787005,-0.8284526,0.9994068
0.99998486,0.2109884,0.9357811,0.6696869,0.999806,-0.17773157,0.9948035,0.9999996
0.99998736,0.22087747,0.9321263,0.7261349,0.9998174,-0.1854215,0.99548554,0.9999608
0.9999889,0.21319743,0.9458267,0.6990676,0.9998474,-0.19047835,0.99373394,0.9999874
0.99998796,0.2108314,0.95119184,0.5831587,0.99983495,-0.1428083,0.9907544,0.9993087
0.9999872,0.14486362,0.9998157,0.7241063,0.9995611,-0.21803048,-0.82092714,0.9992995
0.9999821,0.14026219,0.99981296,0.69702995,0.999493,-0.254896,-0.83127606,0.999243
0.9999872,0.16404365,0.99983054,0.74556637,0.9994649,-0.2550956,-0.82285774,0.9993296
0.9999844,0.13536344,0.9997964,0.63764703,0.99946946,-0.22330211,-0.8367032,0.9992205
0.999986,0.14798354,0.99981046,0.75929046,0.9994216,-0.27942517,-0.82759297,0.9994486
0.99998754,0.20922935,0.9294754,0.687585,0.9998224,-0.17571573,0.99522585,0.9993877
0.999984,0.14417867,0.99981815,0.68588305,0.99952585,-0.21931353,-0.8268566,0.9992916
0.9999869,0.15190543,0.99980813,0.7112967,0.99950486,-0.25757822,-0.8295866,0.9992376
0.99998844,0.21880786,0.8990424,0.61097264,0.99980384,-0.13004412,0.9959669,0.99985534
0.9999863,0.13012765,0.9997762,0.66201544,0.9994588,-0.23451284,-0.8295703,0.9992873
0.999985,0.09781032,0.999751,0.5413978,0.9995899,-0.16763651,-0.8358764,0.9993079
0.99998474,0.12690304,0.99979824,0.6557806,0.9995239,-0.2318956,-0.8356092,0.9991427
0.9999827,0.14382467,0.9998128,0.62057185,0.9996099,-0.17627154,-0.83166057,0.99933594
0.99998784,0.21061616,0.9469693,0.65093154,0.99982643,-0.1979601,0.99326503,0.999973
0.9999842,0.21342963,0.8557155,0.3598595,0.99983567,-0.009272504,0.9963581,0.99974036
0.9999837,0.095893085,0.9997606,0.5350699,0.9995784,-0.18239942,-0.8306207,0.99927723
0.9999897,0.22799215,0.9635618,0.75488436,0.9998618,-0.23398978,0.9923203,0.99999505
0.9999891,0.22072054,0.931605,0.6932114,0.99983084,-0.19542503,0.99522144,0.99996084
0.99998796,0.18777697,0.91811746,0.49367493,0.9998209,-0.10719871,0.9935134,0.999989
0.9999891,0.22137699,0.9525354,0.6603855,0.999804,-0.1870495,0.99177736,0.9991099
0.99998176,0.15557611,0.99984723,0.793164,0.99941707,-0.29208598,-0.82222104,0.9993752
0.99998474,0.14101304,0.99980557,0.7368885,0.9994793,-0.29091913,-0.8287565,0.9992536
0.9999841,0.14687066,0.999823,0.7345564,0.9994213,-0.24596906,-0.8245107,0.99928725
0.9999854,0.19580092,0.9306765,0.65438426,0.99982315,-0.17487007,0.99522483,0.9992564
0.99998623,0.14258263,0.99980414,0.64383453,0.9995086,-0.20739904,-0.83166075,0.99925184
0.99998176,0.13431534,0.99982643,0.7513257,0.99944305,-0.27707323,-0.8252773,0.99934524
0.99998444,0.17546985,0.9998233,0.75237626,0.9992496,-0.2744787,-0.828913,0.9993878
0.99998677,0.14604239,0.99980634,0.68105435,0.99954385,-0.20400868,-0.82402337,0.9994037
0.9999837,0.14552262,0.9998241,0.69763833,0.99938864,-0.23817374,-0.8285426,0.999264
0.9999902,0.21323875,0.95071244,0.72391546,0.99979275,-0.19642572,0.99411106,0.99997973
0.99998647,0.13193382,0.9997881,0.5928992,0.99953294,-0.19754168,-0.83759874,0.9992508
0.99998885,0.14255053,0.99979883,0.7009698,0.9994316,-0.27397376,-0.8320179,0.9991286
0.9999893,0.18828598,0.99983895,0.8039279,0.9993623,-0.26228598,-0.81527245,0.9994494
0.9999885,0.21042864,0.9507762,0.6428419,0.9998293,-0.15691619,0.9920811,0.99930215
0.99998736,0.21482691,0.9363665,0.62672454,0.99983734,-0.119844586,0.99378335,0.99930525
0.9999816,0.13969608,0.99982834,0.6825801,0.9995584,-0.23023956,-0.82799864,0.99915063
0.99998736,0.21236569,0.89145017,0.6428809,0.99978083,-0.12484125,0.9970746,0.9991949
0.9999889,0.22345571,0.920083,0.7067882,0.99977106,-0.20662047,0.99572206,0.99987096
0.9999896,0.2106688,0.93610615,0.6510762,0.99983686,-0.17300087,0.9931394,0.9999715
0.99998957,0.22690023,0.9653946,0.7596939,0.9997666,-0.27814338,0.99125403,0.99998546
0.999988,0.21413162,0.9314451,0.72458065,0.99981415,-0.16347533,0.99557865,0.9993591
0.99998516,0.20119342,0.90966415,0.52585626,0.9998185,-0.116793945,0.99436295,0.99994564
0.99998856,0.21750781,0.9679873,0.74880195,0.999837,-0.1999983,0.99161524,0.99935347
0.99998856,0.14949256,0.99982864,0.7917728,0.99933785,-0.30818295,-0.82056594,0.9993131
0.9999835,0.16133341,0.99983233,0.70265007,0.99952126,-0.19960135,-0.82908344,0.99937797
0.9999886,0.1930212,0.94721156,0.60024095,0.99985033,-0.13168511,0.9924219,0.999941
0.9999877,0.21413079,0.9402369,0.68763494,0.99978137,-0.19886002,0.9943451,0.9999931
0.99998343,0.19718456,0.8971731,0.6062704,0.9998076,-0.11147633,0.99617535,0.99996954
0.99998504,0.15291093,0.99979955,0.64234555,0.9995533,-0.14559518,-0.83481973,0.99946153
0.9999879,0.19937222,0.8955926,0.5913904,0.99980855,-0.12016337,0.9958292,0.99931306
0.9999866,0.18669446,0.9308406,0.5563123,0.99984586,-0.19758184,0.9914085,0.9993474
0.9999877,0.20710449,0.92550606,0.6115592,0.9997986,-0.1875561,0.99482423,0.99994016
0.9999896,0.20075777,0.95710623,0.64613855,0.99984246,-0.18283959,0.9901062,0.99913687
0.9999878,0.21315654,0.92369145,0.5529349,0.9998465,-0.099710755,0.99378896,0.99934936
0.9999896,0.21388887,0.9258671,0.6674174,0.9997783,-0.15744592,0.9948043,0.9998626
0.9999842,0.11605773,0.9997736,0.7017453,0.999446,-0.3140692,-0.8331351,0.99923325
0.9999889,0.18983012,0.9335076,0.6155416,0.99979246,-0.20561,0.9921261,0.99924034
0.99998796,0.22304094,0.9273117,0.63200325,0.99982154,-0.13586858,0.99493045,0.99997884
0.999984,0.14952074,0.99983877,0.74598926,0.9993556,-0.27449214,-0.83329064,0.99933416
0.9999862,0.19799066,0.9184913,0.5762019,0.99980575,-0.16574788,0.9942589,0.99998593
0.999988,0.21571547,0.9620836,0.6767708,0.9998036,-0.17795096,0.99217963,0.99933785
0.9999818,0.13972305,0.999797,0.64955235,0.999329,-0.24594663,-0.84294087,0.9992367
0.9999834,0.15275183,0.9998249,0.72773516,0.9993937,-0.25015968,-0.83037657,0.9993368
0.9999834,0.177611,0.9998444,0.7565476,0.9994349,-0.25118357,-0.82596576,0.99933845
0.99998724,0.20870443,0.9133183,0.6157385,0.999736,-0.18592477,0.99463665,0.9999699
0.9999856,0.2201913,0.9487679,0.667494,0.99982244,-0.14697693,0.9939976,0.9999874
0.9999862,0.16227831,0.99980307,0.6564909,0.9995673,-0.14762779,-0.8285156,0.99946773
0.99998486,0.12873282,0.9997982,0.71085197,0.99944484,-0.28166682,-0.83050954,0.9992243
0.9999856,0.15173788,0.9998035,0.67871547,0.9995377,-0.22277287,-0.830438,0.99926484
0.99998665,0.20446151,0.9160693,0.64578074,0.99983156,-0.13987266,0.9960457,0.9998767
0.9999855,0.22086805,0.93305963,0.71385086,0.99981606,-0.14947292,0.9958389,0.9993751
0.99998665,0.22501922,0.9448476,0.67932856,0.9998234,-0.1767864,0.99375504,0.9990926
0.9999884,0.21333688,0.95333755,0.6306919,0.9998419,-0.20622323,0.9905167,0.9993021
0.9999897,0.2092406,0.93557394,0.6470007,0.99980175,-0.24216944,0.99363,0.9999882
0.9999844,0.12796205,0.99980617,0.61306846,0.9995581,-0.17792387,-0.8379137,0.999229
0.9999887,0.19458205,0.94088304,0.5916687,0.9998217,-0.15515031,0.99412394,0.9999543
0.99998957,0.21481949,0.9333471,0.7063555,0.99980885,-0.19682068,0.9951157,0.9994302
0.99998784,0.18904357,0.89761734,0.6334004,0.9998058,-0.08148401,0.9970867,0.9992822
0.9999847,0.12177336,0.9997929,0.66492325,0.99948156,-0.25727206,-0.8352061,0.9992064
0.9999866,0.20082726,0.94420034,0.62700915,0.99985856,-0.1885368,0.99229956,0.99934953
0.99999076,0.20554946,0.9359932,0.5940952,0.99983925,-0.16267417,0.99255145,0.9992587
0.9999858,0.16176201,0.9998408,0.7500146,0.99943733,-0.21282452,-0.8205453,0.9993701
0.9999887,0.17954257,0.9998196,0.78541404,0.99941635,-0.30997533,-0.81790596,0.9993174
0.9999889,0.20342202,0.9245943,0.5989078,0.9998416,-0.11425468,0.9943057,0.9991884
0.99998665,0.15754232,0.99981666,0.71539974,0.9995081,-0.22205493,-0.8263776,0.9993504
0.99998605,0.1521996,0.9998155,0.67482233,0.99940157,-0.19629785,-0.8338193,0.999301
0.99998903,0.20018223,0.95319825,0.63671553,0.9998396,-0.16113544,0.9910393,0.9998818
0.9999859,0.24329506,0.9542059,0.78978646,0.99980015,-0.22096038,0.99572295,0.9992528
0.9999807,0.123739555,0.9998168,0.7009121,0.99939823,-0.2516594,-0.8336936,0.99932337
0.99998367,0.15828112,0.99983287,0.77532375,0.9993657,-0.2865509,-0.8240403,0.9993543
0.99998575,0.22780825,0.89381117,0.61123985,0.99983764,-0.08248949,0.99692726,0.99935323
0.99998057,0.1445742,0.9998277,0.6766194,0.99951094,-0.17419574,-0.82580173,0.999402
0.9999822,0.13677159,0.99981225,0.5872671,0.9996063,-0.15088318,-0.83567756,0.99917877
0.99998945,0.2100937,0.9350108,0.67797244,0.9998196,-0.20694384,0.9942277,0.9994657
0.99998915,0.21757823,0.93598497,0.7171458,0.9998121,-0.15549177,0.9956382,0.9992294
0.99998474,0.14430256,0.99980855,0.66855,0.9995151,-0.23644397,-0.82971,0.99928135
0.99998605,0.16398655,0.99984866,0.7739852,0.9995271,-0.24137151,-0.82134485,0.9993708
0.9999871,0.20191137,0.92578334,0.59773964,0.9998322,-0.14637558,0.9949365,0.9992458
0.9999861,0.21225403,0.93122,0.6818492,0.9998453,-0.116664566,0.9954212,0.9999644
0.9999884,0.21682541,0.9410627,0.6511605,0.9998017,-0.19334254,0.9938143,0.9999752
0.99998665,0.153675,0.9998079,0.7093214,0.9994725,-0.20840923,-0.82855564,0.9994543
0.99998635,0.14576778,0.99980104,0.7125745,0.9994664,-0.25375345,-0.82974607,0.9992955
0.9999839,0.17478997,0.9998562,0.77917403,0.9994494,-0.23493125,-0.8204901,0.9993578
0.9999895,0.21116506,0.9667505,0.67888343,0.99980015,-0.24491195,0.9866117,0.9991807
0.99998575,0.12973468,0.99979603,0.6040058,0.99949414,-0.16563386,-0.83414763,0.99936575
0.9999855,0.20197451,0.92536473,0.61716294,0.99978113,-0.15522395,0.9949861,0.99944097
0.99998355,0.13659942,0.9998111,0.71281123,0.9994058,-0.24280575,-0.83194804,0.9993554
0.99998975,0.21266687,0.9539544,0.70633566,0.99984705,-0.18937846,0.9935045,0.99993163
0.99998665,0.11703658,0.99977607,0.62017834,0.9995752,-0.18150729,-0.8311379,0.9993534
0.99998415,0.22997619,0.93781835,0.71712214,0.9997793,-0.21825412,0.9954056,0.99929154
0.99998766,0.16885726,0.9998196,0.73915493,0.9994058,-0.23224705,-0.82404757,0.99942464
0.999981,0.11598573,0.9998127,0.5949036,0.9995631,-0.14171654,-0.83474934,0.99932617
0.9999869,0.20790304,0.9092882,0.57061017,0.9998357,-0.09291911,0.99522066,0.9998621
0.99998635,0.21298659,0.957085,0.72973543,0.99981785,-0.20000336,0.9922144,0.99996024
0.99998236,0.16476297,0.9998338,0.69802123,0.9994452,-0.22603117,-0.8335824,0.9992608
0.9999879,0.2035125,0.9447694,0.5793246,0.9998105,-0.16431247,0.9919942,0.9999789
0.99998283,0.15950052,0.99984336,0.7659733,0.99943805,-0.2698722,-0.82727325,0.9992751
0.9999913,0.20140302,0.9503261,0.64047194,0.9998415,-0.18549736,0.9913167,0.9993388
0.9999829,0.18406005,0.99984086,0.76014924,0.9994069,-0.24259798,-0.8284454,0.9993282
0.9999869,0.14666376,0.99979526,0.6803715,0.99947375,-0.18527648,-0.83233607,0.9994986
0.99998415,0.1675623,0.99984276,0.72446704,0.9994696,-0.22190818,-0.8250475,0.99933076
0.999985,0.21779837,0.92195034,0.6678767,0.99980855,-0.18224822,0.9962871,0.99945384
0.9999884,0.16636577,0.99981534,0.7400459,0.99942935,-0.25620607,-0.82214195,0.9994174
0.9999839,0.17881009,0.99982965,0.74869037,0.99933714,-0.26775908,-0.8297442,0.9992769
0.99998647,0.20187232,0.8863218,0.49462077,0.99986106,-0.010918034,0.9960984,0.99934626
0.9999854,0.13840768,0.9998019,0.65790033,0.99950624,-0.22947189,-0.8298566,0.9991748
0.99998975,0.19348423,0.9512201,0.57654774,0.99982166,-0.1764824,0.9896958,0.99934405
0.99998564,0.19652109,0.90623605,0.4916219,0.99980724,-0.10014586,0.99501085,0.99984133
0.99998564,0.1329457,0.99981433,0.71975493,0.9994038,-0.2653665,-0.8281446,0.99919176
0.9999895,0.20712043,0.93079257,0.64637804,0.999836,-0.17019242,0.9942668,0.9999657
0.9999897,0.21300966,0.96338874,0.692538,0.99984145,-0.18585612,0.99019706,0.99997365
0.99998635,0.20726496,0.8643987,0.52680236,0.9998411,-0.095505156,0.99669284,0.9993737
0.9999898,0.23133624,0.95755816,0.66397524,0.99978256,-0.1882849,0.9920839,0.99915653
0.9999901,0.22230515,0.9581708,0.6645702,0.99983466,-0.18756263,0.9905696,0.99938977
0.9999829,0.1571222,0.99982774,0.736164,0.9994599,-0.25917742,-0.825815,0.99932384
0.9999882,0.20499466,0.9548358,0.64776325,0.9997979,-0.19024476,0.990221,0.9992486
0.99998206,0.14888228,0.9998143,0.68465686,0.99947554,-0.21628036,-0.8337406,0.99935997
0.99998707,0.21741526,0.9654093,0.6914295,0.99983215,-0.15550166,0.9911232,0.9998932
0.9999795,0.121216856,0.99979615,0.55751574,0.9995702,-0.16713408,-0.8351472,0.9992289
0.9999839,0.16031824,0.9998292,0.792244,0.9994471,-0.32192022,-0.8205349,0.9993298
0.9999893,0.23358299,0.9621169,0.7644499,0.9998187,-0.19663903,0.9934015,0.9995281
0.99998605,0.1509418,0.99980533,0.67082906,0.9995898,-0.19623834,-0.82426023,0.9993711
0.9999888,0.24358441,0.9700234,0.7810266,0.99980414,-0.24093494,0.99143267,0.9993453
0.99998516,0.14841709,0.99980253,0.6834971,0.9994457,-0.22524413,-0.82434565,0.9994015
0.99998677,0.19810826,0.9307191,0.557286,0.9998419,-0.14992906,0.992803,0.99927795
0.99998504,0.1231695,0.9997778,0.58949065,0.9995103,-0.17358902,-0.83349144,0.99936783
0.99998826,0.24369866,0.97192746,0.81016886,0.99979687,-0.2698734,0.9907264,0.9994227
0.9999805,0.13485435,0.99982846,0.6473566,0.99954146,-0.18596788,-0.83363575,0.99928087
0.9999856,0.13429517,0.99980205,0.6820744,0.9995085,-0.23346417,-0.8311012,0.9993015
0.9999811,0.13721442,0.9998121,0.74725604,0.9994541,-0.31967315,-0.8283564,0.9992568
0.9999834,0.11959162,0.99979454,0.6451141,0.9994927,-0.22861634,-0.8367862,0.9991446
0.99998677,0.21617794,0.9498078,0.70557106,0.99982643,-0.17706509,0.9941114,0.9992484
0.99998945,0.19404252,0.9296928,0.42882183,0.99984664,-0.112151094,0.99114543,0.9998584
0.99998456,0.15525204,0.99983567,0.7594577,0.99936074,-0.27092218,-0.8271742,0.9993893
0.99998534,0.12259126,0.9997756,0.63654816,0.99940765,-0.2556729,-0.8379939,0.9992318
