time,a1,a2,a3,a4,a5,a6,a7,a8
-0.075206876,5.975882,10.455299,3.933891,12.136966,1.254727,17.060457,13.749973,2.0132527
1.9833608,8.135846,6.4900594,3.310112,14.182748,0.6339381,11.472704,9.558984,1.1263065
1.6759233,8.859819,4.656177,3.0112228,13.897263,3.2394469,8.758077,8.604631,1.6042124
1.3525428,4.759904,6.967081,3.9049096,13.054714,0.62310576,12.242757,12.403647,2.4476
25.922743,8.369198,40.374935,3.088459,18.777948,2.8759158,18.99865,20.684717,0.9329207
2.0071795,4.940342,4.7707677,2.772533,14.660171,3.2158716,8.260234,4.1337595,1.1465216
1.2280214,2.0,11.085694,3.9331498,8.40791,3.725593,14.572733,27.242718,5.944524
1.8846902,8.960794,19.38926,3.4301543,14.722973,3.4957464,17.274822,17.694824,1.1971402
2.0703814,8.133915,18.869411,3.6234193,14.303941,3.3237457,17.65065,16.133335,1.59491
2.249169,2.0109186,9.477473,2.761155,16.998102,2.1961722,7.809386,2.5632963,0.89341044
0.66559505,6.372815,7.2379665,2.8564463,13.031051,3.7178912,12.935564,10.36584,1.3170421
-0.008463502,6.0022583,13.991043,2.8610291,7.453799,2.0752892,17.15461,34.77998,11.336069
7.0185347,5.799776,14.429377,3.567901,16.93109,4.049734,9.828435,3.5566292,0.92605114
2.290492,7.347185,18.836393,2.8977652,15.914093,5.5871944,15.175669,11.118741,0.9775286
1.9978609,8.0954895,6.5033126,3.4009657,15.304203,3.7599947,9.01404,2.8970013,1.4267869
0.015691876,6.0115376,8.118143,3.1527166,9.6059475,5.328582,16.821156,24.137106,7.9873247
2.931087,5.271492,13.075972,3.3311272,17.090185,3.9507751,9.542043,5.4572625,0.9315702
1.9965912,6.0243077,6.900427,2.9698496,14.468146,5.756632,10.024836,7.4847417,1.1451542
0.02277422,5.9994535,4.529959,3.125597,9.410067,3.2115834,12.668073,21.465004,8.202427
3.534831,6.6553454,6.283261,3.1753502,16.791983,2.5394282,6.620473,0.6399622,1.2923187
1.9873104,6.7222815,10.98552,2.7190428,16.074486,4.146696,8.615793,5.8765955,1.5899874
2.002432,6.657516,4.419177,2.6005585,15.758802,5.495615,7.9274535,0.612586,1.0015442
0.9665746,5.5469666,8.300308,2.9818108,13.366195,3.258676,12.862387,10.919106,1.0848268
1.1010575,5.317068,5.7946544,2.8389702,13.631065,3.9280715,11.785521,8.975486,1.305496
0.021302462,5.988647,4.5522346,3.435024,12.384997,2.2974453,13.113505,10.731215,1.7353578
2.0698729,5.556699,13.097599,2.1492157,15.176329,2.6288712,14.369097,8.950415,0.4357555
5.477712,6.0817223,5.2193627,2.9827268,5.089877,2.8022172,3.0517654,35.940575,23.118774
3.7916565,5.523595,14.543397,3.2541542,17.431631,7.038011,9.962393,6.374039,1.1910592
0.02447486,5.9959426,6.234487,3.3111725,10.251469,1.2158649,14.705997,16.81137,5.0229516
0.0003285408,5.995955,4.4944186,2.920584,7.036814,3.279909,13.330941,31.144552,13.738592
2.0234566,5.4426465,4.5360284,2.7167194,15.888935,2.8471563,9.335865,1.7442694,1.5037934
2.6384687,5.9237013,21.810585,1.9776895,16.642899,2.9333446,16.535873,13.741646,0.9172517
-0.045941234,11.448225,19.482168,3.1408243,10.255135,1.7298319,16.988619,28.725658,4.181719
2.0109816,8.56133,12.019018,2.8500273,13.529125,4.3165007,14.392562,12.0782995,0.8844993
1.2921634,4.799961,4.5375366,3.1704268,13.484534,3.154289,10.628896,10.150212,1.3364307
2.0257573,5.893053,6.52853,3.778773,14.737333,3.8407648,10.937173,5.9683943,0.9552964
5.306306,6.206076,13.046217,3.4691746,4.9024506,0.7382171,9.111439,37.054623,23.826786
1.242768,6.985692,26.595894,3.0150824,13.249793,0.61270523,16.467201,26.117718,1.9883329
5.6132503,7.897648,15.141302,2.6383297,16.676933,2.837973,10.671778,7.2975626,2.0314577
3.556954,7.582912,8.090091,3.230587,16.699295,4.9045486,8.493753,1.76719,0.9011301
0.059039354,6.2704725,6.918581,2.9402688,12.572323,3.2908564,15.406461,12.407374,1.2012645
2.0596273,4.4658203,15.908817,3.2148366,15.367811,2.504359,14.752044,13.235307,1.3999873
2.5118997,4.938063,3.109435,2.0416148,15.23406,2.911981,7.2108493,0.45369816,0.53491616
2.002078,5.6107893,7.8278546,2.9576142,14.830943,1.7347083,9.12657,5.4962134,1.5178856
0.29363334,6.2447824,4.1297073,3.118942,12.709404,2.3079848,11.5365,9.410549,0.9037458
1.9814202,8.02594,3.9066887,2.7500434,14.140746,4.5324955,9.795856,7.5515466,1.0159118
5.1516767,7.138617,10.167673,3.1173291,16.758753,1.2414535,8.305538,1.5454903,1.9777095
2.047108,4.4384227,4.7345567,2.4474413,15.540287,3.4541845,9.23399,2.2999487,0.7600448
1.8604593,7.24371,16.838808,3.5988712,14.061554,4.6759653,17.495375,15.22326,1.404506
2.002749,7.3402596,9.197789,2.9965923,14.909988,4.810709,9.653333,7.395292,1.061432
1.9851651,4.465179,19.240185,3.0262678,14.791887,3.2795668,16.913141,15.040455,0.8924135
2.0294027,4.404812,10.429183,3.1911595,15.60663,1.579143,10.173796,7.2439394,2.2136214
-0.019892335,5.9952035,6.5190754,2.028429,11.57158,5.430286,14.796665,14.230511,3.0656407
9.924659,5.9694767,11.771081,3.5621476,3.2094421,4.2364187,2.5661544e-09,46.239655,28.13324
5.092505,5.273897,4.819205,2.187714,10.536189,1.818917,3.2968903,15.099278,12.224478
3.3209908,7.406338,11.198395,3.2589376,16.557205,2.6695921,8.453834,3.5267067,1.003875
0.47841978,6.9760885,4.27778,3.37303,13.213423,4.505312,11.765943,8.182085,0.968747
9.9336405,6.4706044,13.807718,2.521894,5.2397985,2.9888222,-3.135001e-11,41.61934,27.009024
2.6092281,7.3164244,6.877391,2.8358774,16.307058,2.1427522,7.9859467,0.5197058,1.3531
0.021180272,5.997504,5.158067,4.5477777,6.468928,0.9345784,14.201103,31.962385,12.759949
1.2690566,3.4731636,2.4444017,3.5556076,13.772718,1.2844564,8.84458,7.8776402,2.0866404
-0.032598257,5.9828677,3.1491284,2.9089775,11.865136,1.2682873,11.5716095,10.007018,2.22224
0.00904572,6.015589,4.962296,1.8396691,9.98576,3.5144808,13.36717,17.572304,4.9657936
4.876586,5.8903794,15.243585,3.325579,7.306384,3.4137402,10.288816,32.19438,17.565784
2.59276,7.2688017,7.094632,2.8488271,16.870148,3.1700754,8.336128,0.35125446,0.90536475
3.531268,6.1434097,4.448587,3.3721359,16.631084,3.9412577,4.542577,0.63512707,1.7546934
0.22393084,6.5895658,23.524132,3.5319204,11.691213,4.8567257,16.860723,25.326498,3.32106
1.9902828,7.200576,9.81933,2.8308434,15.723551,3.2426646,8.970516,5.4967513,0.84573436
1.9896398,7.3209476,13.684956,3.099653,14.669157,3.6269803,14.916478,12.86702,1.6082836
4.797038,4.817484,3.817502,2.422339,7.817919,0.50329614,2.228125,22.204342,15.699802
0.01145637,6.0054865,12.468225,3.787681,8.466694,1.8460798,17.482029,31.04903,10.010204
-0.025604963,6.006106,7.332926,3.5544324,9.449455,5.6969166,16.352434,26.73505,8.375577
-0.022318125,5.996682,11.188522,2.5113144,9.790657,3.0880632,17.09965,23.3894,6.4212084
1.0836947,7.95729,4.5298223,3.0557358,12.918498,2.657838,11.249273,9.291941,1.8588967
-0.014764905,5.9990315,4.10965,2.8540807,8.164276,2.6065269,13.726781,26.336021,11.253429
0.0035927296,6.002755,11.941484,3.796286,3.6544561,2.3993168,17.051462,47.72593,19.638418
3.3602028,6.4948363,11.972202,2.0609813,16.982609,3.8997061,9.550633,5.484537,1.5666581
2.0931437,7.871667,3.244194,2.9184296,15.495838,-0.15086389,7.980309,1.2482004,1.508006
2.0216904,7.558318,8.427828,3.4730568,16.440954,3.154335,8.556264,1.291873,1.0577356
2.0003521,5.5467753,7.753491,3.0014825,15.412702,3.1692991,10.13522,5.7286105,1.0415192
0.07696068,6.4284306,2.818748,2.3304706,12.18596,4.2697945,11.161873,7.9133496,0.977594
1.3957986,4.8793864,9.394014,3.0418994,13.108226,1.97653,13.552247,12.068816,1.4758087
2.0957713,4.3981447,24.744774,3.2452593,15.038131,2.2667294,16.824749,21.006245,1.913634
-0.006183386,4.962848,26.143713,2.2387807,10.409426,2.4766421,18.064816,37.96736,4.8535633
-0.025606036,6.0151515,1.9089022,2.9819772,11.398286,4.22247,10.241848,11.322412,3.4119713
5.8017845,6.090678,13.0816965,4.5508885,15.597924,3.4476826,8.472638,9.691077,2.803976
2.0297816,5.7302113,6.1282306,3.3902016,14.721764,6.54392,9.980675,4.972315,0.9378569
3.2354689,5.8770084,11.488985,3.444161,16.979622,4.450713,9.068508,4.1816998,1.1003575
3.6097977,8.255616,18.3567,3.7571135,17.562202,3.7006717,14.450351,9.96907,0.70696616
3.0516603,5.560052,22.923954,2.4169137,16.648071,4.01821,17.01808,17.465364,2.7614985
9.868176,6.327423,9.681523,2.6342554,0.9846015,6.823849,-1.0456984e-09,47.593513,28.950342
1.9501221,3.8909726,20.210262,2.8731067,14.871191,3.8321815,16.56032,18.343088,1.1090149
0.54985,5.9648957,4.98071,3.5954595,12.879743,0.34191465,12.336334,10.503659,1.5711544
0.05930257,4.771567,5.8757358,3.6955059,5.9887586,-0.3969276,13.545962,32.85835,14.884481
1.3466367,6.483449,8.939381,3.4676692,13.310295,4.0686,13.895653,11.305548,1.2197366
0.007127404,5.9982347,5.5991273,2.3389509,6.9959884,3.200872,14.496098,29.732744,12.883194
6.0325403,6.631548,5.4707775,3.5109942,8.389304,1.7442992,4.711376,24.693487,18.682129
0.012537479,6.001759,5.412517,2.9757583,8.412348,2.8333273,12.920188,26.50502,10.063503
6.44237,6.067899,21.023254,2.4318924,17.45998,4.631054,13.697412,11.216015,1.0523411
1.039123,4.973659,7.538357,3.8517332,13.3756895,3.900087,13.056975,10.311689,1.5746635
1.4815913,5.7494154,5.6755733,2.3975394,13.640999,5.329598,11.892193,9.87108,1.0535164
2.0177667,5.8759985,10.256596,3.249714,14.576676,4.1792884,11.384308,9.586286,0.8874191
5.7494307,7.270468,10.097316,3.082548,16.855959,3.6949637,8.56526,1.1054583,0.88769007
0.30317366,6.0064993,8.616333,2.9217908,13.015296,3.5782905,15.433534,11.03566,0.54543877
4.8632193,5.5842447,19.9308,2.5177457,15.580166,3.147677,14.395659,15.624487,3.4486732
5.741644,6.184079,5.3651385,2.6728978,9.120106,4.42879,4.219657,21.630083,13.238126
1.9691383,3.4418485,12.338545,3.4216666,15.834311,2.5720036,11.301813,7.7036476,0.96100414
4.847142,5.2455163,13.305383,2.9486382,17.45452,4.4075413,8.260727,5.3455014,1.4696156
2.1189644,5.131749,7.46274,2.7767346,16.563787,1.6302885,8.259035,1.4398766,1.2545167
1.9936507,6.081635,7.0393276,2.2016668,15.661726,4.016923,8.73281,4.861741,1.5772822
1.9345915,4.822872,17.205063,3.9825115,14.704336,1.3330384,16.357153,14.498545,1.7906027
2.0456858,3.7019522,9.205646,3.0231497,14.7706585,3.0375178,10.72511,7.9299407,1.4409008
1.9962754,6.53512,4.64865,3.1093688,14.300339,2.1121945,8.440599,4.369996,1.368934
1.309966,7.586274,9.659894,3.724564,14.202977,4.9145803,12.4213915,9.824398,1.0623296
0.07102561,5.9938383,26.035946,2.2372015,9.011956,1.5905305,18.05214,50.712013,10.473685
5.115329,6.037966,3.5400476,1.9559513,5.880493,1.816654,2.5540214,31.267578,20.373882
1.3922558,7.9968476,4.8008246,3.5109785,12.929617,3.0714111,11.005139,9.655314,1.5886524
1.6867012,4.549324,24.742699,2.952031,15.175351,3.0565999,17.009754,21.772154,1.2863035
3.2361317,6.1725364,12.127542,2.8457408,16.586988,3.6063652,8.9898405,3.2602491,0.9265512
2.0179021,6.0314593,6.822321,2.5228095,14.167852,1.9261023,9.263305,6.6087584,2.0736513
4.9954667,6.191198,5.193632,3.0594687,8.011867,4.755373,4.992175,26.456476,16.883432
5.2309904,6.3289146,4.3039174,2.3102102,7.49991,0.7867224,3.7752976,27.58468,18.903793
2.0226812,6.6738806,13.792528,3.1193762,14.639739,3.8513741,14.527229,10.639447,0.84288824
10.038748,5.033519,11.965968,2.9132943,6.0661483,1.5188841,1.961785e-09,40.101456,26.47584
0.91510725,5.279132,5.433926,3.1000905,13.031996,2.9462469,11.816696,9.850832,1.5100284
2.098733,6.888656,4.594615,3.1308017,16.136208,4.033649,6.2945595,0.46910667,1.3305931
1.4484979,5.5629354,8.110842,3.7926407,13.228871,3.8078775,12.531627,10.797293,1.059773
5.055916,6.067956,18.760445,3.5615644,5.075725,3.5539424,11.977947,39.49141,21.140532
0.015123367,5.9988885,11.91879,3.1002536,8.495953,3.7331376,17.001762,27.97207,9.506957
1.990966,5.7590575,11.321734,3.143504,14.754465,6.5707684,13.180613,9.907394,1.0508296
2.4494836,7.121949,4.5976787,3.268098,16.846134,3.26566,6.5095615,-0.014227867,1.2973837
10.039571,6.143568,9.701878,4.91294,-1.1947813,1.1089206,-2.9155417e-10,55.78643,30.322823
4.794941,4.8794155,17.810402,2.0410764,15.803354,3.2906275,11.780065,11.354495,3.055976
3.132245,7.862422,7.0654206,2.970637,16.584583,5.010068,7.8744144,1.5013981,0.9455315
6.119349,6.0753746,19.98537,4.0496364,16.058067,2.6272738,14.082023,13.001647,2.9136543
5.585478,5.219491,20.26781,3.6824813,15.272645,3.0575092,14.154146,17.253407,4.0306454
4.7196302,6.664753,17.364422,3.0130002,16.954794,3.3411567,11.455382,9.860006,1.4103874
0.07982671,5.8214865,26.609581,2.9763653,12.587544,1.824508,17.533806,28.66919,1.6502447
1.4860609,8.100647,6.0014405,3.207413,14.007169,4.438735,10.812855,9.287695,0.75283265
1.9899089,6.6658273,2.4875383,3.449161,14.39421,3.0425804,8.619194,2.3054533,1.7254434
2.0594575,6.2722197,9.974497,3.1781988,16.873463,4.1284037,8.16497,2.7500868,1.1371207
-0.0150870085,6.0010915,21.027517,3.1804135,8.739763,4.0264316,17.368454,38.672226,9.906275
2.0011096,4.47995,6.487995,2.7357163,13.827185,1.461073,10.228196,9.270876,1.6275477
7.4155455,8.7009535,12.301738,2.717928,17.013094,3.2119966,9.149908,1.9354086,0.95522904
5.3656387,6.0587354,4.1265345,2.9211292,4.293025,3.033013,1.5774546,37.952187,23.198235
1.6975834,6.568296,21.24839,3.5145233,13.809544,3.6573389,16.184637,21.512682,1.3710841
0.69797134,5.9303937,8.434652,3.6281116,13.220183,4.624245,13.883998,10.810777,0.99653566
5.0967627,5.6814055,11.202128,3.4173043,5.9390464,3.9438295,8.245025,33.75256,20.012815
0.004655242,6.430896,23.29842,3.4828374,11.949692,5.0855894,16.961533,27.73148,2.55461
2.0147524,7.4956284,5.969291,2.489234,14.337509,3.073177,9.505289,6.9438157,1.0001888
7.3057556,7.217742,15.706781,2.85254,17.149094,3.0932693,9.286759,5.5809836,1.9797235
5.025268,5.874963,18.720123,3.112592,12.366276,1.0882989,12.742327,22.894028,8.512839
1.0909207,7.0633454,3.9819174,2.983897,12.933513,3.4226656,10.488169,8.662058,1.2446947
1.7991282,6.6305532,12.136705,2.601283,13.977025,1.8868344,15.497946,13.138935,1.3842607
1.9972049,5.5324297,13.695629,2.6797736,15.131879,2.9190574,14.736789,11.864915,0.9377475
9.988753,5.316902,12.864128,2.2006106,3.50475,1.8425386,2.8565879e-09,46.285545,28.20595
5.522991,8.239279,10.942305,3.1635978,17.260864,3.036838,8.293898,1.7942476,0.91301966
1.9982952,4.834565,13.089505,2.226315,14.628184,1.9247859,13.982229,9.749576,0.8932682
2.0026267,3.415228,15.82915,2.3127632,15.446904,1.5549749,14.086312,11.609924,0.90189683
1.9886249,5.924144,12.731056,3.6327004,13.939433,4.3089695,16.193003,12.708958,0.88625836
0.9308314,5.681487,34.726425,2.0867987,13.918772,4.2425222,18.025934,42.85724,1.3240489
1.2606012,3.9927049,21.758099,3.2372012,12.949602,3.4969482,17.028215,22.597828,1.2908733
1.9300205,3.9304678,14.581528,2.456144,13.66144,2.2139297,16.85375,14.568454,1.6607879
0.011836767,6.009743,4.12431,2.2337055,11.31011,2.578248,12.193823,14.164018,3.7458956
-0.0022019148,5.9717684,5.718337,3.0847383,12.250029,3.28191,13.004057,11.842224,2.3178086
1.0163627,6.156227,12.005055,3.087943,13.514407,5.597869,17.315933,13.532261,1.3554686
-0.00091195107,5.9976754,3.776206,3.6619484,5.303052,3.9857166,12.808146,34.079292,15.644808
4.986952,6.5056944,17.55394,4.096943,15.877495,3.411778,11.252747,12.838607,2.916707
3.8810935,7.0898333,13.669101,3.6536121,17.290634,3.0089471,9.273496,6.832455,1.2675008
2.0234144,4.45332,13.2143545,2.9758482,15.226172,3.8625622,13.344339,11.21636,1.0116758
0.606665,6.0378065,15.366453,2.358136,13.536387,4.169631,16.412794,16.73476,0.62985563
1.5754158,5.602169,11.113488,3.179909,13.329582,1.2558576,14.523551,13.469912,1.7185091
5.4254103,6.440939,4.4745727,2.9497333,12.403359,5.620319,2.8804703,10.240861,9.044348
1.7898759,5.3266587,11.876077,2.4510987,13.33043,1.871335,15.818782,13.17098,1.4750605
5.611237,6.716758,8.56017,3.1406198,17.113668,4.3638315,6.871785,0.69762707,1.5470235
-0.00046133995,6.003991,7.021741,2.6856256,6.867234,3.158772,14.647138,30.31377,12.565622
2.0515356,6.0144143,19.623398,2.2889395,14.305722,1.4705043,17.1862,17.866245,1.7752324
10.193418,6.4601493,13.361069,2.5136323,10.665988,1.7731055,3.1500786e-09,25.190067,22.430725
3.724523,5.8999476,15.475603,2.788191,17.015276,4.006876,10.758435,9.565243,1.4120975
6.312514,6.8835936,2.5045872,3.0973408,7.937293,2.6639287,1.1725936,19.716095,17.107334
1.9325901,7.4820023,12.912525,2.8102963,13.307445,4.142473,17.72856,13.36526,1.1148016
1.9202806,6.088073,17.383812,4.9476056,15.02677,2.8578358,15.673356,13.832971,1.7514123
0.16790557,6.0928297,25.499569,3.2751894,12.277245,3.0970576,17.260395,32.180126,2.9172428
1.9747292,5.6703324,10.599065,3.584392,15.710529,2.5477252,10.764216,8.490688,1.1507585
3.8695173,6.174345,16.057562,2.6222131,16.820318,0.11904454,11.418013,10.22465,2.1465833
-0.009806871,4.323351,5.3746486,3.104206,10.253075,1.2440819,13.005047,18.090855,5.8092456
10.126658,5.5898695,15.738645,2.6368446,9.882398,0.74004126,1.8051248e-09,30.290869,22.489107
2.012819,8.826449,7.5931025,3.0952752,13.816068,3.8370066,11.962029,9.56744,1.0670377
5.924896,4.7991705,19.733374,2.334961,13.70179,4.6311226,13.679914,19.364004,5.1664925
5.202955,3.9051871,14.398661,2.110888,15.720053,0.6720514,9.328768,9.155994,2.6721277
2.114963,4.624592,2.2774916,2.8449707,15.75274,3.0635836,6.202589,-0.018754005,1.091909
-0.010178447,5.998681,4.1815195,3.2132628,7.3903985,1.4541694,12.868995,28.782265,12.536846
1.9622865,8.110467,7.547695,2.627701,14.396514,1.5003629,10.992489,9.401808,1.5996788
1.535464,3.7455363,29.053974,2.585855,13.49132,0.8632946,17.83191,28.987804,1.9170405
5.8214254,5.7259884,22.1721,3.260037,7.030718,4.386726,13.995761,38.331505,18.000963
5.116526,5.964924,3.9025164,2.5675688,7.420617,2.995069,3.1740284,27.12592,18.46699
-0.008679032,5.9977627,7.7295837,2.2855077,11.236849,0.62690496,15.928602,16.730225,3.5905023
1.3717096,5.99626,9.238008,2.2673302,12.980928,3.8352363,14.470225,11.9529295,1.4956763
0.3767271,5.8046956,7.476944,4.2986116,13.03227,4.2498484,14.481192,11.082354,0.25438595
5.0079875,6.16702,4.7857814,3.124991,8.675767,1.5491741,1.861126,19.799223,15.51551
0.17741084,2.8399384,25.758913,3.1892443,11.826501,1.5586259,17.983273,34.90554,2.1419158
1.7393314,6.91261,7.3934064,2.8210082,13.701822,5.8740387,10.864404,10.478607,1.2620572
1.9217075,6.0123224,10.359968,3.4851823,14.270914,4.903177,13.716622,12.3716755,1.1928647
2.0276387,6.0669584,5.008346,2.7247353,14.496414,3.1502368,9.666601,5.63503,1.6635324
4.4920573,7.1498623,13.260912,3.1211033,16.949827,2.848824,9.446712,5.777784,1.4774836
6.074153,6.3832793,19.25377,3.0349672,16.054478,5.2003326,13.255436,12.058181,2.9928389
-0.027918458,7.8780823,4.547328,2.7375534,10.015549,2.80455,13.553272,20.410572,5.5986276
-0.008125663,6.00143,4.9309545,3.0902267,6.708883,3.515057,13.920764,30.983953,13.192596
0.8776446,6.9303384,6.0227704,2.8367352,13.135002,3.881003,12.710318,10.313082,1.1204808
0.0335263,5.9992914,13.336787,2.4252415,10.779954,3.791023,16.710512,22.436054,4.399818
5.1360035,6.446087,16.65722,2.5104144,14.912569,3.5803568,10.915059,14.91318,4.5674114
0.035942674,5.991678,21.462612,2.5460522,9.266205,4.7709627,17.168499,37.712803,9.128708
2.0645647,7.350754,9.108288,3.0496588,13.814426,4.978907,11.701962,10.070283,0.7665317
1.1688445,5.4247313,10.16805,4.663534,13.348989,4.4456773,16.080107,12.336427,0.90653443
-0.028326869,6.0040636,2.3206873,2.7378852,10.461347,6.7481685,12.179852,15.865681,4.9872923
5.210082,6.16649,10.24224,3.6500552,3.2265315,4.628575,7.1707582,42.609974,25.659115
2.301218,5.1685686,24.726616,4.3486185,16.37598,3.4027433,19.01818,19.595572,3.2383497
1.4970886,4.0765595,4.7929068,2.6856549,13.098328,0.72424936,8.969545,9.741922,1.9854918
5.4107995,5.554693,18.370892,3.0078616,14.106094,2.2011805,12.646858,16.946259,5.279723
2.0194502,5.9822464,10.927067,3.445668,15.235212,0.97359276,9.52231,8.670877,2.2352962
1.619245,5.6023865,7.3830433,3.2353764,13.553387,1.8844365,10.810326,10.763546,1.6965375
3.0724869,5.61591,13.355619,3.5498824,16.861565,5.175239,9.76532,4.696293,0.9376402
0.5373738,5.7643127,4.050194,2.5772498,12.911154,4.6307173,12.054127,8.446932,0.5060537
0.025698066,5.9871716,5.7578382,3.590431,11.794639,1.2438353,13.705012,14.58349,3.3020656
0.01940298,5.9931617,3.1513247,2.2007203,10.354141,4.182744,11.617498,19.02723,7.6394863
0.023873687,6.114057,6.8059855,3.2349687,11.801097,3.1365294,14.075902,13.175576,2.2369847
2.1642125,5.583022,11.054126,3.4390476,17.377626,2.1374016,8.745649,3.9608564,1.2352083
3.8003545,5.854906,13.59114,3.6417332,16.394783,1.3668729,9.649732,7.481218,2.085435
2.0458724,7.2737703,24.285358,3.1483674,16.258835,3.5473943,17.108612,19.730165,0.96708524
1.9754257,7.1110587,7.643852,3.3094332,14.712701,4.4613442,10.365856,8.536381,0.8677764
2.0159557,4.6655474,7.280752,2.9321048,15.987734,1.4497203,8.781757,2.996725,1.7916969
0.5199249,6.6114664,4.662639,3.2296674,13.429853,5.17984,11.5254755,7.726099,1.0503551
6.290352,6.588377,6.9270186,2.7803063,5.1348343,4.0185146,5.2020817,37.122833,21.980614
5.886874,6.925442,6.647177,3.807247,6.616085,4.1755686,5.1864924,31.815338,18.865675
1.2210783,5.758871,8.753704,2.9125376,13.82638,2.2588844,13.055539,11.34509,1.9094136
-0.022372365,6.5628467,25.611725,1.5519913,11.031731,2.4795518,17.65761,31.648813,3.4796836
