age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
2,1,0,15,6,2,3,0,4,1,0,4,3,23
3,4,1,9,8,2,3,0,4,1,0,4,3,39
1,4,0,8,8,4,1,4,4,0,1,0,3,39
3,4,1,13,6,0,4,1,2,0,0,0,3,39
1,4,1,11,5,4,3,3,2,1,0,0,3,39
1,4,0,15,6,4,8,3,4,0,0,0,3,30
2,4,0,9,8,4,13,3,4,0,0,0,1,9
1,8,0,12,8,2,10,5,4,0,0,0,3,29
0,2,0,9,6,4,3,1,4,1,0,0,5,39
2,4,1,5,2,2,6,0,4,1,0,0,3,26
2,4,1,6,5,4,10,1,4,0,0,0,7,39
4,6,2,15,6,2,12,0,4,1,0,0,6,20
3,4,1,11,5,2,14,0,4,1,0,0,5,39
1,4,2,10,8,2,4,2,4,1,1,4,5,0
2,2,0,7,7,2,12,0,4,1,0,0,5,39
1,4,1,9,8,2,3,0,4,1,0,0,3,39
2,4,2,15,6,4,4,4,4,1,0,0,1,0
3,4,1,9,8,2,4,0,4,1,0,0,3,39
1,6,0,11,5,2,5,0,4,1,0,0,8,39
6,0,1,14,5,6,0,4,3,0,0,9,3,39
6,4,0,15,6,4,10,0,4,1,0,4,5,39
2,4,1,15,6,0,1,1,2,0,0,0,3,39
0,4,1,11,5,4,14,2,4,1,0,0,3,39
1,4,0,11,5,2,5,0,4,1,0,0,3,39
6,4,0,11,5,6,12,1,4,0,0,2,4,39
2,4,3,12,5,2,12,0,4,1,0,0,7,3
1,6,0,15,5,2,3,0,4,1,0,0,3,39
4,6,1,10,9,2,10,0,4,1,0,0,5,39
1,4,8,11,5,0,13,3,2,1,0,1,3,39
2,4,0,14,9,2,10,0,4,1,0,0,5,39
3,4,1,11,5,4,3,3,4,1,0,0,3,40
0,4,1,11,5,4,12,3,2,0,0,0,1,39
7,0,0,5,4,5,0,1,4,0,0,0,3,39
0,4,0,8,6,4,1,1,4,0,0,0,3,39
8,4,0,11,5,2,6,1,2,1,0,3,3,39
4,0,1,0,3,5,0,4,4,0,0,0,3,21
1,7,1,7,7,4,1,3,2,1,0,0,1,39
2,4,0,15,6,4,7,3,4,1,3,0,3,39
1,4,0,11,5,2,5,0,4,1,1,0,3,39
3,6,0,11,6,2,3,0,4,1,0,0,5,39
3,7,0,0,5,6,4,4,4,0,0,0,3,39
3,6,0,11,5,2,5,0,4,1,0,0,5,39
3,4,0,9,8,0,10,1,4,0,0,0,3,39
0,4,3,2,4,4,12,3,2,1,0,0,2,39
5,4,1,12,8,2,4,0,4,1,0,0,6,2
1,2,0,11,5,4,8,3,4,1,0,0,3,39
4,6,1,11,5,2,4,0,4,1,0,0,4,39
3,4,1,9,8,2,4,0,4,1,0,0,3,39
2,6,1,9,8,2,5,0,1,1,0,0,5,39
1,4,1,11,5,2,1,1,4,1,0,0,3,39
4,4,0,6,2,4,9,4,4,0,0,0,3,39
6,5,1,11,5,2,4,0,4,1,0,0,1,39
9,4,2,5,2,2,6,0,4,1,0,0,0,39
5,1,1,15,5,0,4,1,2,0,0,0,3,39
3,4,1,9,8,2,4,0,4,1,1,0,6,39
8,2,1,6,2,2,11,0,4,1,0,0,4,24
1,4,1,11,5,2,3,0,4,1,0,0,3,25
5,4,5,11,5,0,14,1,4,1,0,0,3,39
5,4,0,11,5,0,1,1,4,1,0,0,3,39
7,4,1,0,8,2,10,0,4,1,0,0,2,34
2,4,0,11,5,2,1,2,4,0,0,0,6,39
4,4,1,11,5,2,3,0,4,1,0,0,5,39
5,2,1,9,8,0,3,4,4,1,0,0,6,39
2,4,0,9,8,4,4,1,4,0,0,0,3,39
2,4,1,11,5,0,4,1,4,1,0,0,5,39
1,4,0,2,6,2,14,0,4,1,0,0,6,39
4,4,0,11,5,2,3,0,4,1,0,0,3,39
0,4,1,1,4,4,8,3,4,0,0,0,1,39
1,4,2,7,7,2,13,1,4,1,0,0,6,24
1,4,0,9,8,2,2,0,4,1,0,0,4,39
0,0,9,11,5,5,0,3,4,1,0,0,2,39
1,4,0,15,6,4,13,3,4,0,0,1,3,39
5,4,1,11,5,0,10,1,4,0,0,0,3,39
5,4,2,14,9,0,10,0,4,1,0,0,5,28
1,4,1,9,8,4,13,1,4,1,0,0,3,39
2,6,0,11,5,2,14,0,4,1,0,0,6,39
6,0,1,11,5,2,1,4,4,0,0,0,1,36
3,6,0,15,6,5,5,3,4,1,0,0,6,39
1,4,0,11,5,0,12,4,0,0,0,0,2,39
1,2,1,15,5,0,11,4,4,0,0,0,7,39
2,4,0,14,9,2,10,0,4,1,0,0,3,39
3,4,0,10,8,2,10,5,4,0,0,0,1,36
1,4,1,11,5,2,12,0,4,1,0,0,3,39
3,4,1,9,8,2,4,0,4,1,0,0,4,39
5,4,1,2,6,0,4,1,4,0,0,0,5,39
0,4,1,15,5,4,1,1,4,0,0,0,3,39
0,4,0,15,6,4,1,3,4,1,0,0,1,38
3,4,0,9,8,2,4,0,4,1,0,0,3,39
0,4,0,11,5,4,3,3,2,1,0,0,2,39
0,4,1,0,4,0,8,4,4,0,0,0,2,39
2,4,0,14,9,2,11,0,4,1,0,3,8,39
0,4,0,15,8,4,1,1,4,1,0,0,1,39
2,2,0,11,5,2,3,0,4,1,0,0,3,39
3,4,1,14,6,2,12,0,4,1,1,0,4,39
2,4,0,11,7,2,14,0,3,1,0,0,3,39
6,6,1,11,5,2,12,0,4,1,0,0,6,39
0,4,1,7,5,4,6,1,4,1,0,0,1,39
7,4,0,11,5,2,11,0,4,1,0,0,1,39
2,5,1,0,4,0,4,4,4,0,0,0,4,39
2,5,0,11,5,2,3,0,4,1,0,0,4,39
3,4,1,15,6,0,4,1,4,1,0,0,3,39
0,4,1,1,4,2,7,1,4,0,0,0,1,39
6,4,2,7,6,0,13,0,4,1,0,0,3,39
4,2,0,9,8,2,10,5,4,1,0,0,3,36
5,4,1,11,5,5,1,4,4,0,0,0,3,39
3,4,1,11,5,0,8,1,4,0,0,0,3,39
5,4,1,0,3,2,3,0,4,1,0,0,4,39
6,1,2,11,5,0,8,4,4,0,0,6,5,39
0,7,1,12,5,2,10,5,4,1,0,0,3,39
5,1,0,11,6,0,1,1,0,0,0,0,3,39
2,4,1,15,6,4,12,1,4,1,0,0,4,39
0,4,0,9,8,4,12,3,4,1,0,3,5,39
4,5,0,15,8,2,12,0,4,1,0,0,6,39
2,2,2,0,3,2,6,5,2,0,0,0,3,39
1,4,0,9,6,2,3,0,4,1,0,0,5,39
8,0,0,5,2,2,3,0,2,1,0,0,2,30
3,4,0,11,5,0,8,1,4,1,0,0,3,39
4,4,1,1,4,2,3,0,4,1,2,0,3,39
2,4,1,12,8,2,4,0,4,1,0,4,6,39
4,4,1,12,8,2,4,0,4,1,0,4,4,39
2,4,0,11,8,4,10,1,4,0,0,0,2,39
2,4,1,11,5,2,6,0,4,1,0,0,3,39
3,5,2,12,8,2,4,0,4,1,0,0,7,26
1,4,1,11,5,2,3,0,4,1,0,4,3,39
6,6,1,11,1,2,12,0,4,1,0,0,4,39
2,4,1,9,8,4,4,1,4,0,0,0,3,32
3,4,2,9,6,2,3,0,2,1,0,0,4,39
2,5,0,2,6,0,3,3,0,1,0,0,3,39
0,4,0,9,6,4,12,1,4,0,0,0,0,39
0,4,0,15,6,2,12,1,4,1,0,0,2,39
1,4,2,11,5,2,1,5,4,0,0,0,3,34
1,4,1,9,6,4,4,1,4,0,0,0,3,39
0,4,0,1,3,4,12,3,2,0,0,0,2,39
7,4,1,12,8,6,10,1,4,0,0,0,5,39
2,2,2,9,8,2,10,0,4,1,0,3,5,39
0,4,1,1,4,2,4,0,4,1,0,0,3,39
3,2,0,15,5,0,10,4,4,0,0,0,2,39
3,7,2,12,8,1,8,0,4,1,0,0,1,15
3,4,1,10,9,2,10,0,4,1,0,0,5,39
1,6,0,9,6,0,14,1,4,1,0,0,5,39
2,4,2,9,8,2,12,0,4,1,0,3,5,24
7,4,1,6,2,6,12,1,2,0,0,0,1,39
0,0,2,15,6,4,0,5,4,0,0,4,1,38
4,2,0,14,8,2,4,0,4,1,1,0,5,39
2,4,1,7,7,2,1,0,4,1,0,0,3,39
0,0,1,11,6,4,0,3,4,0,0,0,2,39
0,4,7,11,5,4,8,3,4,1,0,0,1,39
0,4,1,11,5,4,8,3,4,1,0,0,3,39
2,4,0,11,5,2,3,0,4,1,0,0,5,39
4,7,0,12,8,2,4,5,4,1,0,0,3,39
7,6,0,12,8,2,10,0,4,1,0,0,3,13
2,1,2,7,7,0,7,0,4,1,0,0,3,39
2,5,1,2,4,2,3,0,4,1,0,0,3,39
2,4,1,15,8,2,11,3,4,1,0,0,4,39
4,4,1,12,8,0,10,1,4,1,0,0,9,39
0,0,1,15,6,4,0,3,4,1,0,0,3,39
0,4,1,9,7,1,8,3,4,0,0,0,1,39
3,4,1,12,8,2,10,0,4,1,0,0,3,39
3,4,0,11,5,2,3,0,4,1,0,0,3,39
0,7,1,7,6,4,8,4,4,1,0,0,1,31
1,4,2,11,6,2,5,0,4,1,0,0,4,39
4,4,1,9,8,3,4,0,4,1,0,0,3,39
1,6,1,9,8,4,12,1,2,0,0,0,5,39
3,4,1,9,8,0,4,0,4,1,0,0,5,35
1,3,7,11,5,4,3,1,4,1,0,0,3,39
0,2,1,15,8,4,10,4,4,0,0,0,1,39
4,4,1,9,2,2,11,0,4,1,0,0,6,39
3,4,2,15,6,2,3,0,4,1,0,0,3,39
0,4,1,1,4,2,6,3,4,1,0,0,1,39
1,4,1,9,8,4,5,3,1,1,0,0,3,39
4,5,0,14,9,2,12,0,4,1,2,0,3,39
0,4,1,12,8,4,4,3,1,0,0,0,5,39
6,4,1,6,2,6,9,4,2,0,0,0,1,39
5,4,0,15,6,2,13,0,4,1,0,0,3,39
5,4,0,11,5,2,4,0,4,1,0,0,5,39
3,5,0,7,8,0,4,1,4,0,1,0,3,39
5,5,1,1,6,6,10,1,4,0,0,0,3,3
2,6,1,6,2,4,5,1,4,1,0,0,3,39
0,0,1,2,6,4,0,3,4,1,0,0,3,39
4,4,1,11,5,2,8,0,4,1,0,0,6,39
4,4,0,11,5,2,7,0,4,1,0,0,3,39
4,4,0,9,8,2,4,0,4,1,0,0,4,39
4,4,7,6,8,0,6,4,1,1,0,0,3,39
2,5,1,7,7,2,3,1,4,1,0,0,5,39
3,4,3,11,6,0,1,1,2,0,0,0,3,39
0,4,1,15,6,4,8,3,4,1,0,0,3,39
2,4,1,15,6,4,8,1,2,1,0,0,3,39
3,4,1,15,6,2,12,0,4,1,0,0,6,39
2,4,1,7,6,0,13,1,4,1,0,0,3,24
1,4,1,9,8,2,10,0,4,1,0,3,8,39
4,4,1,11,5,2,7,0,4,1,0,0,3,39
3,4,0,11,6,6,14,4,4,0,0,0,1,39
1,4,0,11,8,2,13,4,4,1,0,0,3,39
4,4,0,15,8,6,4,1,4,0,0,0,5,21
2,1,1,11,5,2,3,0,4,1,0,0,5,39
4,4,0,11,5,0,12,1,4,0,0,0,3,39
3,6,0,11,5,0,8,3,4,1,0,0,3,39
0,4,1,11,5,4,12,1,4,1,0,0,4,39
5,2,1,15,6,0,1,1,4,0,0,0,3,39
3,4,3,11,5,4,12,1,4,0,0,0,4,39
2,5,1,9,8,2,4,0,4,1,0,0,4,39
2,4,1,15,5,4,12,1,2,1,0,0,8,39
1,4,2,11,2,4,13,1,4,1,0,0,3,39
4,4,0,9,8,2,7,0,4,1,0,0,3,39
0,4,0,1,4,4,8,2,4,1,4,3,1,39
3,4,2,11,5,2,14,0,4,1,0,0,3,39
2,4,0,8,2,2,8,0,4,1,0,0,3,21
2,4,1,12,8,2,9,5,2,0,0,0,0,30
0,4,0,11,5,4,3,4,4,1,0,0,5,39
4,4,1,9,8,2,4,0,1,1,0,0,3,30
4,4,1,11,5,2,7,0,4,1,0,0,3,26
7,4,0,15,6,4,1,3,4,1,4,0,3,24
3,4,1,9,8,2,3,0,4,1,0,0,4,39
1,6,0,12,5,2,1,0,4,1,0,0,3,39
1,4,1,11,5,2,7,0,4,1,0,0,8,39
2,4,1,9,5,0,4,4,4,0,0,0,3,39
2,4,1,11,5,2,6,0,4,1,0,0,3,39
5,4,1,15,6,2,1,0,4,1,0,0,3,39
2,4,1,7,7,2,4,0,4,1,0,0,6,39
2,2,1,11,5,2,11,0,4,1,0,0,3,39
5,4,0,11,5,2,3,0,4,1,0,0,3,39
1,4,0,15,6,4,7,3,4,1,0,0,3,39
0,4,2,9,8,4,12,1,4,1,0,0,3,38
2,4,0,11,5,0,1,4,4,0,0,0,3,39
0,4,1,15,6,4,3,1,4,1,0,4,3,39
2,4,0,15,6,3,1,4,4,0,0,0,3,39
5,4,1,8,6,0,8,1,4,1,0,0,0,39
3,4,0,0,0,4,14,4,4,1,0,0,9,39
1,4,1,11,5,2,7,0,4,1,0,0,5,39
2,4,1,11,5,2,7,0,4,1,0,0,4,21
1,7,0,9,8,2,13,0,4,1,0,0,3,13
1,4,1,15,6,0,1,4,4,0,0,0,3,39
1,4,1,11,5,4,3,1,4,1,0,0,5,39
3,4,1,0,3,4,12,3,1,0,0,0,6,39
2,5,1,0,3,2,8,5,2,0,0,0,3,39
1,4,0,15,5,4,13,3,4,1,0,0,1,37
2,7,1,12,8,2,4,0,4,1,0,0,3,39
0,4,0,15,6,4,10,3,4,1,0,0,2,39
3,1,1,11,5,5,10,4,4,0,0,0,0,39
4,6,1,10,8,4,14,0,4,1,3,0,4,0
2,6,2,11,8,5,10,1,1,1,4,0,0,39
1,4,0,15,6,2,14,0,4,1,0,0,3,39
3,0,1,12,9,2,1,5,4,0,0,0,2,24
6,7,4,14,9,4,10,1,2,0,0,0,9,10
5,2,2,12,8,0,10,1,4,0,0,0,3,37
4,4,0,11,5,2,3,0,4,1,0,0,4,39
0,4,0,1,4,4,8,3,4,0,0,0,3,39
0,2,0,9,8,4,10,1,1,1,0,0,3,39
2,4,1,11,5,0,3,4,4,1,0,0,3,39
1,4,1,9,4,4,10,1,4,0,1,0,4,39
3,4,0,11,5,2,1,5,4,0,0,0,3,39
1,4,1,1,4,5,1,4,4,0,0,0,3,39
2,4,0,15,5,2,14,0,4,1,0,0,3,39
1,4,0,11,5,4,1,1,2,1,0,0,3,39
5,6,0,9,5,0,4,5,4,0,0,4,3,39
2,4,1,15,6,2,14,1,4,1,0,0,3,39
0,4,1,12,9,4,13,1,2,0,0,0,3,0
1,4,1,9,5,4,11,4,2,1,0,0,3,39
1,4,1,11,5,2,12,0,4,1,0,0,3,39
5,4,1,9,7,6,12,4,4,0,0,0,3,39
3,4,1,11,5,3,3,4,2,0,0,0,5,39
4,0,1,11,5,4,0,0,2,1,0,0,3,40
0,4,1,11,5,4,8,3,4,0,0,0,3,39
3,0,0,11,5,0,0,5,4,0,0,0,3,39
4,4,1,11,5,2,3,0,4,1,0,0,3,39
1,4,1,11,5,3,4,1,4,1,0,0,6,39
1,1,0,12,8,4,4,3,1,1,0,2,3,30
1,4,0,7,7,0,4,1,4,1,0,0,4,39
1,4,0,11,5,2,4,0,4,1,0,0,6,39
6,4,1,15,6,2,0,4,2,0,0,0,3,24
4,4,2,11,5,2,8,0,4,1,0,3,3,39
6,4,0,11,3,2,1,5,4,0,0,5,3,39
2,4,0,11,5,4,8,1,4,1,0,0,3,39
1,5,0,11,5,4,7,1,4,1,0,0,3,39
3,1,1,12,8,4,10,1,4,1,0,3,3,32
4,2,1,8,8,2,10,0,4,1,0,0,3,39
3,1,2,9,8,2,10,1,4,0,0,0,3,39
2,4,1,0,3,0,4,4,2,0,0,0,5,39
5,4,1,5,7,6,8,4,1,0,0,0,2,39
1,4,3,11,5,4,1,0,4,1,0,0,4,39
2,4,0,15,6,2,6,0,4,1,0,0,3,39
1,4,0,7,7,6,13,0,4,1,0,0,3,39
3,6,0,9,9,2,8,1,4,1,0,0,6,39
0,4,3,11,5,4,14,1,4,1,0,0,3,39
3,5,0,15,6,2,3,0,4,1,0,0,5,19
2,0,1,12,6,0,0,1,4,0,0,0,3,39
3,4,2,11,5,0,11,3,4,0,0,0,3,39
2,2,1,9,5,0,10,5,1,0,0,0,3,36
7,6,1,15,5,2,13,0,4,1,0,0,3,39
1,4,0,4,1,4,6,1,4,1,0,0,1,5
2,4,2,13,5,4,3,3,4,1,0,0,3,39
1,4,1,12,8,2,4,5,4,0,0,0,4,39
2,4,3,11,5,4,7,1,3,1,0,0,1,0
2,4,3,15,6,2,1,0,4,1,0,0,3,39
3,4,1,11,5,2,14,0,4,1,0,0,4,39
4,5,0,8,6,2,5,0,4,1,0,0,6,24
2,2,2,12,8,0,4,3,4,1,3,0,6,39
6,4,1,5,2,2,3,0,4,1,0,0,4,39
5,4,1,8,6,2,3,0,4,1,0,0,3,39
0,4,0,11,5,4,8,3,4,1,0,0,3,24
4,4,1,11,5,2,10,5,4,0,0,0,3,3
3,5,1,12,8,2,4,0,4,1,1,0,6,39
4,6,1,14,9,2,10,0,4,1,0,0,3,39
2,4,0,9,8,2,12,0,4,1,0,0,5,39
2,4,0,11,5,4,6,1,4,1,0,0,3,39
1,2,0,9,8,4,12,1,4,0,0,0,5,39
4,4,1,5,2,4,7,2,4,1,0,0,4,26
4,4,1,15,6,2,10,0,4,1,0,0,3,39
1,4,3,5,1,2,7,1,4,1,0,0,4,26
4,6,0,15,5,2,3,0,4,1,0,0,3,39
0,4,1,15,6,4,7,3,4,1,0,0,3,39
2,4,2,15,6,4,1,3,4,0,0,0,3,39
4,4,1,12,9,2,10,1,4,1,0,0,3,2
2,4,1,11,5,2,12,0,4,1,0,0,4,39
2,4,0,11,5,3,8,4,2,0,0,0,3,39
3,4,1,11,5,0,1,1,4,0,0,0,2,39
0,4,1,2,6,4,8,3,4,0,0,0,1,39
2,4,1,11,5,2,3,0,4,1,0,0,4,39
3,2,1,11,5,4,8,1,2,0,0,0,3,39
4,5,0,11,3,6,3,1,4,0,0,0,3,39
0,4,0,8,8,0,1,2,4,0,0,4,3,39
2,0,1,8,6,4,0,4,2,0,0,0,3,39
3,4,0,11,5,2,5,0,2,1,0,0,3,39
1,4,3,4,2,4,7,2,4,1,0,0,4,26
3,6,0,9,8,2,5,0,4,1,0,0,6,39
2,4,0,11,5,4,8,1,2,1,0,0,3,39
4,7,0,1,4,2,12,0,4,1,0,0,3,39
3,4,0,1,5,5,12,4,2,0,0,0,1,39
2,6,0,15,5,0,1,4,0,0,0,0,2,39
9,7,0,9,3,4,4,1,0,0,0,0,3,39
2,7,1,12,9,2,10,1,4,0,0,0,4,39
0,0,1,11,8,4,0,4,1,1,0,0,1,39
1,4,0,15,6,2,3,0,4,1,0,0,5,37
6,4,1,9,8,0,12,3,4,1,0,0,3,39
5,0,1,7,6,2,4,4,4,0,0,0,3,39
3,4,1,8,6,2,3,1,4,1,0,0,3,39
6,6,1,6,2,2,3,0,4,1,1,0,2,35
3,4,0,12,8,2,4,0,4,1,0,0,5,39
6,4,1,9,8,4,12,3,2,0,0,0,3,14
2,4,0,8,6,2,3,0,4,1,0,0,3,39
0,4,1,1,4,4,6,1,4,1,0,0,3,35
0,0,1,15,6,4,1,3,2,0,0,3,2,39
5,4,1,11,5,6,1,4,4,0,0,0,3,39
6,4,1,10,8,2,10,0,4,0,0,0,1,5
0,4,1,15,6,4,8,3,4,0,0,0,1,39
4,4,0,15,6,2,12,0,4,1,0,0,4,39
4,4,1,9,8,2,0,0,4,1,0,0,6,39
3,4,2,6,2,6,8,4,4,0,0,0,3,39
0,4,1,11,6,4,12,1,4,0,0,0,2,39
1,0,0,9,8,4,13,3,4,1,0,0,3,39
2,4,0,11,5,2,3,0,4,1,0,0,3,39
0,4,0,15,6,4,1,1,4,0,0,0,4,39
0,4,0,11,5,4,1,3,4,0,0,0,3,39
0,2,0,15,6,2,10,5,3,0,0,0,3,5
1,2,0,11,5,0,8,3,4,1,0,0,3,39
2,0,1,15,5,4,0,4,2,0,0,0,3,39
4,4,0,15,6,4,8,0,4,1,0,0,4,39
2,4,0,8,6,4,10,1,2,0,1,0,3,39
4,4,0,15,6,0,10,4,4,0,0,0,3,39
1,0,0,15,5,0,0,3,2,0,0,0,2,12
4,2,1,9,8,2,10,0,2,1,0,0,3,39
4,4,1,9,8,2,3,0,4,1,0,0,4,39
2,4,0,7,7,0,4,1,4,0,0,0,5,39
5,2,1,11,5,2,7,0,4,1,0,0,6,39
3,4,0,11,5,2,1,1,4,1,0,0,4,41
3,4,1,11,6,0,1,3,4,0,0,0,3,39
3,6,5,15,6,2,3,0,4,1,0,0,6,39
0,4,0,11,6,4,14,2,4,0,0,0,1,39
2,7,0,15,6,2,3,0,4,1,0,0,3,39
4,4,0,1,4,2,3,0,4,1,0,0,3,39
5,4,0,15,6,4,1,1,4,1,1,0,3,39
3,5,0,11,5,0,3,0,4,1,0,0,6,34
2,4,1,11,5,2,3,0,4,1,0,0,5,39
3,4,0,1,2,2,8,0,4,1,0,0,3,39
3,2,0,12,8,2,10,0,4,1,0,0,3,8
3,4,1,11,5,2,12,0,4,1,0,0,9,39
3,4,2,11,5,2,3,0,4,1,0,0,3,39
1,1,1,7,7,0,13,1,4,1,0,0,6,39
0,4,0,11,5,4,7,3,4,0,0,0,3,39
0,4,1,9,8,4,4,4,4,1,0,0,7,39
1,4,0,8,6,4,4,1,4,0,0,0,3,39
5,5,1,11,9,2,10,0,4,1,0,4,6,36
0,4,1,15,6,4,8,1,4,0,0,0,3,39
3,4,0,8,6,2,1,5,4,0,0,0,3,39
3,7,1,10,9,2,10,0,4,1,0,0,3,39
2,7,1,14,5,2,10,0,4,1,0,0,3,39
0,7,0,9,8,4,4,1,4,0,0,0,4,39
4,4,1,8,6,2,4,0,4,1,0,0,4,39
2,4,1,11,5,5,8,3,4,0,0,0,3,39
1,4,0,15,6,4,3,1,4,1,0,0,3,39
2,4,2,15,6,0,3,3,2,1,0,2,3,5
2,4,0,11,5,4,14,4,4,1,0,2,3,33
3,4,1,9,8,0,10,1,4,1,0,0,3,39
0,4,1,11,5,4,14,2,4,1,0,0,5,39
2,2,1,15,6,0,10,4,4,0,0,0,2,39
3,4,1,11,5,4,1,4,2,0,0,0,3,39
1,4,0,9,8,4,12,1,4,1,0,0,4,39
1,4,0,11,5,4,1,1,4,1,0,0,3,37
3,4,1,9,8,2,10,0,2,1,1,0,3,39
6,6,0,5,2,2,3,0,4,1,0,0,3,39
3,1,1,9,8,4,1,1,4,1,0,0,3,39
1,4,2,15,6,4,12,1,4,1,0,0,4,39
0,0,0,11,4,4,0,3,3,0,0,0,1,35
4,1,1,11,5,2,1,1,4,1,0,0,3,8
0,4,1,10,6,4,3,4,4,1,0,0,3,39
0,4,2,2,4,4,6,3,4,1,0,0,3,35
1,4,1,15,6,2,13,0,4,1,0,0,3,39
3,4,0,11,5,2,14,0,4,1,0,3,4,39
3,4,0,11,5,2,7,5,2,0,0,0,3,39
3,4,0,15,5,2,1,0,4,1,0,0,3,39
0,4,1,15,6,4,12,1,4,0,0,0,2,39
