age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
44.0,6.0,-1.0,15.0,1.0,6.0,12.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
0.0,4.0,-1.0,0.0,12.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
12.0,7.0,-1.0,12.0,5.0,2.0,10.0,1.0,4.0,0.0,0.0,0.0,34.0,39.0
25.0,4.0,-1.0,9.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,30.0
30.0,4.0,-1.0,11.0,15.0,0.0,12.0,1.0,4.0,0.0,0.0,0.0,23.0,39.0
31.0,6.0,-1.0,10.0,7.0,2.0,10.0,5.0,4.0,0.0,0.0,0.0,28.0,22.0
45.0,2.0,-1.0,11.0,15.0,6.0,8.0,1.0,4.0,0.0,0.0,0.0,28.0,39.0
25.0,4.0,-1.0,7.0,9.0,2.0,10.0,1.0,4.0,1.0,0.0,0.0,39.0,39.0
44.0,4.0,-1.0,6.0,11.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
48.0,0.0,-1.0,11.0,15.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,34.0,22.0
43.0,4.0,-1.0,15.0,1.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,26.0,39.0
2.0,6.0,-1.0,15.0,1.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,26.0,39.0
6.0,4.0,-1.0,9.0,4.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,34.0,17.0
3.0,4.0,-1.0,7.0,3.0,4.0,10.0,1.0,4.0,1.0,0.0,0.0,21.0,39.0
27.0,4.0,-1.0,15.0,1.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.0,39.0
28.0,4.0,-1.0,9.0,4.0,2.0,12.0,0.0,4.0,1.0,-1.0,0.0,56.0,39.0
26.0,7.0,-1.0,0.0,13.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
35.0,5.0,-1.0,12.0,5.0,4.0,10.0,1.0,4.0,0.0,0.0,0.0,34.0,39.0
37.0,4.0,4800.0,15.0,1.0,2.0,8.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
12.0,4.0,-1.0,7.0,3.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,34.0,39.0
-1.0,6.0,-1.0,5.0,10.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
25.0,4.0,-1.0,12.0,4.0,0.0,4.0,1.0,4.0,1.0,0.0,-1.0,39.0,39.0
16.0,7.0,-1.0,7.0,5.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,56.0,39.0
15.0,4.0,-1.0,9.0,4.0,5.0,14.0,1.0,2.0,1.0,0.0,0.0,45.0,39.0
9.0,4.0,-1.0,11.0,15.0,6.0,12.0,1.0,4.0,0.0,0.0,0.0,28.0,34.0
46.0,0.0,-1.0,11.0,15.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,21.0,39.0
8.0,6.0,-1.0,6.0,10.0,4.0,6.0,2.0,4.0,1.0,0.0,0.0,52.0,6.0
27.0,4.0,15477.0,9.0,4.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,26.0,30.0
38.0,0.0,-1.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,39.0
23.0,6.0,-1.0,0.0,12.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
17.0,2.0,-1.0,9.0,4.0,2.0,10.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
7.0,4.0,-1.0,11.0,15.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
7.0,4.0,-1.0,11.0,15.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,23.0,39.0
30.0,6.0,-1.0,11.0,15.0,6.0,3.0,1.0,4.0,1.0,0.0,0.0,45.0,39.0
6.0,4.0,-1.0,15.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
9.0,4.0,-1.0,6.0,13.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,23.0,18.0
59.0,4.0,1744.0,10.0,7.0,2.0,14.0,0.0,4.0,1.0,-1.0,0.0,43.0,39.0
8.0,4.0,-1.0,9.0,15.0,2.0,0.0,5.0,4.0,1.0,0.0,0.0,34.0,39.0
15.0,4.0,-1.0,9.0,4.0,4.0,13.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
51.0,4.0,-1.0,9.0,4.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
30.0,4.0,-1.0,8.0,2.0,4.0,12.0,1.0,4.0,0.0,0.0,0.0,20.0,39.0
9.0,4.0,-1.0,4.0,9.0,3.0,8.0,1.0,4.0,1.0,0.0,0.0,34.0,26.0
27.0,4.0,-1.0,9.0,4.0,3.0,8.0,1.0,2.0,0.0,0.0,0.0,26.0,14.0
26.0,4.0,-1.0,11.0,15.0,2.0,14.0,0.0,2.0,1.0,0.0,0.0,34.0,39.0
7.0,4.0,-1.0,1.0,13.0,4.0,8.0,1.0,4.0,1.0,0.0,0.0,12.0,39.0
33.0,4.0,17784.0,11.0,6.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
9.0,4.0,-1.0,5.0,10.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,34.0,24.0
31.0,4.0,17836.0,6.0,2.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,84.0,39.0
3.0,4.0,-1.0,15.0,1.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,34.0,32.0
33.0,6.0,-1.0,9.0,4.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,34.0,1.0
23.0,4.0,-1.0,9.0,4.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,39.0,39.0
26.0,6.0,-1.0,15.0,1.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
29.0,4.0,-1.0,9.0,4.0,4.0,12.0,2.0,1.0,0.0,0.0,0.0,51.0,17.0
30.0,4.0,1074.0,15.0,1.0,4.0,9.0,1.0,2.0,0.0,0.0,0.0,34.0,39.0
33.0,4.0,-1.0,11.0,15.0,5.0,4.0,4.0,4.0,1.0,0.0,0.0,43.0,39.0
20.0,4.0,-1.0,9.0,4.0,4.0,13.0,2.0,1.0,1.0,0.0,0.0,34.0,30.0
48.0,6.0,-1.0,11.0,15.0,6.0,12.0,4.0,4.0,0.0,-1.0,0.0,24.0,39.0
11.0,4.0,-1.0,2.0,13.0,4.0,12.0,3.0,2.0,0.0,0.0,0.0,21.0,39.0
28.0,4.0,-1.0,11.0,15.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
15.0,4.0,-1.0,9.0,4.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,52.0,39.0
33.0,4.0,-1.0,11.0,15.0,2.0,4.0,2.0,4.0,1.0,0.0,0.0,34.0,39.0
8.0,4.0,-1.0,11.0,15.0,5.0,8.0,2.0,2.0,0.0,0.0,0.0,34.0,39.0
49.0,0.0,-1.0,10.0,5.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,34.0,0.0
45.0,2.0,-1.0,12.0,5.0,2.0,10.0,0.0,4.0,1.0,0.0,-1.0,34.0,39.0
27.0,4.0,-1.0,11.0,15.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,24.0,8.0
10.0,4.0,-1.0,10.0,7.0,2.0,10.0,5.0,4.0,0.0,0.0,0.0,34.0,39.0
48.0,4.0,-1.0,3.0,0.0,0.0,9.0,1.0,4.0,1.0,0.0,0.0,34.0,26.0
53.0,4.0,-1.0,11.0,15.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
24.0,4.0,-1.0,11.0,15.0,5.0,8.0,1.0,0.0,1.0,0.0,0.0,34.0,39.0
28.0,5.0,-1.0,15.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,57.0,39.0
21.0,4.0,-1.0,15.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,34.0,39.0
35.0,4.0,-1.0,11.0,15.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,34.0,39.0
9.0,4.0,-1.0,8.0,2.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
52.0,5.0,-1.0,11.0,15.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,52.0,39.0
8.0,4.0,5282.0,15.0,1.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
31.0,0.0,-1.0,1.0,11.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,34.0,39.0
41.0,4.0,-1.0,15.0,1.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,34.0,28.0
3.0,4.0,-1.0,11.0,15.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,26.0,39.0
30.0,4.0,-1.0,9.0,4.0,2.0,10.0,0.0,4.0,1.0,0.0,-1.0,51.0,39.0
17.0,4.0,-1.0,9.0,4.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,39.0,39.0
26.0,4.0,-1.0,15.0,1.0,5.0,10.0,4.0,4.0,0.0,0.0,0.0,34.0,39.0
30.0,2.0,-1.0,9.0,4.0,4.0,10.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
21.0,6.0,12295.0,12.0,5.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
34.0,4.0,-1.0,14.0,5.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,34.0,5.0
30.0,7.0,-1.0,9.0,4.0,2.0,11.0,5.0,4.0,0.0,0.0,0.0,34.0,39.0
27.0,4.0,-1.0,5.0,10.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,45.0,39.0
28.0,2.0,3128.0,11.0,15.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,21.0,39.0
24.0,7.0,-1.0,15.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,21.0,39.0
10.0,4.0,-1.0,15.0,1.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,39.0,39.0
4.0,4.0,-1.0,11.0,15.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,34.0,39.0
13.0,4.0,-1.0,7.0,3.0,2.0,13.0,1.0,4.0,0.0,0.0,0.0,24.0,39.0
16.0,2.0,-1.0,9.0,4.0,2.0,11.0,0.0,4.0,1.0,0.0,0.0,43.0,39.0
36.0,2.0,-1.0,10.0,7.0,2.0,10.0,5.0,4.0,0.0,0.0,-1.0,34.0,39.0
33.0,4.0,-1.0,12.0,4.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,34.0,20.0
29.0,2.0,-1.0,14.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,39.0,39.0
14.0,4.0,-1.0,2.0,13.0,2.0,8.0,0.0,4.0,1.0,-1.0,0.0,34.0,39.0
12.0,4.0,-1.0,9.0,4.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
8.0,4.0,-1.0,5.0,10.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
20.0,4.0,-1.0,11.0,15.0,4.0,13.0,3.0,0.0,1.0,0.0,0.0,34.0,39.0
7.0,2.0,-1.0,2.0,14.0,4.0,10.0,1.0,2.0,0.0,0.0,0.0,34.0,39.0
37.0,0.0,-1.0,9.0,15.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
8.0,4.0,-1.0,6.0,10.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,34.0,27.0
29.0,4.0,-1.0,7.0,3.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
7.0,0.0,-1.0,11.0,15.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,20.0,39.0
3.0,4.0,-1.0,15.0,1.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,24.0,39.0
5.0,4.0,-1.0,11.0,10.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,26.0,39.0
4.0,4.0,-1.0,1.0,13.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,30.0,4.0
6.0,4.0,-1.0,11.0,15.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,17.0,39.0
36.0,1.0,-1.0,9.0,4.0,0.0,10.0,1.0,1.0,0.0,0.0,-1.0,25.0,39.0
24.0,4.0,-1.0,11.0,15.0,4.0,12.0,3.0,4.0,1.0,0.0,0.0,21.0,39.0
7.0,7.0,-1.0,9.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,25.0,39.0
13.0,5.0,-1.0,15.0,10.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
9.0,4.0,-1.0,6.0,10.0,2.0,8.0,0.0,4.0,1.0,0.0,0.0,34.0,26.0
29.0,4.0,6179.0,1.0,13.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,52.0,39.0
22.0,4.0,-1.0,11.0,15.0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,25.0,12.0
11.0,8.0,-1.0,11.0,15.0,5.0,5.0,1.0,4.0,1.0,0.0,0.0,25.0,39.0
20.0,6.0,-1.0,12.0,5.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,68.0,39.0
59.0,4.0,-1.0,9.0,4.0,6.0,12.0,1.0,4.0,0.0,-1.0,0.0,12.0,39.0
6.0,4.0,-1.0,15.0,1.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,34.0,25.0
11.0,7.0,-1.0,15.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,26.0,39.0
24.0,4.0,-1.0,1.0,1.0,3.0,14.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
37.0,4.0,-1.0,15.0,4.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
23.0,4.0,-1.0,9.0,4.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
45.0,4.0,-1.0,10.0,13.0,2.0,12.0,5.0,0.0,1.0,0.0,0.0,34.0,39.0
36.0,4.0,-1.0,11.0,15.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,43.0,39.0
27.0,2.0,7252.0,11.0,3.0,2.0,13.0,0.0,4.0,0.0,0.0,-1.0,34.0,39.0
33.0,4.0,-1.0,4.0,10.0,4.0,7.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
1.0,3.0,-1.0,0.0,13.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,10.0,39.0
4.0,4.0,-1.0,1.0,13.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,26.0,39.0
24.0,4.0,-1.0,9.0,4.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
23.0,4.0,-1.0,8.0,2.0,2.0,11.0,0.0,4.0,1.0,0.0,0.0,54.0,39.0
6.0,4.0,-1.0,9.0,4.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,34.0,26.0
9.0,4.0,-1.0,7.0,3.0,4.0,3.0,4.0,2.0,1.0,0.0,0.0,26.0,39.0
18.0,5.0,-1.0,10.0,7.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
32.0,4.0,-1.0,11.0,15.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
8.0,0.0,-1.0,1.0,13.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,34.0,39.0
5.0,4.0,-1.0,6.0,11.0,2.0,7.0,2.0,2.0,1.0,0.0,0.0,34.0,39.0
27.0,1.0,-1.0,9.0,4.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,52.0,39.0
49.0,4.0,-1.0,12.0,5.0,5.0,10.0,4.0,1.0,0.0,0.0,0.0,34.0,20.0
27.0,4.0,-1.0,11.0,15.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,34.0,3.0
9.0,4.0,-1.0,11.0,15.0,2.0,12.0,5.0,4.0,0.0,0.0,0.0,52.0,39.0
27.0,0.0,-1.0,11.0,15.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,34.0,39.0
18.0,6.0,-1.0,15.0,1.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,39.0,39.0
3.0,4.0,-1.0,15.0,1.0,4.0,12.0,3.0,4.0,1.0,0.0,0.0,18.0,39.0
10.0,7.0,-1.0,11.0,15.0,4.0,8.0,1.0,4.0,0.0,0.0,0.0,24.0,24.0
10.0,6.0,8519.0,6.0,10.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,25.0,2.0
5.0,4.0,2358.0,9.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,24.0,39.0
5.0,4.0,-1.0,11.0,15.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,18.0,19.0
37.0,4.0,-1.0,2.0,13.0,5.0,9.0,4.0,2.0,0.0,0.0,0.0,20.0,39.0
32.0,4.0,-1.0,11.0,15.0,6.0,8.0,4.0,4.0,0.0,0.0,0.0,23.0,39.0
33.0,4.0,-1.0,9.0,4.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,39.0,33.0
17.0,4.0,-1.0,15.0,1.0,2.0,8.0,0.0,4.0,1.0,0.0,0.0,31.0,39.0
14.0,4.0,4134.0,12.0,5.0,2.0,10.0,0.0,4.0,1.0,0.0,-1.0,34.0,39.0
8.0,4.0,-1.0,11.0,15.0,4.0,12.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
30.0,7.0,-1.0,11.0,15.0,6.0,13.0,1.0,4.0,1.0,0.0,0.0,12.0,39.0
17.0,4.0,-1.0,11.0,15.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,84.0,39.0
11.0,6.0,12456.0,9.0,4.0,3.0,10.0,1.0,4.0,1.0,0.0,0.0,39.0,20.0
28.0,4.0,-1.0,8.0,5.0,4.0,10.0,4.0,1.0,1.0,0.0,0.0,34.0,6.0
6.0,4.0,-1.0,2.0,12.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,24.0,8.0
22.0,0.0,-1.0,6.0,10.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,39.0,0.0
31.0,4.0,-1.0,11.0,15.0,0.0,13.0,4.0,4.0,0.0,0.0,0.0,21.0,39.0
21.0,2.0,-1.0,9.0,5.0,2.0,10.0,0.0,4.0,1.0,-1.0,0.0,34.0,39.0
33.0,0.0,-1.0,11.0,15.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,29.0,39.0
24.0,4.0,12146.0,9.0,4.0,2.0,11.0,0.0,4.0,1.0,0.0,0.0,39.0,39.0
30.0,4.0,-1.0,11.0,15.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,27.0,39.0
19.0,4.0,-1.0,15.0,1.0,1.0,12.0,5.0,4.0,0.0,0.0,0.0,39.0,39.0
27.0,4.0,-1.0,15.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,34.0,39.0
4.0,4.0,-1.0,15.0,1.0,4.0,10.0,1.0,4.0,0.0,0.0,0.0,12.0,39.0
26.0,4.0,-1.0,11.0,15.0,4.0,10.0,1.0,4.0,1.0,0.0,0.0,34.0,4.0
1.0,4.0,-1.0,15.0,1.0,4.0,8.0,3.0,1.0,1.0,0.0,0.0,27.0,39.0
33.0,5.0,-1.0,11.0,15.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,80.0,39.0
25.0,2.0,-1.0,15.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,34.0,39.0
6.0,0.0,-1.0,5.0,10.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,26.0,26.0
31.0,4.0,-1.0,6.0,12.0,5.0,8.0,4.0,2.0,1.0,0.0,0.0,27.0,39.0
22.0,4.0,-1.0,9.0,4.0,2.0,8.0,5.0,1.0,1.0,0.0,0.0,34.0,17.0
30.0,2.0,-1.0,14.0,5.0,2.0,10.0,5.0,4.0,0.0,0.0,0.0,38.0,39.0
32.0,4.0,-1.0,11.0,15.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,34.0,39.0
29.0,4.0,-1.0,15.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,34.0,39.0
50.0,6.0,-1.0,15.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,66.0,39.0
48.0,5.0,-1.0,12.0,5.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.0,39.0
31.0,2.0,-1.0,14.0,6.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,34.0,19.0
9.0,4.0,-1.0,11.0,15.0,4.0,8.0,3.0,2.0,1.0,0.0,0.0,23.0,39.0
3.0,6.0,-1.0,15.0,1.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,28.0,39.0
33.0,4.0,-1.0,11.0,15.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,43.0,39.0
16.0,4.0,-1.0,9.0,4.0,4.0,6.0,1.0,4.0,1.0,0.0,0.0,23.0,39.0
12.0,4.0,-1.0,6.0,10.0,2.0,7.0,0.0,4.0,0.0,0.0,0.0,34.0,39.0
26.0,4.0,-1.0,9.0,4.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.0,39.0
31.0,4.0,-1.0,9.0,4.0,0.0,10.0,1.0,4.0,1.0,0.0,-1.0,23.0,39.0
32.0,4.0,1745.0,11.0,15.0,4.0,6.0,2.0,4.0,1.0,0.0,0.0,34.0,39.0
0.0,4.0,-1.0,4.0,8.0,4.0,6.0,1.0,4.0,1.0,0.0,0.0,34.0,26.0
42.0,4.0,-1.0,11.0,15.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,34.0,39.0
10.0,4.0,-1.0,1.0,11.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,49.0,22.0
32.0,1.0,-1.0,9.0,4.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,34.0,7.0
27.0,6.0,-1.0,9.0,4.0,2.0,11.0,0.0,4.0,1.0,0.0,0.0,39.0,39.0
31.0,4.0,9423.0,0.0,13.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,31.0,39.0
5.0,4.0,-1.0,2.0,13.0,4.0,10.0,3.0,4.0,1.0,0.0,0.0,34.0,39.0
9.0,1.0,-1.0,11.0,15.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,53.0,3.0
14.0,2.0,-1.0,9.0,4.0,4.0,10.0,1.0,4.0,0.0,0.0,0.0,39.0,39.0
16.0,0.0,5259.0,9.0,7.0,2.0,10.0,5.0,4.0,0.0,0.0,0.0,34.0,39.0
33.0,4.0,-1.0,11.0,15.0,0.0,10.0,4.0,2.0,0.0,0.0,0.0,34.0,39.0
32.0,6.0,-1.0,9.0,7.0,2.0,8.0,0.0,4.0,1.0,0.0,0.0,45.0,39.0
10.0,6.0,-1.0,4.0,9.0,0.0,12.0,1.0,4.0,1.0,0.0,0.0,27.0,26.0
23.0,6.0,-1.0,8.0,10.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,29.0,39.0
19.0,4.0,-1.0,7.0,3.0,3.0,10.0,1.0,4.0,0.0,0.0,0.0,25.0,39.0
22.0,4.0,-1.0,3.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,34.0,26.0
9.0,4.0,-1.0,4.0,10.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,34.0,9.0
